Event Region	Gene Symbol	Target Exon	Event Type	N	T	Exon Type	Reference Transcript	ΔPSI (%)	T-test p-value	FDR (BH)	N Values	T Values	Database ID
2:63841233-63856305	UGP2	2:63842539-63842599	MES	2	2	-	ENST00000480679	1.12	5.11335e-01	5.11335e-01	0.305810397553517|1.70648464163823	3.27868852459016|0.966183574879227	2_63841233_63856305_W_ENST00000480679_1
2:229773561-229774261	TRIP12	2:229774262-229771518	IR	2	2	-	ENST00000459841	1.12	7.19946e-02	7.19946e-02	0|0	0.995024875621891|1.25	2_229774262_229771518_R_ENST00000459841_1
2:197420181-197420542	SF3B1	2:197420543-197418508	IR	2	2	NMD	ENST00000414174	1.12	1.42079e-02	1.42079e-02	0|0	1.14155251141552|1.09170305676856	2_197420543_197418508_R_ENST00000414174_1
21:5133453-5133500	FP565260.1	21:5133806-5133425	IR	2	2	NMD	ENST00000632537	1.12	5.66667e-01	5.66667e-01	0.623052959501558|0.917431192660551	0.505050505050505|3.26797385620915	21_5133806_5133425_R_ENST00000632537_1
20:2659283-2659585	IDH3B	20:2659794-2659524	IR	2	2	-	ENST00000466999	1.12	1.54536e-01	1.54536e-01	0|0.14367816091954	0.886262924667651|1.49925037481259	20_2659794_2659524_R_ENST00000466999_1
1:206493120-206493919	IKBKE	1:206493266-206493378	SES	2	2	-	ENST00000581977	1.12	8.95997e-01	8.95997e-01	72|85.3658536585366	77.7777777777778|81.8181818181818	1_206493120_206493919_W_ENST00000581977_1
1:145093043-145093443	SRGAP2B	1:145095527-145093042	IR	2	2	-	ENST00000463366	1.12	8.39263e-01	8.39263e-01	8.62068965517241|1.51515151515152	9.52380952380952|2.85714285714286	1_145095527_145093042_R_ENST00000463366_1
1:114717295-114718216	CSDE1	1:114718746-114717956	IR	2	2	-	ENST00000261443	1.12	2.23283e-01	2.23283e-01	0|0	1.53573538098051|0.71301247771836	1_114718746_114717956_R_ENST00000261443_1
19:7535981-7536273	PNPLA6	19:7536021-7536190	IR (overlapping region)	2	2	-	ENST00000602191	1.12	5.85775e-01	5.85775e-01	1.20481927710843|1.43540669856459	0.966183574879227|3.92156862745098	19_7536021_7536190_R_ENST00000602191_1
19:6735908-6735958	GPR108	19:6736712-6735907	IR (overlapping region)	2	2	-	ENST00000597043	1.12	2.30068e-01	2.30068e-01	0|0	1.53846153846154|0.694444444444444	19_6736712_6735907_R_ENST00000597043_1
19:49635812-49635852	RRAS	19:49636728-49635811	IR	2	2	-	ENST00000601532	1.12	5.00000e-01	5.00000e-01	0|0	0|2.23214285714286	19_49636728_49635811_R_ENST00000601532_1
19:41958152-41958383	RABAC1	19:41958949-41958285	IR (overlapping region)	2	2	-	ENST00000599219	1.12	3.31442e-01	3.31442e-01	0|0.343642611683849	1.96078431372549|0.619195046439629	19_41958949_41958285_R_ENST00000599219_1
19:3976056-3976747	EEF2	19:3978135-3976055	IR	2	2	-	ENST00000309311	1.12	5.68441e-02	5.68441e-02	0.10515247108307|0.0270343336036767	1.31434830230011|1.04966316778944	19_3978135_3976055_R_ENST00000309311_1
19:13110186-13110306	TRMT1	19:13113012-13110157	IR	2	2	NMD	ENST00000587633	1.12	1.49716e-01	1.49716e-01	0.223713646532438|0.815217391304348	1.57728706624606|1.70940170940171	19_13113012_13110157_R_ENST00000587633_1
19:1012113-1012188	TMEM259	19:1012574-1011891	IR	2	2	-	ENST00000586250	1.12	6.60144e-01	6.60144e-01	2.52631578947368|1.22850122850123	1.10497237569061|4.89130434782609	19_1012574_1011891_R_ENST00000586250_1
17:64500824-64500882	DDX5	17:64501144-64500548	IR	2	2	-	ENST00000578491	1.12	1.21983e-01	1.21983e-01	0.664451827242525|0.798175598631699	2.10084033613445|1.59774436090226	17_64501144_64500548_R_ENST00000578491_1
17:63833912-63834006	SMARCD2	17:63834007-63833704	IR	2	2	NMD	ENST00000584400	1.12	5.00000e-01	5.00000e-01	0|0	0|2.23214285714286	17_63834007_63833704_R_ENST00000584400_1
17:58004849-58005600	SRSF1	17:58006528-58003359	IR (overlapping region)	2	2	-	ENST00000258962	1.12	3.77748e-01	3.77748e-01	8.97531787584144|10.1382488479263	9.89421281891724|11.4569536423841	17_58006528_58003359_R_ENST00000258962_1
17:43124026-43124115	BRCA1	17:43125327-43124016	IR	2	2	-	ENST00000618469	1.12	7.62887e-01	7.62887e-01	3.17460317460317|0	5.40540540540541|0	17_43125327_43124016_R_ENST00000618469_1
17:43124026-43124115	BRCA1	17:43125324-43124016	IR	2	2	-	ENST00000618469	1.12	7.62887e-01	7.62887e-01	3.17460317460317|0	5.40540540540541|0	17_43125324_43124016_R_ENST00000618469_1
17:43124026-43124115	BRCA1	17:43125322-43124016	IR	2	2	-	ENST00000618469	1.12	7.62887e-01	7.62887e-01	3.17460317460317|0	5.40540540540541|0	17_43125322_43124016_R_ENST00000618469_1
17:29591703-29591933	AC104564.4	17:29594055-29583482	IR (overlapping region)	2	2	-	ENST00000584986	1.12	5.42247e-01	5.42247e-01	0.327868852459016|0	2.56410256410256|0	17_29594055_29583482_R_ENST00000584986_1
17:28579754-28579837	SPAG5	17:28580172-28579364	IR (overlapping region)	2	2	NMD	ENST00000378976	1.12	1.83161e-01	1.83161e-01	0|0	1.44927536231884|0.78740157480315	17_28580172_28579364_R_ENST00000378976_1
17:28579754-28579837	SPAG5	17:28580121-28579364	IR (overlapping region)	2	2	NMD	ENST00000378976	1.12	1.83161e-01	1.83161e-01	0|0	1.44927536231884|0.78740157480315	17_28580121_28579364_R_ENST00000378976_1
17:28579754-28579837	SPAG5	17:28579838-28579399	IR (overlapping region)	2	2	NMD	ENST00000378976	1.12	4.04757e-01	4.04757e-01	0|0	0.293255131964809|1.94552529182879	17_28579838_28579399_R_ENST00000378976_1
17:28579754-28579837	SPAG5	17:28579838-28579364	IR (overlapping region)	2	2	NMD	ENST00000378976	1.12	4.04757e-01	4.04757e-01	0|0	0.293255131964809|1.94552529182879	17_28579838_28579364_R_ENST00000378976_1
17:15976560-15978163	ZSWIM7	17:15978164-15977682	IR	2	2	-	ENST00000399277	1.12	6.05772e-01	6.05772e-01	12.962962962963|16.0583941605839	16.4835164835165|14.7826086956522	17_15978164_15977682_R_ENST00000399277_1
16:88727055-88727192	PIEZO1	16:88727844-88727054	IR	2	2	-	ENST00000491917	1.12	5.00000e-01	5.00000e-01	0|0	2.23214285714286|0	16_88727844_88727054_R_ENST00000491917_1
16:87834592-87834660	MIR6775	16:87836648-87834413	IR (overlapping region)	2	2	-	ENST00000617557	1.12	3.43906e-02	3.43906e-02	0|0	1.05601469237833|1.17674746999294	16_87836648_87834413_R_ENST00000617557_1
16:58531958-58532075	CNOT1	16:58532396-58531957	IR	2	2	-	ENST00000568917	1.12	5.38937e-01	5.38937e-01	0.3003003003003|0	2.53807106598985|0	16_58532396_58531957_R_ENST00000568917_1
16:3025989-3026062	THOC6	16:3026045-3026063	A3SS	2	2	-	Ex.ENST00000253952	1.12	5.53510e-01	5.53510e-01	2.57611241217799|0.280898876404494	3.65448504983389|1.44927536231884	16_3025989_3026062_S_Ex.ENST00000253952_1
16:30001041-30005220	INO80E	16:30004555-30004657	MES	2	2	-	ENST00000540562	1.12	4.84385e-01	4.84385e-01	3.65025466893039|3.63128491620112	3.69426751592357|5.82278481012658	16_30001041_30005220_W_ENST00000540562_4
15:88898714-88899532	MFGE8	15:88899812-88899374	IR	2	2	-	ENST00000268150	1.12	5.00000e-01	5.00000e-01	0|0	0|2.24719101123596	15_88899812_88899374_R_ENST00000268150_1
15:88898714-88899532	MFGE8	15:88899812-88898682	IR	2	2	-	ENST00000268150	1.12	5.00000e-01	5.00000e-01	0|0	0|2.24719101123596	15_88899812_88898682_R_ENST00000268150_1
15:66548351-66550128	ZWILCH	15:66550105-66547467	IR (overlapping region)	2	2	-	ENST00000307897	1.12	8.10967e-01	8.10967e-01	4.11392405063291|4.76190476190476	9.22330097087379|1.8957345971564	15_66550105_66547467_R_ENST00000307897_1
15:60395907-60396427	ANXA2	15:60397987-60396279	IR	2	2	-	ENST00000560495	1.12	4.77652e-01	4.77652e-01	0.32|0.172413793103448	2.41935483870968|0.32051282051282	15_60397987_60396279_R_ENST00000560495_1
15:60395907-60396427	ANXA2	15:60397985-60396279	IR	2	2	-	ENST00000560495	1.12	4.77652e-01	4.77652e-01	0.32|0.172413793103448	2.41935483870968|0.32051282051282	15_60397985_60396279_R_ENST00000560495_1
14:75131470-75135006	TMED10	14:75135887-75134439	IR (overlapping region)	2	2	-	ENST00000303575	1.12	2.62686e-01	2.62686e-01	0|0.183823529411765	1.71673819742489|0.702576112412178	14_75135887_75134439_R_ENST00000303575_1
14:20314211-20314649	CCNB1IP1	14:20315851-20313467	IR	2	2	NMD	ENST00000554047	1.12	5.00000e-01	5.00000e-01	0|0	0|2.24719101123596	14_20315851_20313467_R_ENST00000554047_1
14:105438740-105445417	MTA1	14:105438740-105440850	A5SS	2	2	-	Ex.ENST00000331320	1.12	7.62190e-01	7.62190e-01	0|5.64102564102564	2.8169014084507|5.07246376811594	14_105438740_105445417_S_Ex.ENST00000331320_1
12:68611044-68648698	RAP1B	12:68611044-68611052	TSS|A5SS	2	2	-	TSS.ENST00000393436	1.12	6.43701e-01	6.43701e-01	37.147102526003|34.5509893455099	35.3658536585366|38.5714285714286	12_68611044_68648698_S_TSS.ENST00000393436_1
12:56469039-56479707	SPRYD4	12:56475978-56475623	IR (overlapping region)	2	2	-	ENST00000338146	1.12	5.00000e-01	5.00000e-01	0|0	0|2.24719101123596	12_56475978_56475623_R_ENST00000338146_1
12:56469039-56479707	SPRYD4	12:56473595-56473227	IR (overlapping region)	2	2	-	ENST00000338146	1.12	5.00000e-01	5.00000e-01	0|0	0|2.24719101123596	12_56473595_56473227_R_ENST00000338146_1
12:53289404-53290469	ESPL1	12:53289595-53290084	IR	2	2	-	ENST00000549154	1.12	5.96994e-01	5.96994e-01	0|0.833333333333333	3.07692307692308|0	12_53289595_53290084_R_ENST00000549154_1
12:48924826-48925122	FKBP11	12:48924968-48924560	IR (overlapping region)	2	2	-	ENST00000551807	1.12	2.39038e-01	2.39038e-01	0.46189376443418|0.276243093922652	1.94805194805195|1.02389078498294	12_48924968_48924560_R_ENST00000551807_1
12:48921977-48922201	FKBP11	12:48923853-48921958	IR (overlapping region)	2	2	NMD	ENST00000256680	1.12	8.37425e-01	8.37425e-01	5.58375634517767|5.84958217270195	11.1111111111111|2.55591054313099	12_48923853_48921958_R_ENST00000256680_1
12:109448656-109451813	KCTD10	12:109456314-109451403	IR	2	2	-	ENST00000228495	1.12	5.00000e-01	5.00000e-01	0|0	2.24719101123596|0	12_109456314_109451403_R_ENST00000228495_1
11:64223877-64224717	TRPT1	11:64224342-64224202	IR	2	2	-	ENST00000536234	1.12	5.73759e-02	5.73759e-02	0.411522633744856|0	1.47058823529412|1.19047619047619	11_64224342_64224202_R_ENST00000536234_1
11:61348745-61350422	CYB561A3	11:61351148-61348837	IR (overlapping region)	2	2	-	ENST00000294072	1.12	6.13472e-01	6.13472e-01	6.89655172413793|3.65853658536585	6.32911392405063|6.47482014388489	11_61351148_61348837_R_ENST00000294072_1
11:124630388-124632443	TBRG1	11:124630856-124632092	IR	2	2	-	ENST00000491010	1.12	5.00000e-01	5.00000e-01	0|0	0|2.24719101123596	11_124630856_124632092_R_ENST00000491010_1
11:10800092-10800168	EIF4G2	11:10800296-10799551	IR (overlapping region)	2	2	-	ENST00000531180	1.12	1.35652e-01	1.35652e-01	0.179920834832674|0.185185185185185	1.54365653642065|1.0593220338983	11_10800296_10799551_R_ENST00000531180_1
9:32984631-32984857	APTX	9:32989896-32984630	IR	2	2	-	ENST00000379812	1.11	1.75244e-01	1.75244e-01	0|0	1.41843971631206|0.793650793650794	9_32989896_32984630_R_ENST00000379812_1
9:113390860-113390933	ALAD	9:113390934-113390592	IR	2	2	-	ENST00000448137	1.11	6.59013e-01	6.59013e-01	1.49253731343284|0	3.7037037037037|0	9_113390934_113390592_R_ENST00000448137_1
8:23437034-23437258	ENTPD4	8:23439916-23436933	IR	2	2	-	ENST00000520936	1.11	5.00000e-01	5.00000e-01	0|0	2.22222222222222|0	8_23439916_23436933_R_ENST00000520936_1
8:144085573-144086184	GPAA1	8:144085744-144085881	IR	2	2	-	ENST00000534072	1.11	4.41350e-01	4.41350e-01	0.655307994757536|0.133333333333333	2.45901639344262|0.557880055788006	8_144085744_144085881_R_ENST00000534072_1
8:143792609-143792635	SCRIB	8:143792636-143791990	IR	2	2	-	ENST00000546337	1.11	4.90366e-01	4.90366e-01	3.8135593220339|6.01503759398496	5.68561872909699|6.36363636363636	8_143792636_143791990_R_ENST00000546337_1
7:151218160-151218191	ABCF2	7:151218651-151218080	IR (overlapping region)	2	2	-	ENST00000473874	1.11	5.00000e-01	5.00000e-01	0|0	0|2.22841225626741	7_151218651_151218080_R_ENST00000473874_1
6:31538831-31538855	DDX39B	6:31538940-31536608	IR (overlapping region)	2	2	-	ENST00000418897	1.11	2.09495e-01	2.09495e-01	0|0	1.49516270888303|0.73394495412844	6_31538940_31536608_R_ENST00000418897_1
6:24665987-24666611	TDP2	6:24666612-24658560	IR	2	2	-	ENST00000480495	1.11	5.00000e-01	5.00000e-01	0|0	0|2.22222222222222	6_24666612_24658560_R_ENST00000480495_1
5:6603869-6604276	NSUN2	5:6604883-6604137	IR	2	2	-	ENST00000502932	1.11	2.96332e-01	2.96332e-01	0|0.0919963201471941	0.597014925373134|1.72413793103448	5_6604883_6604137_R_ENST00000502932_1
4:7772204-7778928	AFAP1-AS1	4:7774904-7772819	IR (overlapping region)	2	2	-	ENST00000608442	1.11	5.00000e-01	5.00000e-01	0|0	2.22222222222222|0	4_7774904_7772819_R_ENST00000608442_1
3:193617286-193618868	OPA1	3:193618703-193618868	A3SS	2	2	-	ENST00000642289	1.11	5.00000e-01	5.00000e-01	0|0	0|2.22222222222222	3_193617286_193618868_S_ENST00000642289_1
3:184243791-184243996	ALG3	3:184245022-184243790	IR	2	2	NMD	ENST00000423996	1.11	2.34723e-02	2.34723e-02	0.25062656641604|0.464037122969838	1.33779264214047|1.59235668789809	3_184245022_184243790_R_ENST00000423996_1
3:149741426-149741718	COMMD2	3:149750852-149741425	IR	2	2	-	ENST00000463077	1.11	5.00000e-01	5.00000e-01	0|0	2.22222222222222|0	3_149750852_149741425_R_ENST00000463077_1
3:129571540-129571599	PLXND1	3:129571859-129571508	IR	2	2	-	ENST00000515191	1.11	5.00000e-01	5.00000e-01	0|0	2.22222222222222|0	3_129571859_129571508_R_ENST00000515191_1
3:129571540-129571599	PLXND1	3:129571845-129571508	IR	2	2	-	ENST00000515191	1.11	5.00000e-01	5.00000e-01	0|0	2.22222222222222|0	3_129571845_129571508_R_ENST00000515191_1
3:124965710-124970801	HEG1	3:124973906-124967496	IR	2	2	-	ENST00000311127	1.11	5.00000e-01	5.00000e-01	0|0	2.22222222222222|0	3_124973906_124967496_R_ENST00000311127_1
3:124965710-124970801	HEG1	3:124973906-124967476	IR	2	2	-	ENST00000311127	1.11	5.00000e-01	5.00000e-01	0|0	2.22222222222222|0	3_124973906_124967476_R_ENST00000311127_1
2:55293553-55296056	CCDC88A	2:55299920-55295949	IR (overlapping region)	2	2	-	ENST00000426576	1.11	5.00000e-01	5.00000e-01	0|0	0|2.22222222222222	2_55299920_55295949_R_ENST00000426576_1
2:55293553-55296056	CCDC88A	2:55297166-55295596	IR (overlapping region)	2	2	-	ENST00000426576	1.11	5.00000e-01	5.00000e-01	0|0	0|2.22222222222222	2_55297166_55295596_R_ENST00000426576_1
2:53864434-53865573	PSME4	2:53866881-53864869	IR	2	2	NMD	ENST00000389993	1.11	5.53284e-01	5.53284e-01	0|0.418410041841004	0|2.63157894736842	2_53866881_53864869_R_ENST00000389993_1
2:38862618-38863133	AC018693.1	2:38863520-38862144	IR	2	2	-	ENST00000442829	1.11	5.00000e-01	5.00000e-01	0|0	2.22222222222222|0	2_38863520_38862144_R_ENST00000442829_1
2:36356624-36396613	CRIM1	2:36356624-36369249	A5SS	2	2	-	Ex.TSS.ENST00000280527	1.11	5.72149e-01	5.72149e-01	0.587371512481645|0	0|2.80373831775701	2_36356624_36396613_S_Ex.TSS.ENST00000280527_3
2:27364352-27364599	EIF2B4	2:27364899-27364398	IR (overlapping region)	2	2	-	ENST00000347454	1.11	5.92187e-01	5.92187e-01	0|0.778210116731518	3|0	2_27364899_27364398_R_ENST00000347454_1
2:200419497-200440648	SPATS2L	2:200439122-200439328	SES	2	2	-	ENST00000358677	1.11	6.19317e-01	6.19317e-01	36.7668097281831|34.5117845117845	35.2415026833631|38.2575757575758	2_200419497_200440648_W_ENST00000358677_1
2:196780089-196780662	GTF3C3	2:196780902-196778963	IR	2	2	-	ENST00000409364	1.11	5.00000e-01	5.00000e-01	0|0	0|2.22222222222222	2_196780902_196778963_R_ENST00000409364_1
2:190504342-190509312	NEMP2	2:190510538-190504341	IR	2	2	-	ENST00000409150	1.11	7.32016e-01	7.32016e-01	7.95454545454545|3.03030303030303	7.31707317073171|5.88235294117647	2_190510538_190504341_R_ENST00000409150_1
22:50287987-50288037	PLXNB2	22:50288038-50287666	IR	2	2	-	ENST00000432455	1.11	5.00000e-01	5.00000e-01	0|0	2.22222222222222|0	22_50288038_50287666_R_ENST00000432455_1
22:50247908-50248292	HDAC10	22:50248146-50246297	IR (overlapping region)	2	2	-	ENST00000470378	1.11	5.00000e-01	5.00000e-01	0|0	2.22222222222222|0	22_50248146_50246297_R_ENST00000470378_1
22:43174293-43174403	TTLL12	22:43174616-43174208	IR	2	2	-	ENST00000484118	1.11	2.38779e-01	2.38779e-01	0|0	1.54798761609907|0.673400673400673	22_43174616_43174208_R_ENST00000484118_1
22:35743933-35744249	RBFOX2	22:35745996-35738735	IR	2	2	-	ENST00000262829	1.11	1.73078e-01	1.73078e-01	0|0	1.41843971631206|0.8	22_35745996_35738735_R_ENST00000262829_1
20:50830381-50841765	BCAS4	20:50840537-50840930	SES	2	2	NMD	ENST00000463943	1.11	5.00000e-01	5.00000e-01	0|0	2.22222222222222|0	20_50830381_50841765_W_ENST00000463943_1
20:481125-484076	CSNK2A1	20:487576-481146	IR	2	2	-	ENST00000217244	1.11	6.55834e-02	6.55834e-02	0.392156862745098|0	1.20481927710843|1.40515222482436	20_487576_481146_R_ENST00000217244_1
1:84666119-84666232	SSX2IP	1:84670816-84666121	IR	2	2	-	ENST00000422026	1.11	5.00000e-01	5.00000e-01	0|0	0|2.22222222222222	1_84670816_84666121_R_ENST00000422026_1
1:37576170-37576556	GNL2	1:37576557-37575594	IR	2	2	-	ENST00000469191	1.11	9.76958e-02	9.76958e-02	0|0	0.934579439252336|1.27659574468085	1_37576557_37575594_R_ENST00000469191_1
1:236573996-236574333	HEATR1	1:236574776-236573995	IR	2	2	-	ENST00000490339	1.11	3.25430e-01	3.25430e-01	0|0	0.48780487804878|1.73410404624277	1_236574776_236573995_R_ENST00000490339_1
1:119922495-119922778	NOTCH2	1:119923985-119922635	IR	2	2	-	ENST00000493703	1.11	5.00000e-01	5.00000e-01	0|0	2.22222222222222|0	1_119923985_119922635_R_ENST00000493703_1
19:5920892-5921321	RANBP3	19:5923304-5920891	IR	2	2	-	ENST00000587411	1.11	1.49702e-01	1.49702e-01	0|0	0.840336134453782|1.36986301369863	19_5923304_5920891_R_ENST00000587411_1
19:3978086-3978172	EEF2	19:3979437-3977818	IR	2	2	-	ENST00000596417	1.11	2.60281e-02	2.60281e-02	0.0352195351021366|0.0388500388500388	1.18948824343015|1.09814687714482	19_3979437_3977818_R_ENST00000596417_1
19:38941401-38942751	FBXO17	19:38945105-38941400	IR (overlapping region)	2	2	-	ENST00000292852	1.11	4.46432e-01	4.46432e-01	5.55555555555556|3.6697247706422	6.38297872340426|5.06329113924051	19_38945105_38941400_R_ENST00000292852_1
19:2234062-2234149	MIR1227	19:2235991-2233997	IR	2	2	-	ENST00000408484	1.11	6.88034e-01	6.88034e-01	1.45631067961165|0.48780487804878	0|4.16666666666667	19_2235991_2233997_R_ENST00000408484_1
17:78976825-78977214	LGALS3BP	17:78979936-78977139	IR	2	2	-	ENST00000586300	1.11	2.77119e-01	2.77119e-01	0|0	0.596421471172962|1.63339382940109	17_78979936_78977139_R_ENST00000586300_1
17:78976825-78977214	LGALS3BP	17:78979928-78977139	IR	2	2	-	ENST00000586300	1.11	2.77119e-01	2.77119e-01	0|0	0.596421471172962|1.63339382940109	17_78979928_78977139_R_ENST00000586300_1
17:78976825-78977214	LGALS3BP	17:78979924-78977139	IR	2	2	-	ENST00000586300	1.11	2.77119e-01	2.77119e-01	0|0	0.596421471172962|1.63339382940109	17_78979924_78977139_R_ENST00000586300_1
17:78976825-78977214	LGALS3BP	17:78979919-78977139	IR	2	2	-	ENST00000586300	1.11	2.77119e-01	2.77119e-01	0|0	0.596421471172962|1.63339382940109	17_78979919_78977139_R_ENST00000586300_1
17:78976825-78977214	LGALS3BP	17:78979912-78977139	IR	2	2	-	ENST00000586300	1.11	2.77119e-01	2.77119e-01	0|0	0.596421471172962|1.63339382940109	17_78979912_78977139_R_ENST00000586300_1
17:78976825-78977214	LGALS3BP	17:78979909-78977139	IR	2	2	-	ENST00000586300	1.11	2.77119e-01	2.77119e-01	0|0	0.596421471172962|1.63339382940109	17_78979909_78977139_R_ENST00000586300_1
17:7668402-7669690	TP53	17:7670716-7669608	IR	2	2	-	ENST00000269305	1.11	3.27558e-01	3.27558e-01	1.37931034482759|0	2.22222222222222|1.36986301369863	17_7670716_7669608_R_ENST00000269305_1
17:49703932-49704226	SLC35B1	17:49704227-49703187	IR	2	2	-	ENST00000435059	1.11	3.36864e-01	3.36864e-01	0|0	0.460829493087558|1.75879396984925	17_49704227_49703187_R_ENST00000435059_1
17:4889647-4890735	MINK1	17:4889764-4890516	IR	2	2	-	ENST00000572330	1.11	5.00000e-01	5.00000e-01	0|0	2.22222222222222|0	17_4889764_4890516_R_ENST00000572330_1
17:4889647-4890735	MINK1	17:4889764-4890221	IR	2	2	-	ENST00000572330	1.11	5.00000e-01	5.00000e-01	0|0	2.22222222222222|0	17_4889764_4890221_R_ENST00000572330_1
17:44321477-44321558	SLC25A39	17:44321768-44320628	IR	2	2	-	ENST00000585636	1.11	1.05794e-01	1.05794e-01	0.204918032786885|0.69101678183613	1.46627565982405|1.64473684210526	17_44321768_44320628_R_ENST00000585636_1
16:84130328-84130431	HSDL1	16:84130432-84129985	IR	2	2	-	ENST00000562224	1.11	8.86134e-01	8.86134e-01	35.8108108108108|25.7861635220126	27.2727272727273|36.5384615384615	16_84130432_84129985_R_ENST00000562224_1
16:634430-634644	METTL26	16:634798-634525	IR	2	2	-	ENST00000301686	1.11	2.01222e-01	2.01222e-01	0.442869796279894|0.278810408921933	1.86274509803922|1.08604845446951	16_634798_634525_R_ENST00000301686_1
16:634430-634644	METTL26	16:634798-634512	IR	2	2	-	ENST00000301686	1.11	2.01222e-01	2.01222e-01	0.442869796279894|0.278810408921933	1.86274509803922|1.08604845446951	16_634798_634512_R_ENST00000301686_1
16:634430-634644	METTL26	16:634798-634501	IR	2	2	-	ENST00000301686	1.11	2.01222e-01	2.01222e-01	0.442869796279894|0.278810408921933	1.86274509803922|1.08604845446951	16_634798_634501_R_ENST00000301686_1
16:4476488-4505483	HMOX2	16:4483637-4483738	MXS	2	2	-	ENST00000572812	1.11	6.12732e-01	6.12732e-01	5.85858585858586|7.25490196078431	9.25266903914591|6.07734806629834	16_4476488_4505483_W_ENST00000572812_1
16:28836751-28837232	ATXN2L	16:28837201-28830611	IR	2	2	-	ENST00000325215	1.11	5.66717e-01	5.66717e-01	2.38095238095238|0.593824228028504	1.27931769722815|3.90804597701149	16_28837201_28830611_R_ENST00000325215_1
15:29732134-29732528	TJP1	15:29732934-29732133	IR	2	2	-	ENST00000462916	1.11	5.00000e-01	5.00000e-01	0|0	2.22222222222222|0	15_29732934_29732133_R_ENST00000462916_1
14:22905094-22905246	RBM23	14:22905567-22905093	IR	2	2	-	ENST00000553738	1.11	5.00000e-01	5.00000e-01	0|0	0|2.22222222222222	14_22905567_22905093_R_ENST00000553738_1
13:98455421-98457304	STK24	13:98460441-98455420	IR	2	2	-	ENST00000418038	1.11	1.16491e-01	1.16491e-01	0|0	1.31004366812227|0.900900900900901	13_98460441_98455420_R_ENST00000418038_1
12:89588051-89591295	ATP2B1	12:89599300-89590841	IR	2	2	-	ENST00000261173	1.11	5.00000e-01	5.00000e-01	0|0	2.22222222222222|0	12_89599300_89590841_R_ENST00000261173_1
12:89588051-89591295	ATP2B1	12:89598744-89588048	IR	2	2	-	ENST00000261173	1.11	5.00000e-01	5.00000e-01	0|0	2.22222222222222|0	12_89598744_89588048_R_ENST00000261173_1
12:72262547-72264621	TRHDE-AS1	12:72272527-72253512	IR (overlapping region)	2	2	-	ENST00000426250	1.11	7.97962e-01	7.97962e-01	1.17647058823529|3.27868852459016	6.66666666666667|0	12_72272527_72253512_R_ENST00000426250_1
12:6967337-6967606	SCARNA12	12:6968596-6967170	IR	2	2	-	ENST00000459155	1.11	2.15002e-02	2.15002e-02	0.108548168249661|0.0902255639097744	1.1641113003975|1.25678377606398	12_6968596_6967170_R_ENST00000459155_1
12:52948964-52949590	KRT18	12:52949883-52949455	IR (overlapping region)	2	2	-	ENST00000388835	1.11	2.54711e-01	2.54711e-01	0.897571277719113|0.780780780780781	2.42155525238745|1.46904512067156	12_52949883_52949455_R_ENST00000388835_1
12:50005264-50005392	RACGAP1	12:50006637-50005255	IR	2	2	-	ENST00000546764	1.11	5.00000e-01	5.00000e-01	0|0	0|2.22222222222222	12_50006637_50005255_R_ENST00000546764_1
12:43802284-43802464	TWF1	12:43806301-43802285	IR	2	2	-	ENST00000547564	1.11	1.40556e-02	1.40556e-02	0|0	1.13851992409867|1.08932461873638	12_43806301_43802285_R_ENST00000547564_1
12:132649353-132649515	POLE	12:132649366-132648545	IR	2	2	-	ENST00000503265	1.11	5.00000e-01	5.00000e-01	0|0	2.22222222222222|0	12_132649366_132648545_R_ENST00000503265_1
12:124911648-124913774	UBC	12:124914080-124913322	IR	2	2	-	ENST00000339647	1.11	3.71838e-01	3.71838e-01	0.366166239472721|0.0382995021064726	0.556792873051225|2.06185567010309	12_124914080_124913322_R_ENST00000339647_1
12:124911648-124913774	UBC	12:124914066-124913349	IR	2	2	-	ENST00000339647	1.11	3.71838e-01	3.71838e-01	0.366166239472721|0.0382995021064726	0.556792873051225|2.06185567010309	12_124914066_124913349_R_ENST00000339647_1
12:104289041-104311289	TXNRD1	12:104290993-104291104	MXS	2	2	-	ENST00000531691	1.11	2.00816e-01	2.00816e-01	11.1465985308208|12.0273676629456	13.0788485607009|12.3106060606061	12_104289041_104311289_W_ENST00000531691_1
11:93170154-93170221	SLC36A4	11:93180882-93167943	IR	2	2	NMD	ENST00000524875	1.11	1.64467e-01	1.64467e-01	0|0	1.40845070422535|0.819672131147541	11_93180882_93167943_R_ENST00000524875_1
11:73976641-73976742	UCP2	11:73977065-73976640	IR	2	2	-	ENST00000545562	1.11	5.00000e-01	5.00000e-01	0|0	2.22222222222222|0	11_73977065_73976640_R_ENST00000545562_1
11:73976641-73976742	UCP2	11:73977018-73976640	IR	2	2	-	ENST00000545562	1.11	5.00000e-01	5.00000e-01	0|0	2.22222222222222|0	11_73977018_73976640_R_ENST00000545562_1
11:73872667-73873394	COA4	11:73876675-73872668	IR	2	2	-	ENST00000355693	1.11	1.36571e-01	1.36571e-01	1.06820049301561|0.584307178631052	2.28658536585366|1.5850144092219	11_73876675_73872668_R_ENST00000355693_1
11:64776046-64776626	SF1	11:64776627-64773022	IR	2	2	-	ENST00000463343	1.11	2.90119e-01	2.90119e-01	0|0.143988480921526	1.73812282734647|0.629722921914358	11_64776627_64773022_R_ENST00000463343_1
