Event Region	Gene Symbol	Target Exon	Event Type	N	T	Exon Type	Reference Transcript	ΔPSI (%)	T-test p-value	FDR (BH)	N Values	T Values	Database ID
3:150411309-150457075	TSC22D2	3:150423049-150423120	MXS	2	2	-	ENST00000361875	7.30	2.52182e-01	2.52182e-01	10.3225806451613|3.94736842105263	13.8157894736842|15.0579150579151	3_150411309_150457075_W_ENST00000361875_1
20:3046738-3047734	MRPS26	20:3046738-3046900	A5SS	2	2	-	Ex.TSS.ENST00000380325	7.30	1.21762e-01	1.21762e-01	1.63551401869159|0.221238938053097	6.3953488372093|10.0574712643678	20_3046738_3047734_S_Ex.TSS.ENST00000380325_1
1:24535093-24541040	RCAN3	1:24535370-24535782	IR	2	2	-	ENST00000374395	7.30	3.51053e-01	3.51053e-01	42.6829268292683|33.6633663366337	45.1612903225806|45.7943925233645	1_24535370_24535782_R_ENST00000374395_1
1:155764427-155766709	GON4L	1:155767542-155764885	IR	2	2	-	ENST00000361040	7.30	2.63494e-01	2.63494e-01	0.869565217391304|8.18181818181818	13.4228187919463|10.2189781021898	1_155767542_155764885_R_ENST00000361040_1
17:82943791-82944049	B3GNTL1	17:82946984-82943790	IR	2	2	-	ENST00000320865	7.30	6.40759e-01	6.40759e-01	3.125|5.35714285714286	23.0769230769231|0	17_82946984_82943790_R_ENST00000320865_1
16:2431285-2435805	CCNF	16:2432961-2433067	SES	2	2	-	ENST00000397066	7.30	4.23526e-01	4.23526e-01	86.3874345549738|87.5	100|88.4892086330935	16_2431285_2435805_W_ENST00000397066_1
9:129489300-129503322	LINC00963	9:129502397-129503139	MES	2	2	-	ENST00000423918	7.29	4.33381e-01	4.33381e-01	5.88235294117647|11.3207547169811	9.72222222222222|22.0588235294118	9_129489300_129503322_W_ENST00000423918_2
2:208273734-208285725	PIKFYVE	2:208276712-208276830	MXS	2	2	NMD	ENST00000443896	7.29	5.09005e-01	5.09005e-01	23.8095238095238|30.952380952381	27.027027027027|42.3076923076923	2_208273734_208285725_W_ENST00000443896_1
2:110648817-110649377	BUB1	2:110650740-110648816	IR	2	2	-	ENST00000490632	7.29	3.05510e-01	3.05510e-01	1.43884892086331|0.72463768115942	12.1951219512195|4.54545454545455	2_110650740_110648816_R_ENST00000490632_1
22:49900229-49904066	ALG12	22:49904255-49903960	IR (overlapping region)	2	2	-	ENST00000330817	7.29	6.57902e-01	6.57902e-01	3.38983050847458|6.52173913043478	24.4897959183673|0	22_49904255_49903960_R_ENST00000330817_1
1:3735611-3737854	TP73-AS1	1:3740388-3737142	IR	2	2	-	ENST00000418088	7.29	4.29243e-01	4.29243e-01	28.5714285714286|16.6666666666667	28.5714285714286|31.25	1_3740388_3737142_R_ENST00000418088_1
1:1625654-1626836	MIB2	1:1625654-1626754	A5SS	2	2	-	ENST00000479659	7.29	4.84264e-01	4.84264e-01	80.7017543859649|93.6170212765958	88.8888888888889|100	1_1625654_1626836_S_ENST00000479659_1
16:3432422-3437538	ZNF597	16:3440934-3432421	IR (overlapping region)	2	2	-	ENST00000301744	7.29	9.03345e-02	9.03345e-02	0|0	6.25|8.33333333333333	16_3440934_3432421_R_ENST00000301744_1
14:73893933-73898070	AC005520.1	14:73896316-73896534	MES	2	2	NMD	ENST00000556551	7.29	3.65922e-01	3.65922e-01	50.197628458498|40.625	53.3864541832669|52.0134228187919	14_73893933_73898070_W_ENST00000556551_2
11:93726654-93729805	AP001273.1	11:93727638-93728680	IR (overlapping region)	2	2	-	ENST00000624493	7.29	9.03345e-02	9.03345e-02	0|0	8.33333333333333|6.25	11_93727638_93728680_R_ENST00000624493_1
10:114294826-114297100	AFAP1L2	10:114297414-114296977	IR	2	2	-	ENST00000491814	7.29	1.21364e-01	1.21364e-01	0|0	8.69565217391304|5.88235294117647	10_114297414_114296977_R_ENST00000491814_1
2:85610220-85611786	C2orf68	2:85612030-85611667	IR (overlapping region)	2	2	-	ENST00000409734	7.28	4.11226e-01	4.11226e-01	22.5352112676056|11.0091743119266	26.3157894736842|21.7948717948718	2_85612030_85611667_R_ENST00000409734_1
20:62798669-62799455	MRGBP	20:62798975-62799049	SES	2	2	-	ENST00000370487	7.28	3.39644e-02	3.39644e-02	90.1306240928882|92.1511627906977	97.5077881619938|99.3279569892473	20_62798669_62799455_W_ENST00000370487_1
1:2387056-2387529	MORN1	1:2387530-2385806	IR	2	2	-	ENST00000475812	7.28	3.71376e-01	3.71376e-01	1.63934426229508|10	8.33333333333333|17.8571428571429	1_2387530_2385806_R_ENST00000475812_1
1:145975437-145977482	POLR3GL	1:145977084-145977152	SES	2	2	-	ENST00000369314	7.28	3.40887e-01	3.40887e-01	84.7619047619048|87.5968992248062	98.0392156862745|88.8888888888889	1_145975437_145977482_W_ENST00000369314_1
19:45774948-45775034	DMPK	19:45777591-45774948	IR	2	2	-	ENST00000595361	7.28	3.73588e-01	3.73588e-01	0|0	2.4390243902439|12.1212121212121	19_45777591_45774948_R_ENST00000595361_1
14:67338071-67338762	ATP6V1D	14:67338763-67338074	IR	2	2	-	ENST00000216442	7.28	1.26723e-01	1.26723e-01	37.9816513761468|38.728323699422	47.2759226713532|43.9946018893387	14_67338763_67338074_R_ENST00000216442_1
14:103492035-103502881	MARK3	14:103500156-103500200	MXS	2	2	-	ENST00000553942	7.28	5.47402e-02	5.47402e-02	14.1203703703704|14.9377593360996	20.8163265306122|22.8099173553719	14_103492035_103502881_W_ENST00000553942_1
12:68820375-68828770	MDM2	12:68824363-68824430	SES	2	2	NMD	ENST00000537182	7.28	1.71732e-02	1.71732e-02	44.2148760330579|45.5882352941176	52.6881720430108|51.6703786191537	12_68820375_68828770_W_ENST00000537182_1
12:111839764-111840477	MAPKAPK5-AS1	12:111840478-111839767	IR	2	2	-	ENST00000428207	7.28	7.89559e-01	7.89559e-01	25.3164556962025|32.9113924050633	57.5757575757576|15.2173913043478	12_111840478_111839767_R_ENST00000428207_1
9:97910283-97910616	TRMO	9:97910617-97909959	IR	2	2	-	ENST00000375117	7.27	1.36554e-01	1.36554e-01	42.7350427350427|47.0588235294118	53.2374100719424|51.0948905109489	9_97910617_97909959_R_ENST00000375117_1
7:19115468-19116131	TWIST1	7:19117673-19115467	IR	2	2	-	ENST00000242261	7.27	1.81533e-01	1.81533e-01	14.0350877192982|11.5384615384615	17.3913043478261|22.7272727272727	7_19117673_19115467_R_ENST00000242261_1
1:1702730-1702999	CDK11A	1:1703270-1702765	IR (overlapping region)	2	2	-	ENST00000356200	7.27	2.65607e-01	2.65607e-01	30.4347826086957|23.6947791164659	37.6811594202899|30.9859154929577	1_1703270_1702765_R_ENST00000356200_1
11:124877519-124878410	ROBO3	11:124877659-124878297	IR	2	2	-	ENST00000534598	7.27	3.23662e-01	3.23662e-01	3.33333333333333|0	4.54545454545455|13.3333333333333	11_124877659_124878297_R_ENST00000534598_1
X:47169499-47173127	RBM10	X:47171028-47171258	SES	2	2	-	ENST00000329236	7.26	2.08982e-01	2.08982e-01	71.4859437751004|65.4255319148936	73.2673267326733|78.1609195402299	X_47169499_47173127_W_ENST00000329236_1
3:197676217-197677038	RUBCN	3:197677542-197676216	IR	2	2	-	ENST00000415452	7.26	3.80038e-01	3.80038e-01	0|0	2.32558139534884|12.1951219512195	3_197677542_197676216_R_ENST00000415452_1
1:161118179-161118785	NIT1	1:161118179-161118209	TSS|A5SS	2	2	-	TSS.ENST00000486962	7.26	4.27447e-01	4.27447e-01	7.89473684210526|11.7647058823529	11.1111111111111|23.0769230769231	1_161118179_161118785_S_TSS.ENST00000486962_1
15:44562696-44563301	SPG11	15:44564699-44562853	IR	2	2	-	ENST00000261866	7.26	4.65641e-01	4.65641e-01	27.2727272727273|40.7407407407407	44.4444444444444|38.0952380952381	15_44564699_44562853_R_ENST00000261866_1
11:6395125-6395701	APBB1	11:6395963-6395429	IR	2	2	-	ENST00000299402	7.26	1.56275e-01	1.56275e-01	4.16666666666667|1.38888888888889	7.57575757575758|12.5	11_6395963_6395429_R_ENST00000299402_1
6:167870499-167875334	AFDN	6:167872217-167872377	SES	2	2	-	ENST00000366809	7.25	5.50865e-01	5.50865e-01	64.4444444444444|81.4814814814815	80|80.4347826086957	6_167870499_167875334_W_ENST00000366809_1
6:138446790-138447193	NHSL1	6:138447194-138441982	IR	2	2	-	ENST00000426841	7.25	9.22573e-03	9.22573e-03	0|0	7.35294117647059|7.14285714285714	6_138447194_138441982_R_ENST00000426841_1
2:218658764-218659173	BCS1L	2:218659656-218658979	IR	2	2	-	ENST00000428880	7.25	2.40633e-01	2.40633e-01	4.54545454545455|3.57142857142857	14.2857142857143|8.33333333333333	2_218659656_218658979_R_ENST00000428880_1
16:24794720-24797489	TNRC6A	16:24795907-24795939	SES	2	2	-	ENST00000315183	7.25	5.90262e-01	5.90262e-01	72.7848101265823|92.1985815602837	91.3669064748201|88.125	16_24794720_24797489_W_ENST00000315183_1
12:63780130-63781018	RXYLT1	12:63780130-63780462	TSS|A5SS	2	2	-	TSS.ENST00000537373	7.25	7.38084e-02	7.38084e-02	18.9075630252101|16.8421052631579	23.5849056603774|26.6666666666667	12_63780130_63781018_S_TSS.ENST00000537373_1
12:57765470-57765499	CYP27B1	12:57765686-57765010	IR	2	2	-	ENST00000546496	7.25	3.97421e-01	3.97421e-01	6.97674418604651|0	5.26315789473684|16.2162162162162	12_57765686_57765010_R_ENST00000546496_1
12:31084062-31084968	DDX11	12:31084583-31084669	SES	2	2	-	ENST00000228264	7.25	4.96240e-02	4.96240e-02	92.8571428571429|90.4	100|97.752808988764	12_31084062_31084968_W_ENST00000228264_1
12:111839764-111840477	MAPKAPK5-AS1	12:111840478-111839769	IR	2	2	-	ENST00000428207	7.25	7.90354e-01	7.90354e-01	26.25|32.0512820512821	57.5757575757576|15.2173913043478	12_111840478_111839769_R_ENST00000428207_1
11:65999898-66000161	EIF1AD	11:66002162-66000052	IR (overlapping region)	2	2	-	ENST00000526449	7.25	1.83018e-02	1.83018e-02	3.92156862745098|5.35714285714286	12.5748502994012|11.2068965517241	11_66002162_66000052_R_ENST00000526449_1
6:148548295-148552050	SASH1	6:148549733-148551424	IR	2	2	-	ENST00000367467	7.24	2.96759e-01	2.96759e-01	37.8640776699029|46	47.3684210526316|50.9803921568627	6_148549733_148551424_R_ENST00000367467_1
2:74458538-74459642	WBP1	2:74458538-74458671	TSS|A5SS	2	2	-	TSS.ENST00000233615	7.24	3.71158e-01	3.71158e-01	71.4285714285714|61.1842105263158	75.8620689655172|71.2328767123288	2_74458538_74459642_S_TSS.ENST00000233615_1
22:50274979-50275808	PLXNB2	22:50275964-50274984	IR	2	2	-	ENST00000359337	7.24	1.04743e-01	1.04743e-01	19.5767195767196|19.634703196347	25.6410256410256|28.0487804878049	22_50275964_50274984_R_ENST00000359337_1
22:50247908-50248292	HDAC10	22:50248146-50246874	IR (overlapping region)	2	2	-	ENST00000470378	7.24	3.41108e-01	3.41108e-01	0|0	11.5384615384615|2.94117647058824	22_50248146_50246874_R_ENST00000470378_1
19:46748515-46748963	FKRP	19:46748666-46748774	IR	2	2	-	ENST00000593995	7.24	5.40145e-01	5.40145e-01	0|9.09090909090909	3.57142857142857|20	19_46748666_46748774_R_ENST00000593995_1
16:57628829-57650252	ADGRG1	16:57641591-57641708	SES	2	2	-	ENST00000388813	7.24	5.62471e-01	5.62471e-01	99.2857142857143|81.5789473684211	98.8571428571429|96.4912280701754	16_57628829_57650252_W_ENST00000388813_1
1:6461994-6462174	TNFRSF25	1:6462608-6461993	IR	2	2	-	ENST00000469691	7.23	6.03207e-01	6.03207e-01	16.1290322580645|2.63157894736842	26.0869565217391|7.14285714285714	1_6462608_6461993_R_ENST00000469691_1
1:1392288-1392803	CCNL2	1:1392717-1391296	IR	2	2	-	ENST00000408918	7.23	1.96792e-01	1.96792e-01	10.7692307692308|5.68181818181818	16.1290322580645|14.7727272727273	1_1392717_1391296_R_ENST00000408918_1
16:732332-732373	CIAO3	16:732901-731564	IR (overlapping region)	2	2	-	ENST00000562421	7.23	4.86554e-01	4.86554e-01	0.925925925925926|1.51515151515152	15.3846153846154|1.51515151515152	16_732901_731564_R_ENST00000562421_1
14:58490241-58498782	KIAA0586	14:58492144-58492275	SES	2	2	-	ENST00000261244	7.23	5.00000e-01	5.00000e-01	100|85.5421686746988	100|100	14_58490241_58498782_W_ENST00000261244_1
8:31081297-31085165	WRN	8:31083699-31083779	SES	2	2	-	ENST00000298139	7.22	7.06847e-01	7.06847e-01	71.6049382716049|100	86.046511627907|100	8_31081297_31085165_W_ENST00000298139_1
5:795607-796580	ZDHHC11	5:795869-795606	IR	2	2	-	ENST00000283441	7.22	5.90197e-01	5.90197e-01	4.76190476190476|6.97674418604651	3.44827586206897|22.7272727272727	5_795869_795606_R_ENST00000283441_1
2:171745928-171747778	DYNC1I2	2:171747776-171747778	TSS|A3SS	2	2	-	TSS.ENST00000340296	7.22	4.44830e-01	4.44830e-01	96.6942148760331|84.1121495327103	100|95.2380952380952	2_171745928_171747778_S_TSS.ENST00000340296_1
22:50248695-50248751	HDAC10	22:50249041-50248661	IR (overlapping region)	2	2	-	ENST00000496909	7.22	5.15770e-01	5.15770e-01	11.1111111111111|0	5.55555555555556|20	22_50249041_50248661_R_ENST00000496909_1
12:49631860-49632880	PRPF40B	12:49631926-49632595	IR	2	2	-	ENST00000548436	7.22	3.14453e-01	3.14453e-01	0|0	3.33333333333333|11.1111111111111	12_49631926_49632595_R_ENST00000548436_1
6:143426989-143428506	ADAT2	6:143428685-143422831	IR	2	2	-	ENST00000237283	7.21	4.62497e-01	4.62497e-01	0|3.7037037037037	15.625|2.5	6_143428685_143422831_R_ENST00000237283_1
3:9389492-9389796	THUMPD3-AS1	3:9390498-9389491	IR	2	2	-	ENST00000467069	7.21	4.29164e-01	4.29164e-01	16.1290322580645|27.7777777777778	33.3333333333333|25	3_9390498_9389491_R_ENST00000467069_1
2:74527032-74527121	AUP1	2:74527615-74527031	IR	2	2	-	ENST00000462297	7.21	1.52759e-01	1.52759e-01	2.08333333333333|2.17391304347826	11.1111111111111|7.57575757575758	2_74527615_74527031_R_ENST00000462297_1
1:47302234-47302346	STIL	1:47302347-47301560	IR	2	2	-	ENST00000413565	7.21	2.34796e-01	2.34796e-01	0|0	10|4.42477876106195	1_47302347_47301560_R_ENST00000413565_1
19:4815932-4818516	TICAM1	19:4817953-4817936	IR	2	2	-	ENST00000248244	7.21	5.39834e-01	5.39834e-01	44.0677966101695|58.8652482269503	52.2522522522522|65.0943396226415	19_4817953_4817936_R_ENST00000248244_1
11:120407824-120420752	ARHGEF12	11:120409394-120409450	SES	2	2	-	ENST00000397843	7.21	5.32873e-01	5.32873e-01	37.0165745856354|33.112582781457	50.354609929078|34.1880341880342	11_120407824_120420752_W_ENST00000397843_1
10:68345145-68345911	RUFY2	10:68345912-68341106	IR	2	2	-	ENST00000265865	7.21	7.00746e-01	7.00746e-01	11.7647058823529|26.3157894736842	12.5|40	10_68345912_68341106_R_ENST00000265865_1
2:235908907-236036560	AGAP1	2:235968462-235968623	MES	2	2	-	ENST00000418654	7.20	4.40778e-01	4.40778e-01	21.8181818181818|28.0701754385965	25.9259259259259|38.3561643835616	2_235908907_236036560_W_ENST00000418654_1
1:81985356-81990390	ADGRL2	1:81987289-81987341	MES	2	2	-	ENST00000370715	7.20	2.31236e-01	2.31236e-01	2.38095238095238|1.81818181818182	12.0689655172414|6.52173913043478	1_81985356_81990390_W_ENST00000370715_1
16:84181496-84181663	TAF1C	16:84182059-84181591	IR	2	2	-	ENST00000537450	7.20	8.87551e-02	8.87551e-02	5.79710144927536|5.66037735849057	13.953488372093|11.9047619047619	16_84182059_84181591_R_ENST00000537450_1
6:33200873-33201656	SLC39A7	6:33200939-33201241	IR	2	2	-	ENST00000374677	7.19	6.28685e-01	6.28685e-01	28.5714285714286|34.3669250645995	49.6|27.7227722772277	6_33200939_33201241_R_ENST00000374677_1
6:167952188-167962438	AFDN	6:167962433-167962438	A3SS	2	2	-	ENST00000351017	7.19	6.81292e-01	6.81292e-01	94.2857142857143|68	85|91.6666666666667	6_167952188_167962438_S_ENST00000351017_1
22:19179476-19179969	CLTCL1	22:19180239-19179774	IR	2	2	-	ENST00000412649	7.19	5.65576e-01	5.65576e-01	5.26315789473684|12.5	7.14285714285714|25	22_19180239_19179774_R_ENST00000412649_1
1:95234316-95246755	RWDD3	1:95246542-95246657	MES	2	2	-	ENST00000497058	7.19	5.35026e-01	5.35026e-01	51.8867924528302|41.2213740458015	61.5384615384615|45.945945945946	1_95234316_95246755_W_ENST00000497058_3
1:77866392-77874845	MIGA1	1:77873001-77873120	SES	2	2	-	ENST00000443751	7.19	2.65512e-01	2.65512e-01	68.8622754491018|62.0689655172414	71.7741935483871|73.5294117647059	1_77866392_77874845_W_ENST00000443751_1
1:160262401-160262778	AL139011.1	1:160262477-160261284	IR (overlapping region)	2	2	-	ENST00000442130	7.19	9.05600e-02	9.05600e-02	3.84615384615385|2.77777777777778	11.9047619047619|9.09090909090909	1_160262477_160261284_R_ENST00000442130_1
5:56919604-56923585	MIER3	5:56923834-56922583	IR (overlapping region)	2	2	-	ENST00000381199	7.18	4.81228e-01	4.81228e-01	23.6559139784946|37.5	35.7142857142857|39.8058252427184	5_56923834_56922583_R_ENST00000381199_1
16:410405-410690	DECR2	16:410405-410478	A5SS	2	2	-	Ex.ENST00000429116	7.18	5.00000e-01	5.00000e-01	0|0	0|14.3646408839779	16_410405_410690_S_Ex.ENST00000429116_2
16:410368-410690	DECR2	16:410368-410478	A5SS	2	2	-	Ex.ENST00000219481	7.18	5.00000e-01	5.00000e-01	0|0	0|14.3646408839779	16_410368_410690_S_Ex.ENST00000219481_2
16:3233627-3233836	ZNF200	16:3235187-3233505	IR	2	2	-	ENST00000575617	7.18	3.78432e-01	3.78432e-01	0|0	2.32558139534884|12.0300751879699	16_3235187_3233505_R_ENST00000575617_1
10:72216073-72223887	ANAPC16	10:72216073-72216138	TSS|A5SS	2	2	-	TSS.ENST00000299381	7.18	1.84164e-01	1.84164e-01	44.4444444444444|39.1812865497076	46.551724137931|51.4285714285714	10_72216073_72223887_S_TSS.ENST00000299381_1
6:89146610-89149264	PM20D2	6:89148525-89149265	A3SS	2	2	-	Ex.TSS.ENST00000275072	7.17	2.79044e-01	2.79044e-01	2.85714285714286|1.04166666666667	5.55555555555556|12.6865671641791	6_89146610_89149264_S_Ex.TSS.ENST00000275072_1
1:156291385-156292443	TMEM79	1:156293121-156290540	IR (overlapping region)	2	2	-	ENST00000295694	7.17	7.65777e-01	7.65777e-01	42.4242424242424|67.9245283018868	78.8461538461538|45.8333333333333	1_156293121_156290540_R_ENST00000295694_1
1:117079650-117081830	TTF2	1:117081828-117081830	A3SS	2	2	-	Ex.ENST00000369466	7.17	4.35204e-01	4.35204e-01	86.7924528301887|87.1794871794872	100|88.3116883116883	1_117079650_117081830_S_Ex.ENST00000369466_1
17:75874161-75875123	TRIM47	17:75874893-75874163	IR	2	2	-	ENST00000254816	7.17	4.22946e-01	4.22946e-01	52.3560209424084|40.8045977011494	52.212389380531|55.2845528455285	17_75874893_75874163_R_ENST00000254816_1
5:65662151-65664236	TRAPPC13	5:65664234-65664236	A3SS	2	2	-	ENST00000438419	7.16	7.33037e-01	7.33037e-01	54.3859649122807|29.2682926829268	35.7142857142857|62.2641509433962	5_65662151_65664236_S_ENST00000438419_1
8:100951956-100952308	YWHAZ	8:100953058-100951955	IR	2	2	-	ENST00000492736	7.15	8.50061e-01	8.50061e-01	52.6315789473684|59.2592592592593	92.8571428571429|33.3333333333333	8_100953058_100951955_R_ENST00000492736_1
1:1663782-1666019	SLC35E2B	1:1668473-1659528	IR	2	2	-	ENST00000480991	7.15	7.37289e-02	7.37289e-02	4.10958904109589|1.53846153846154	8.43373493975904|11.5107913669065	1_1668473_1659528_R_ENST00000480991_1
1:113963522-113966132	HIPK1	1:113966130-113966132	A3SS	2	2	-	ENST00000340480	7.15	6.20958e-01	6.20958e-01	95.8904109589041|74.6987951807229	90.3225806451613|94.5736434108527	1_113963522_113966132_S_ENST00000340480_1
19:45640930-45642352	EML2	19:45642042-45641640	IR (overlapping region)	2	2	-	ENST00000585386	7.15	6.85212e-01	6.85212e-01	4.76190476190476|24.5283018867925	33.3333333333333|10.2564102564103	19_45642042_45641640_R_ENST00000585386_1
17:5112102-5113385	AC012146.1	17:5112102-5112118	A5SS	2	2	-	Ex.TSS.ENST00000413077	7.15	4.52243e-01	4.52243e-01	68.9419795221843|75.609756097561	73.0593607305936|85.7868020304569	17_5112102_5113385_S_Ex.TSS.ENST00000413077_1
X:16588306-16589775	CTPS2	X:16590863-16588305	IR	2	2	-	ENST00000359276	7.14	5.00000e-01	5.00000e-01	0|0	14.2857142857143|0	X_16590863_16588305_R_ENST00000359276_1
9:39099815-39100164	CNTNAP3	9:39102716-39099910	IR	2	2	-	ENST00000483502	7.14	5.00000e-01	5.00000e-01	0|0	14.2857142857143|0	9_39102716_39099910_R_ENST00000483502_1
8:15748466-15758029	TUSC3	8:15757791-15757855	SES	2	2	-	ENST00000507316	7.14	6.75338e-01	6.75338e-01	68.1818181818182|51.4705882352941	78.7878787878788|55.1470588235294	8_15748466_15758029_W_ENST00000507316_1
7:155643201-155643604	AC009403.1	7:155644402-155643467	IR (overlapping region)	2	2	-	ENST00000469539	7.14	5.00000e-01	5.00000e-01	0|0	14.2857142857143|0	7_155644402_155643467_R_ENST00000469539_1
3:184355055-184355529	CLCN2	3:184357095-184354903	IR	2	2	-	ENST00000485667	7.14	5.00000e-01	5.00000e-01	0|0	14.2857142857143|0	3_184357095_184354903_R_ENST00000485667_1
3:10319206-10319316	SEC13	3:10319317-10319138	IR	2	2	-	ENST00000432213	7.14	5.00000e-01	5.00000e-01	0|0	14.2857142857143|0	3_10319317_10319138_R_ENST00000432213_1
2:9405684-9406905	ITGB1BP1	2:9407599-9403474	IR	2	2	-	ENST00000238091	7.14	2.00370e-01	2.00370e-01	15.0776053215078|14.8514851485149	24.4372990353698|19.7707736389685	2_9407599_9403474_R_ENST00000238091_1
2:70031433-70031931	PCBP1-AS1	2:70085625-69996685	IR	2	2	-	ENST00000366234	7.14	5.00000e-01	5.00000e-01	0|0	0|14.2857142857143	2_70085625_69996685_R_ENST00000366234_1
2:27448915-27449031	IFT172	2:27449381-27448914	IR	2	2	NMD	ENST00000450564	7.14	5.00000e-01	5.00000e-01	0|0	0|14.2857142857143	2_27449381_27448914_R_ENST00000450564_1
1:77948405-77948914	FUBP1	1:77949268-77947452	IR	2	2	-	ENST00000370767	7.14	5.00000e-01	5.00000e-01	100|85.7142857142857	100|100	1_77949268_77947452_R_ENST00000370767_1
19:9337859-9338493	ZNF559	19:9337859-9337865	A5SS	2	2	-	ENST00000317221	7.14	5.00000e-01	5.00000e-01	0|0	0|14.2857142857143	19_9337859_9338493_S_ENST00000317221_1
17:81918270-81923057	MAFG	17:81923215-81922797	IR (overlapping region)	2	2	-	ENST00000357736	7.14	2.65186e-01	2.65186e-01	1.98675496688742|2.17391304347826	6.06060606060606|12.3893805309735	17_81923215_81922797_R_ENST00000357736_1
17:72419226-72421066	LINC00511	17:72421388-72420699	IR	2	2	-	ENST00000582712	7.14	5.00000e-01	5.00000e-01	0|0	0|14.2857142857143	17_72421388_72420699_R_ENST00000582712_1
17:72419226-72421066	LINC00511	17:72421305-72420699	IR	2	2	-	ENST00000582712	7.14	5.00000e-01	5.00000e-01	0|0	0|14.2857142857143	17_72421305_72420699_R_ENST00000582712_1
17:72419226-72421066	LINC00511	17:72421225-72420699	IR	2	2	-	ENST00000582712	7.14	5.00000e-01	5.00000e-01	0|0	0|14.2857142857143	17_72421225_72420699_R_ENST00000582712_1
15:74890090-74890555	MPI	15:74890438-74890555	TSS|A3SS	2	2	-	TSS.ENST00000563786	7.14	5.00000e-01	5.00000e-01	0|0	14.2857142857143|0	15_74890090_74890555_S_TSS.ENST00000563786_1
15:74890090-74890526	MPI	15:74890438-74890526	TSS|A3SS	2	2	-	TSS.ENST00000563786	7.14	5.00000e-01	5.00000e-01	0|0	14.2857142857143|0	15_74890090_74890526_S_TSS.ENST00000563786_1
14:58285732-58285756	PSMA3-AS1	14:58291708-58273935	IR (overlapping region)	2	2	-	ENST00000551597	7.14	5.00000e-01	5.00000e-01	0|0	0|14.2857142857143	14_58291708_58273935_R_ENST00000551597_1
4:20713540-20727284	PACRGL	4:20724808-20724888	MXS	2	2	NMD	ENST00000471979	7.13	2.48676e-01	2.48676e-01	28.7735849056604|22.9437229437229	36.283185840708|29.6875	4_20713540_20727284_W_ENST00000471979_1
3:50351561-50353240	CYB561D2	3:50352009-50352046	SES	2	2	-	ENST00000232508	7.13	4.91276e-01	4.91276e-01	78.7878787878788|67.8233438485804	86.9158878504673|73.9583333333333	3_50351561_50353240_W_ENST00000232508_1
3:131001315-131016151	ATP2C1	3:131001315-131001344	TSS|A5SS	2	2	-	TSS.ENST00000359644	7.13	7.13878e-02	7.13878e-02	53.968253968254|56.0975609756098	62.5|61.8181818181818	3_131001315_131016151_S_TSS.ENST00000359644_1
2:55416923-55418951	CCDC88A	2:55419474-55418815	IR	2	2	-	ENST00000642514	7.13	2.83209e-01	2.83209e-01	35|42.1052631578947	49.0566037735849|42.3076923076923	2_55419474_55418815_R_ENST00000642514_1
2:229859226-229859574	TRIP12	2:229859283-229858771	IR	2	2	-	ENST00000428959	7.13	6.39099e-02	6.39099e-02	52.2658610271903|50.625	58.7360594795539|58.411214953271	2_229859283_229858771_R_ENST00000428959_1
20:18507991-18510821	SEC23B	20:18507991-18508297	TSS|A5SS	2	2	-	TSS.ENST00000377465	7.13	3.43910e-01	3.43910e-01	5.94059405940594|0	5.45454545454545|14.7368421052632	20_18507991_18510821_S_TSS.ENST00000377465_1
20:18507973-18510821	SEC23B	20:18507973-18508297	TSS|A5SS	2	2	-	TSS.ENST00000377465	7.13	3.43910e-01	3.43910e-01	5.94059405940594|0	5.45454545454545|14.7368421052632	20_18507973_18510821_S_TSS.ENST00000377465_1
16:22513922-22523819	NPIPB5	16:22519138-22519414	SES	2	2	NMD	ENST00000517347	7.13	4.44596e-01	4.44596e-01	55.6962025316456|67.6724137931034	68.6046511627907|69.0217391304348	16_22513922_22523819_W_ENST00000517347_1
12:47075707-47079065	AMIGO2	12:47079249-47076497	IR	2	2	-	ENST00000266581	7.13	1.48982e-01	1.48982e-01	53.0503978779841|56.5882352941177	62.1973929236499|61.704834605598	12_47079249_47076497_R_ENST00000266581_1
11:73394318-73395086	RELT	11:73394477-73394734	SES	2	2	-	ENST00000064780	7.13	1.12185e-01	1.12185e-01	90.5982905982906|90.4347826086957	96.3636363636364|98.9304812834225	11_73394318_73395086_W_ENST00000064780_1
3:43347339-43351138	SNRK	3:43351382-43349643	IR (overlapping region)	2	2	-	ENST00000296088	7.12	4.40493e-01	4.40493e-01	56.25|44.4444444444444	57.4074074074074|57.5342465753425	3_43351382_43349643_R_ENST00000296088_1
19:4815932-4818516	TICAM1	19:4817892-4816234	IR	2	2	-	ENST00000248244	7.12	4.46739e-01	4.46739e-01	56|57.037037037037	57.6|69.672131147541	19_4817892_4816234_R_ENST00000248244_1
16:53491379-53492522	AKTIP	16:53492932-53491838	IR	2	2	-	ENST00000300245	7.12	4.78039e-01	4.78039e-01	25.531914893617|12.2448979591837	25.9259259259259|26.0869565217391	16_53492932_53491838_R_ENST00000300245_1
14:21498138-21498369	METTL3	14:21499138-21498145	IR (overlapping region)	2	2	-	ENST00000298717	7.12	5.11854e-01	5.11854e-01	9.58904109589041|7.06521739130435	8|22.8915662650602	14_21499138_21498145_R_ENST00000298717_1
