Event Region	Gene Symbol	Target Exon	Event Type	N	T	Exon Type	Reference Transcript	ΔPSI (%)	T-test p-value	FDR (BH)	N Values	T Values	Database ID
11:130070015-130109428	APLP2	11:130070015-130070037	TSS|A5SS	2	2	-	TSS.ENST00000533713	1.98	7.22044e-01	7.22044e-01	2.94117647058824|11.4285714285714	10|8.33333333333333	11_130070015_130109428_S_TSS.ENST00000533713_1
9:68268979-68274881	CBWD3	9:68269600-68269722	MXS	2	2	NMD	ENST00000377344	1.97	1.01880e-02	1.01880e-02	5.12820512820513|5.08474576271187	7.14285714285714|7.01754385964912	9_68268979_68274881_W_ENST00000377344_1
6:31970898-31971147	DXO	6:31972253-31970342	IR (overlapping region)	2	2	-	ENST00000460058	1.97	8.85050e-01	8.85050e-01	100|81.25	100|85.1851851851852	6_31972253_31970342_R_ENST00000460058_1
5:58458297-58458841	PLK2	5:58458529-58458083	IR	2	2	-	ENST00000514306	1.97	7.40081e-01	7.40081e-01	9.09090909090909|0	7.14285714285714|5.88235294117647	5_58458529_58458083_R_ENST00000514306_1
20:35626044-35626381	CPNE1	20:35626801-35626251	IR	2	2	-	ENST00000317677	1.97	7.19367e-01	7.19367e-01	77.9411764705882|70	73.6111111111111|78.2608695652174	20_35626801_35626251_R_ENST00000317677_1
1:1313745-1313921	INTS11	1:1314106-1313508	IR	2	2	-	ENST00000434694	1.97	6.09751e-01	6.09751e-01	84.8484848484848|88.5714285714286	91.304347826087|86.046511627907	1_1314106_1313508_R_ENST00000434694_1
17:64504755-64504842	DDX5	17:64505597-64504676	IR	2	2	-	ENST00000585111	1.97	7.40081e-01	7.40081e-01	0|9.09090909090909	7.14285714285714|5.88235294117647	17_64505597_64504676_R_ENST00000585111_1
17:64504755-64504842	DDX5	17:64505452-64504676	IR	2	2	-	ENST00000585111	1.97	7.40081e-01	7.40081e-01	0|9.09090909090909	7.14285714285714|5.88235294117647	17_64505452_64504676_R_ENST00000585111_1
17:64504755-64504842	DDX5	17:64505391-64504676	IR	2	2	-	ENST00000585111	1.97	7.40081e-01	7.40081e-01	0|9.09090909090909	7.14285714285714|5.88235294117647	17_64505391_64504676_R_ENST00000585111_1
14:53951892-53952229	BMP4	14:53953401-53951891	IR	2	2	-	ENST00000559642	1.97	6.38647e-01	6.38647e-01	15.7894736842105|21.4285714285714	22.7272727272727|18.4210526315789	14_53953401_53951891_R_ENST00000559642_1
X:77683507-77684593	ATRX	X:77685007-77683506	IR	2	2	-	ENST00000623321	1.96	6.43444e-01	6.43444e-01	100|93.75	97.6744186046512|100	X_77685007_77683506_R_ENST00000623321_1
5:34908554-34908948	RAD1	5:34909357-34908171	IR	2	2	NMD	ENST00000325577	1.96	7.84951e-01	7.84951e-01	91.4285714285714|93.5483870967742	100|88.8888888888889	5_34909357_34908171_R_ENST00000325577_1
4:39457924-39458440	RPL9	4:39458898-39458393	IR (overlapping region)	2	2	-	ENST00000645894	1.96	5.74839e-01	5.74839e-01	51.6981132075472|49.3617021276596	54.9763033175355|50	4_39458898_39458393_R_ENST00000645894_1
4:10115894-10116234	WDR1	4:10116950-10116112	IR	2	2	-	ENST00000509600	1.96	7.06373e-01	7.06373e-01	0|3.77358490566038	7.69230769230769|0	4_10116950_10116112_R_ENST00000509600_1
3:56621532-56621762	CCDC66	3:56624644-56620132	IR	2	2	-	ENST00000326595	1.96	7.72987e-01	7.72987e-01	93.5483870967742|92	89.4736842105263|100	3_56624644_56620132_R_ENST00000326595_1
3:52694488-52695035	GLT8D1	3:52695303-52694502	IR	2	2	-	ENST00000266014	1.96	7.07167e-01	7.07167e-01	94.4444444444444|93.75	92.1052631578947|100	3_52695303_52694502_R_ENST00000266014_1
17:81822411-81823311	MCRIP1	17:81823514-81822804	IR	2	2	-	ENST00000455127	1.96	3.86167e-01	3.86167e-01	94.6261682242991|95.6521739130435	98.5294117647059|95.6656346749226	17_81823514_81822804_R_ENST00000455127_1
17:81822411-81823311	MCRIP1	17:81823514-81822800	IR	2	2	-	ENST00000455127	1.96	3.86167e-01	3.86167e-01	94.6261682242991|95.6521739130435	98.5294117647059|95.6656346749226	17_81823514_81822800_R_ENST00000455127_1
17:44191805-44194411	ATXN7L3	17:44194675-44194382	IR	2	2	-	ENST00000389384	1.96	9.25560e-01	9.25560e-01	50|83.3333333333333	70.5882352941177|66.6666666666667	17_44194675_44194382_R_ENST00000389384_1
17:44191805-44194411	ATXN7L3	17:44194675-44194370	IR	2	2	-	ENST00000389384	1.96	9.25560e-01	9.25560e-01	50|83.3333333333333	70.5882352941177|66.6666666666667	17_44194675_44194370_R_ENST00000389384_1
17:41689778-41690189	EIF1	17:41689942-41690087	IR	2	2	-	ENST00000482111	1.96	8.59767e-01	8.59767e-01	20.5882352941176|3.125	12.1212121212121|15.5172413793103	17_41689942_41690087_R_ENST00000482111_1
16:87406246-87410335	ZCCHC14	16:87410336-87406256	IR	2	2	-	ENST00000268616	1.96	5.00000e-01	5.00000e-01	96.078431372549|100	100|100	16_87410336_87406256_R_ENST00000268616_1
16:21879773-21880347	SMG1P4	16:21880870-21880187	IR	2	2	-	ENST00000540706	1.96	6.24830e-01	6.24830e-01	0|1.96078431372549	0|5.88235294117647	16_21880870_21880187_R_ENST00000540706_1
16:21879773-21880347	SMG1P4	16:21880828-21880187	IR	2	2	-	ENST00000540706	1.96	6.24830e-01	6.24830e-01	0|1.96078431372549	0|5.88235294117647	16_21880828_21880187_R_ENST00000540706_1
8:144520911-144525178	LRRC14	8:144524720-144524109	IR (overlapping region)	2	2	-	ENST00000292524	1.95	3.08796e-02	3.08796e-02	98.1481481481482|97.9591836734694	100|100	8_144524720_144524109_R_ENST00000292524_1
7:26195712-26195909	HNRNPA2B1	7:26195910-26193574	IR	2	2	-	ENST00000495810	1.95	4.36126e-01	4.36126e-01	0.701754385964912|1.36054421768707	4.60526315789474|1.36054421768707	7_26195910_26193574_R_ENST00000495810_1
3:149968154-149968550	PFN2	3:149970923-149968357	IR	2	2	-	ENST00000461868	1.95	7.03191e-01	7.03191e-01	12.5|4.76190476190476	10.3448275862069|10.8108108108108	3_149970923_149968357_R_ENST00000461868_1
17:81556887-81559416	NPLOC4	17:81565608-81559395	IR	2	2	-	ENST00000331134	1.95	8.74759e-01	8.74759e-01	13.0434782608696|28.125	14.6341463414634|30.4347826086957	17_81565608_81559395_R_ENST00000331134_1
16:30067334-30067449	AC093512.2	16:30067334-30067366	A5SS	2	2	-	ENST00000338110	1.95	3.04301e-01	3.04301e-01	88.9621087314662|89.4736842105263	92.2336328626444|90.1107594936709	16_30067334_30067449_S_ENST00000338110_1
11:62852048-62852681	SNHG1	11:62852840-62852019	IR	2	2	-	ENST00000535076	1.95	6.42071e-01	6.42071e-01	59.5238095238095|61.0619469026549	65.3465346534654|59.1397849462366	11_62852840_62852019_R_ENST00000535076_1
20:45814471-45815853	UBE2C	20:45815390-45815540	MXS	2	2	-	ENST00000335046	1.94	7.76095e-01	7.76095e-01	6.66666666666667|8.33333333333333	14.7058823529412|4.16666666666667	20_45814471_45815853_W_ENST00000335046_1
19:41860290-41860774	RPS19	19:41860290-41860445	TSS|A5SS	2	2	-	TSS.ENST00000600467	1.94	6.32783e-02	6.32783e-02	26.9135802469136|27.3291925465839	29.0322580645161|29.0909090909091	19_41860290_41860774_S_TSS.ENST00000600467_1
17:81858814-81859387	P4HB	17:81859388-81855141	IR	2	2	-	ENST00000466567	1.94	3.07960e-01	3.07960e-01	4|1.75438596491228	5.63380281690141|4	17_81859388_81855141_R_ENST00000466567_1
16:398208-399123	NME4	16:398386-398989	IR	2	2	-	ENST00000460297	1.94	7.17226e-01	7.17226e-01	10.5263157894737|2.38095238095238	8.88888888888889|7.89473684210526	16_398386_398989_R_ENST00000460297_1
15:34341713-34342108	NOP10	15:34343124-34341718	IR	2	2	-	ENST00000328848	1.94	6.77921e-01	6.77921e-01	6.66666666666667|0	7.31707317073171|3.2258064516129	15_34343124_34341718_R_ENST00000328848_1
14:68874143-68875017	ACTN1	14:68877241-68874142	IR	2	2	-	ENST00000193403	1.94	8.89115e-02	8.89115e-02	1.47058823529412|1.75438596491228	3.17460317460317|3.92156862745098	14_68877241_68874142_R_ENST00000193403_1
14:21431115-21431562	CHD8	14:21431859-21431114	IR	2	2	-	ENST00000553622	1.94	9.03868e-01	9.03868e-01	81.25|64	63.4146341463415|85.7142857142857	14_21431859_21431114_R_ENST00000553622_1
14:20996527-20997009	METTL17	14:20996712-20996811	IR (overlapping region)	2	2	-	ENST00000382985	1.94	5.71634e-01	5.71634e-01	100|95.0980392156863	98.9795918367347|100	14_20996712_20996811_R_ENST00000382985_1
13:113177612-113177976	PCID2	13:113178288-113177538	IR	2	2	-	ENST00000246505	1.94	1.18776e-01	1.18776e-01	97.6923076923077|98.4251968503937	100|100	13_113178288_113177538_R_ENST00000246505_1
8:143589540-143590081	EEF1D	8:143597388-143586728	IR	2	2	-	ENST00000524883	1.93	6.32369e-01	6.32369e-01	15.0537634408602|20.9876543209877	20.3883495145631|19.5121951219512	8_143597388_143586728_R_ENST00000524883_1
7:44568216-44568223	DDX56	7:44569204-44568117	IR	2	2	NMD	ENST00000415758	1.93	7.15254e-01	7.15254e-01	7.14285714285714|9.52380952380952	6.25|14.2857142857143	7_44569204_44568117_R_ENST00000415758_1
6:42886084-42886255	RPL7L1	6:42886255-42886255	TSS|A3SS	2	2	-	TSS.ENST00000462348	1.93	5.98909e-01	5.98909e-01	35.7142857142857|32	33.3333333333333|38.2352941176471	6_42886084_42886255_S_TSS.ENST00000462348_1
5:177303057-177303320	RAB24	5:177303662-177303056	IR (overlapping region)	2	2	-	ENST00000512758	1.93	3.01041e-01	3.01041e-01	97.0802919708029|99.0566037735849	100|100	5_177303662_177303056_R_ENST00000512758_1
22:50221760-50221874	TUBGCP6	22:50221875-50219287	IR	2	2	-	ENST00000489511	1.93	7.35759e-01	7.35759e-01	89.0625|97.5	92.9824561403509|97.4358974358974	22_50221875_50219287_R_ENST00000489511_1
22:39529093-39529623	RPS19BP1	22:39529918-39529213	IR	2	2	-	ENST00000334678	1.93	7.26175e-01	7.26175e-01	4.91803278688525|13.3333333333333	10|12.1212121212121	22_39529918_39529213_R_ENST00000334678_1
21:7670167-7671382	FP236241.1	21:7676593-7671126	IR	2	2	-	ENST00000623190	1.93	2.10504e-01	2.10504e-01	3.57142857142857|2.12765957446809	4.9645390070922|4.58715596330275	21_7676593_7671126_R_ENST00000623190_1
19:2037482-2039856	MKNK2	19:2040178-2037481	IR	2	2	-	ENST00000250896	1.93	4.49200e-01	4.49200e-01	96.3133640552995|92.9292929292929	97.0338983050847|96.078431372549	19_2040178_2037481_R_ENST00000250896_1
17:82036393-82036448	DCXR	17:82037343-82036413	IR	2	2	-	ENST00000579155	1.93	7.90292e-01	7.90292e-01	87.0967741935484|76	85.7142857142857|81.25	17_82037343_82036413_R_ENST00000579155_1
16:784974-786377	RPUSD1	16:786929-785013	IR	2	2	-	ENST00000007264	1.93	5.53136e-01	5.53136e-01	95.8333333333333|93.2432432432432	94.2028985507246|98.7341772151899	16_786929_785013_R_ENST00000007264_1
16:31090842-31091342	VKORC1	16:31093422-31087805	IR (overlapping region)	2	2	-	ENST00000300851	1.93	9.18217e-01	9.18217e-01	10.3448275862069|39.1304347826087	20|33.3333333333333	16_31093422_31087805_R_ENST00000300851_1
14:23026297-23026375	PSMB5	14:23027830-23025857	IR	2	2	NMD	ENST00000334454	1.93	4.89302e-01	4.89302e-01	2.73972602739726|1.35135135135135	5.88235294117647|2.06185567010309	14_23027830_23025857_R_ENST00000334454_1
12:46358189-46361209	SLC38A2	12:46362382-46358480	IR	2	2	-	ENST00000256689	1.93	3.04373e-01	3.04373e-01	97.887323943662|95.8477508650519	98.9455184534271|98.6512524084778	12_46362382_46358480_R_ENST00000256689_1
12:103942527-103943319	HSP90B1	12:103942797-103943073	IR	2	2	-	ENST00000548462	1.93	4.65878e-01	4.65878e-01	2.56410256410256|0	4.91803278688525|1.51515151515152	12_103942797_103943073_R_ENST00000548462_1
11:61964285-61964891	FTH1	11:61965113-61964600	IR (overlapping region)	2	2	-	ENST00000273550	1.93	5.83734e-01	5.83734e-01	18.1818181818182|22.9617304492512	20.8215297450425|24.1776315789474	11_61965113_61964600_R_ENST00000273550_1
9:128168735-128169201	CIZ1	9:128169520-128169051	IR	2	2	-	ENST00000476541	1.92	7.11723e-01	7.11723e-01	3.84615384615385|0	7.69230769230769|0	9_128169520_128169051_R_ENST00000476541_1
7:30157438-30162762	MTURN	7:30157596-30158985	IR (overlapping region)	2	2	-	ENST00000324453	1.92	5.00000e-01	5.00000e-01	96.1538461538462|100	100|100	7_30157596_30158985_R_ENST00000324453_1
7:26189927-26192338	HNRNPA2B1	7:26192578-26189935	IR	2	2	-	ENST00000354667	1.92	1.58840e-01	1.58840e-01	4.1044776119403|5.11945392491468	6.46153846153846|6.60146699266504	7_26192578_26189935_R_ENST00000354667_1
6:18255736-18255851	DEK	6:18256456-18255735	IR	2	2	-	ENST00000503715	1.92	5.00000e-01	5.00000e-01	0|0	0|3.84615384615385	6_18256456_18255735_R_ENST00000503715_1
3:49029316-49029706	AC137630.3	3:49029391-49028757	IR (overlapping region)	2	2	-	ENST00000607245	1.92	8.57102e-01	8.57102e-01	100|83.3333333333333	91.1764705882353|96	3_49029391_49028757_R_ENST00000607245_1
3:129171252-129171771	CNBP	3:129183897-129171251	IR	2	2	-	ENST00000507573	1.92	5.00000e-01	5.00000e-01	0|0	3.84615384615385|0	3_129183897_129171251_R_ENST00000507573_1
2:47806779-47810101	MSH6	2:47808428-47806751	IR (overlapping region)	2	2	-	ENST00000234420	1.92	5.04005e-01	5.04005e-01	96.6666666666667|95.5555555555556	96.0526315789474|100	2_47808428_47806751_R_ENST00000234420_1
2:110375138-110377068	LINC01106	2:110377835-110375137	IR	2	2	-	ENST00000436665	1.92	7.33047e-01	7.33047e-01	47.6190476190476|55.8823529411765	51.3513513513513|56	2_110377835_110375137_R_ENST00000436665_1
22:40832652-40832671	ST13	22:40832672-40827095	IR	2	2	-	ENST00000411695	1.92	7.62200e-01	7.62200e-01	3.84615384615385|10	4.34782608695652|13.3333333333333	22_40832672_40827095_R_ENST00000411695_1
20:31721655-31722348	BCL2L1	20:31722549-31722072	IR (overlapping region)	2	2	-	ENST00000420488	1.92	8.11715e-01	8.11715e-01	84.8484848484848|85.7142857142857	80.8988764044944|93.5064935064935	20_31722549_31722072_R_ENST00000420488_1
1:185300246-185300558	IVNS1ABP	1:185301197-185300436	IR	2	2	-	ENST00000491112	1.92	4.56844e-01	4.56844e-01	0|3.2258064516129	4.83870967741935|2.22222222222222	1_185301197_185300436_R_ENST00000491112_1
19:5894677-5894854	NDUFA11	19:5896576-5891275	IR (overlapping region)	2	2	-	ENST00000308961	1.92	5.00000e-01	5.00000e-01	0|0	0|3.84615384615385	19_5896576_5891275_R_ENST00000308961_1
19:45789259-45789487	DMWD	19:45791046-45789258	IR	2	2	-	ENST00000597053	1.92	5.00000e-01	5.00000e-01	96.1538461538462|100	100|100	19_45791046_45789258_R_ENST00000597053_1
18:57755394-57755500	RNU6-742P	18:57803316-57731626	IR	2	2	-	ENST00000365289	1.92	5.00000e-01	5.00000e-01	0|0	3.84615384615385|0	18_57803316_57731626_R_ENST00000365289_1
18:57755394-57755500	RNU6-742P	18:57803302-57731626	IR	2	2	-	ENST00000365289	1.92	5.00000e-01	5.00000e-01	0|0	3.84615384615385|0	18_57803302_57731626_R_ENST00000365289_1
16:2084703-2084950	TSC2	16:2084703-2084715	A5SS	2	2	-	ENST00000219476	1.92	5.00000e-01	5.00000e-01	50|50	53.8461538461538|50	16_2084703_2084950_S_ENST00000219476_1
16:18784021-18784823	RPS15A	16:18784826-18783640	IR	2	2	-	ENST00000569083	1.92	3.85758e-01	3.85758e-01	0.434782608695652|1.19047619047619	4.10958904109589|1.35135135135135	16_18784826_18783640_R_ENST00000569083_1
16:15133488-15133703	PKD1P6	16:15134075-15133489	IR (overlapping region)	2	2	-	ENST00000540502	1.92	7.23341e-01	7.23341e-01	9.43396226415094|8.33333333333333	14.9425287356322|6.66666666666667	16_15134075_15133489_R_ENST00000540502_1
16:15133488-15133703	PKD1P6	16:15134075-15133487	IR (overlapping region)	2	2	-	ENST00000540502	1.92	7.23341e-01	7.23341e-01	9.43396226415094|8.33333333333333	14.9425287356322|6.66666666666667	16_15134075_15133487_R_ENST00000540502_1
12:65825382-65828000	HMGA2	12:65827429-65828001	A3SS	2	2	-	Ex.TSS.ENST00000354636	1.92	8.94283e-01	8.94283e-01	15.9817351598174|0	19.831223628692|0	12_65825382_65828000_S_Ex.TSS.ENST00000354636_1
12:120696316-120701864	MLEC	12:120696542-120700463	IR	2	2	-	ENST00000228506	1.92	8.75375e-02	8.75375e-02	96.6777408637874|97.583081570997	99.3506493506494|98.7577639751553	12_120696542_120700463_R_ENST00000228506_1
11:8731118-8731209	ST5	11:8731210-8730304	IR	2	2	-	ENST00000524757	1.92	5.00000e-01	5.00000e-01	96.1538461538462|100	100|100	11_8731210_8730304_R_ENST00000524757_1
11:78072864-78073141	NDUFC2	11:78080220-78072997	IR	2	2	-	ENST00000528164	1.92	5.00000e-01	5.00000e-01	0|0	0|3.84615384615385	11_78080220_78072997_R_ENST00000528164_1
10:75214071-75219062	VDAC2	10:75217933-75217991	SES	2	2	-	ENST00000472137	1.92	6.62448e-01	6.62448e-01	21.0843373493976|17.3913043478261	18|24.3243243243243	10_75214071_75219062_W_ENST00000472137_1
10:75214071-75219062	VDAC2	10:75217888-75217991	SES	2	2	-	ENST00000468285	1.92	6.62448e-01	6.62448e-01	21.0843373493976|17.3913043478261	18|24.3243243243243	10_75214071_75219062_W_ENST00000468285_1
7:2403646-2432562	CHST12	7:2403646-2403659	A5SS	2	2	-	Ex.ENST00000258711	1.91	2.40914e-01	2.40914e-01	33.3333333333333|33.3333333333333	34.4827586206897|36	7_2403646_2432562_S_Ex.ENST00000258711_1
7:151086742-151087072	AGAP3	7:151086787-151086894	IR	2	2	-	ENST00000397238	1.91	7.57889e-01	7.57889e-01	90.9090909090909|100	100|94.7368421052632	7_151086787_151086894_R_ENST00000397238_1
7:141738398-141739123	SSBP1	7:141738398-141738410	A5SS	2	2	-	Ex.TSS.ENST00000265304	1.91	6.58527e-01	6.58527e-01	13.6|17.426273458445	20.4986149584488|14.3552311435523	7_141738398_141739123_S_Ex.TSS.ENST00000265304_1
6:30741354-30742203	FLOT1	6:30742734-30742146	IR	2	2	-	ENST00000484693	1.91	8.34000e-01	8.34000e-01	17.6470588235294|7.69230769230769	20.8333333333333|8.33333333333333	6_30742734_30742146_R_ENST00000484693_1
6:30741354-30742203	FLOT1	6:30742733-30742146	IR	2	2	-	ENST00000484693	1.91	8.34000e-01	8.34000e-01	17.6470588235294|7.69230769230769	20.8333333333333|8.33333333333333	6_30742733_30742146_R_ENST00000484693_1
5:177303057-177303320	RAB24	5:177303707-177303171	IR (overlapping region)	2	2	-	ENST00000512758	1.91	3.28053e-01	3.28053e-01	97.0149253731343|99.1735537190083	100|100	5_177303707_177303171_R_ENST00000512758_1
5:177303057-177303320	RAB24	5:177303643-177303008	IR (overlapping region)	2	2	-	ENST00000512758	1.91	3.68174e-01	3.68174e-01	96.2264150943396|98.8888888888889	98.936170212766|100	5_177303643_177303008_R_ENST00000512758_1
3:49102703-49102732	QARS	3:49103410-49102419	IR	2	2	-	ENST00000417025	1.91	7.57889e-01	7.57889e-01	0|5.26315789473684	0|9.09090909090909	3_49103410_49102419_R_ENST00000417025_1
3:49102703-49102732	QARS	3:49103410-49102418	IR	2	2	-	ENST00000417025	1.91	7.57889e-01	7.57889e-01	0|5.26315789473684	0|9.09090909090909	3_49103410_49102418_R_ENST00000417025_1
2:241268499-241268541	HDLBP	2:241272887-241268476	IR	2	2	-	ENST00000490697	1.91	3.16995e-01	3.16995e-01	0|0	2.94117647058824|0.869565217391304	2_241272887_241268476_R_ENST00000490697_1
2:241268499-241268541	HDLBP	2:241272864-241268476	IR	2	2	-	ENST00000490697	1.91	3.16995e-01	3.16995e-01	0|0	2.94117647058824|0.869565217391304	2_241272864_241268476_R_ENST00000490697_1
2:109542982-109544324	SEPT10	2:109546238-109542985	IR	2	2	-	ENST00000356688	1.91	6.37649e-01	6.37649e-01	97.2972972972973|93.3333333333333	100|94.4444444444444	2_109546238_109542985_R_ENST00000356688_1
2:109542982-109544324	SEPT10	2:109546238-109542981	IR	2	2	-	ENST00000356688	1.91	6.37649e-01	6.37649e-01	97.2972972972973|93.3333333333333	100|94.4444444444444	2_109546238_109542981_R_ENST00000356688_1
1:86862445-86863605	SELENOF	1:86880726-86862446	IR	2	2	-	ENST00000331835	1.91	1.70454e-01	1.70454e-01	0|0	2.4390243902439|1.38888888888889	1_86880726_86862446_R_ENST00000331835_1
1:86862445-86863605	SELENOF	1:86880690-86862446	IR	2	2	-	ENST00000331835	1.91	1.70454e-01	1.70454e-01	0|0	2.4390243902439|1.38888888888889	1_86880690_86862446_R_ENST00000331835_1
1:26945135-26945686	NUDC	1:26945474-26945567	IR	2	2	-	ENST00000484772	1.91	6.29717e-01	6.29717e-01	1.53846153846154|1.73410404624277	0.641025641025641|6.45161290322581	1_26945474_26945567_R_ENST00000484772_1
1:155320409-155320665	FDPS	1:155321696-155319802	IR (overlapping region)	2	2	-	ENST00000356657	1.91	1.52990e-01	1.52990e-01	1.25|0	2.85714285714286|2.22222222222222	1_155321696_155319802_R_ENST00000356657_1
19:4095388-4095449	MAP2K2	19:4095450-4094452	IR	2	2	-	ENST00000595715	1.91	6.75765e-01	6.75765e-01	10.5263157894737|4.54545454545455	12|6.89655172413793	19_4095450_4094452_R_ENST00000595715_1
19:38844729-38844934	AC008982.2	19:38845736-38844007	IR	2	2	-	ENST00000600473	1.91	2.31826e-01	2.31826e-01	3.92156862745098|5.66037735849057	7.14285714285714|6.25	19_38845736_38844007_R_ENST00000600473_1
19:10118884-10118956	EIF3G	19:10119172-10118883	IR	2	2	-	ENST00000587168	1.91	6.63324e-02	6.63324e-02	1.19047619047619|0.775193798449612	3.2520325203252|2.53164556962025	19_10119172_10118883_R_ENST00000587168_1
16:553339-554636	CAPN15	16:553848-547184	IR	2	2	-	ENST00000219611	1.91	3.74469e-01	3.74469e-01	89.4736842105263|91.2280701754386	90.9090909090909|93.6170212765958	16_553848_547184_R_ENST00000219611_1
11:62852048-62852681	SNHG1	11:62852840-62852257	IR	2	2	-	ENST00000535076	1.91	3.55106e-01	3.55106e-01	84.7761194029851|87.0206489675516	88.9589905362776|86.6666666666667	11_62852840_62852257_R_ENST00000535076_1
10:124997792-124998170	CTBP2	10:125003001-124997963	IR	2	2	-	ENST00000486955	1.91	4.65691e-01	4.65691e-01	0|3.44827586206897	4.76190476190476|2.5	10_125003001_124997963_R_ENST00000486955_1
22:41525826-41529336	POLR3H	22:41526454-41527287	IR (overlapping region)	2	2	-	ENST00000355209	1.90	7.21679e-01	7.21679e-01	81.1764705882353|89.0625	85|89.041095890411	22_41526454_41527287_R_ENST00000355209_1
21:7430839-7462826	CU633904.1	21:7461814-7462067	MXS	2	2	-	ENST00000624907	1.90	3.37078e-01	3.37078e-01	0.769230769230769|3.19148936170213	3.10077519379845|4.65116279069767	21_7430839_7462826_W_ENST00000624907_1
1:243125164-243126738	CEP170	1:243126699-243126377	IR	2	2	-	ENST00000336415	1.90	5.00000e-01	5.00000e-01	96.2025316455696|100	100|100	1_243126699_243126377_R_ENST00000336415_1
1:109281155-109281251	PSRC1	1:109282061-109281136	IR	2	2	-	ENST00000418914	1.90	8.85927e-01	8.85927e-01	71.4285714285714|92.3076923076923	85.7142857142857|81.8181818181818	1_109282061_109281136_R_ENST00000418914_1
19:15834636-15836314	UCA1	19:15835281-15835553	IR (overlapping region)	2	2	-	ENST00000397381	1.90	8.84568e-01	8.84568e-01	92.8571428571429|83.3333333333333	80|100	19_15835281_15835553_R_ENST00000397381_1
16:721801-722312	FAM173A	16:721942-722308	IR	2	2	-	ENST00000564640	1.90	9.13988e-01	9.13988e-01	76.1904761904762|100	80|100	16_721942_722308_R_ENST00000564640_1
15:68206992-68208410	CLN6	15:68218651-68197439	IR (overlapping region)	2	2	-	ENST00000249806	1.90	1.05137e-01	1.05137e-01	0|0	1.58730158730159|2.22222222222222	15_68218651_68197439_R_ENST00000249806_1
14:21233995-21234229	HNRNPC	14:21236461-21233952	IR	2	2	-	ENST00000557336	1.90	7.69691e-02	7.69691e-02	0|0	1.66666666666667|2.12765957446809	14_21236461_21233952_R_ENST00000557336_1
11:123057497-123057919	HSPA8	11:123058485-123057778	IR	2	2	-	ENST00000227378	1.90	1.82292e-01	1.82292e-01	4.26356589147287|2.99003322259136	6.22406639004149|4.83271375464684	11_123058485_123057778_R_ENST00000227378_1
11:10803561-10803590	EIF4G2	11:10804051-10803210	IR	2	2	-	ENST00000524932	1.90	8.36453e-01	8.36453e-01	5|19.4444444444444	14.2857142857143|13.953488372093	11_10804051_10803210_R_ENST00000524932_1
9:128255829-128257281	GOLGA2	9:128257526-128255831	IR	2	2	-	ENST00000421699	1.89	5.00000e-01	5.00000e-01	96.2264150943396|100	100|100	9_128257526_128255831_R_ENST00000421699_1
9:128255829-128257281	GOLGA2	9:128257526-128255829	IR	2	2	-	ENST00000421699	1.89	5.00000e-01	5.00000e-01	96.2264150943396|100	100|100	9_128257526_128255829_R_ENST00000421699_1
9:128255829-128257281	GOLGA2	9:128257526-128255828	IR	2	2	-	ENST00000421699	1.89	5.00000e-01	5.00000e-01	96.2264150943396|100	100|100	9_128257526_128255828_R_ENST00000421699_1
7:151076991-151077027	FASTK	7:151077513-151076990	IR	2	2	-	ENST00000459800	1.89	5.00000e-01	5.00000e-01	96.2264150943396|100	100|100	7_151077513_151076990_R_ENST00000459800_1
6:33319533-33319854	DAXX	6:33320225-33319584	IR	2	2	-	ENST00000468536	1.89	8.26683e-01	8.26683e-01	82.4561403508772|95.3488372093023	87.3015873015873|94.2857142857143	6_33320225_33319584_R_ENST00000468536_1
5:10433594-10440388	MARCH6	5:10434208-10436794	IR	2	2	-	ENST00000274140	1.89	5.00000e-01	5.00000e-01	96.2264150943396|100	100|100	5_10434208_10436794_R_ENST00000274140_1
4:20700477-20700787	PACRGL	4:20700579-20700670	IR	2	2	NMD	ENST00000467997	1.89	5.00000e-01	5.00000e-01	96.2264150943396|100	100|100	4_20700579_20700670_R_ENST00000467997_1
22:41674707-41675195	SNU13	22:41680365-41673932	IR	2	2	-	ENST00000215956	1.89	4.53189e-01	4.53189e-01	0|3.125	2.1505376344086|4.76190476190476	22_41680365_41673932_R_ENST00000215956_1
22:39315552-39315555	RPL3	22:39317022-39315368	IR	2	2	NMD	ENST00000420536	1.89	2.35389e-01	2.35389e-01	1.84331797235023|3.07692307692308	5.22875816993464|3.46820809248555	22_39317022_39315368_R_ENST00000420536_1
20:435480-438841	TBC1D20	20:438842-437439	IR	2	2	-	ENST00000354200	1.89	5.00000e-01	5.00000e-01	100|96.2264150943396	100|100	20_438842_437439_R_ENST00000354200_1
1:153974269-153974835	JTB	1:153975906-153974268	IR (overlapping region)	2	2	-	ENST00000271843	1.89	5.00000e-01	5.00000e-01	0|0	0|3.77358490566038	1_153975906_153974268_R_ENST00000271843_1
19:40321416-40322376	C19orf47	19:40322340-40321079	IR	2	2	NMD	ENST00000357884	1.89	5.00000e-01	5.00000e-01	96.2264150943396|100	100|100	19_40322340_40321079_R_ENST00000357884_1
18:79977602-79977701	TXNL4A	18:79979641-79977601	IR	2	2	NMD	ENST00000586295	1.89	5.00000e-01	5.00000e-01	0|0	3.77358490566038|0	18_79979641_79977601_R_ENST00000586295_1
