Event Region	Gene Symbol	Target Exon	Event Type	N	T	Exon Type	Reference Transcript	ΔPSI (%)	T-test p-value	FDR (BH)	N Values	T Values	Database ID
17:82246318-82246433	CSNK1D	17:82249015-82246317	IR (overlapping region)	2	2	-	ENST00000580565	28.29	2.95629e-01	2.95629e-01	83.3333333333333|53.8461538461538	93.75|100	17_82249015_82246317_R_ENST00000580565_1
20:24962925-24964022	APMAP	20:24964399-24962924	IR	2	2	-	ENST00000217456	28.25	3.21896e-01	3.21896e-01	45.4545454545455|21.0526315789474	44.4444444444444|78.5714285714286	20_24964399_24962924_R_ENST00000217456_1
1:40059459-40060069	CAP1	1:40060067-40060069	A3SS	2	2	-	ENST00000372792	28.24	1.13350e-01	1.13350e-01	75.8620689655172|62.5	94.8387096774194|100	1_40059459_40060069_S_ENST00000372792_1
1:228393676-228395252	TRIM11	1:228397048-228394824	IR (overlapping region)	2	2	-	ENST00000284551	28.21	1.90049e-01	1.90049e-01	61.1111111111111|42.8571428571429	81.8181818181818|78.5714285714286	1_228397048_228394824_R_ENST00000284551_1
5:73499203-73502915	BTF3	5:73502488-73502601	SES	2	2	-	ENST00000335895	28.19	3.68413e-01	3.68413e-01	47.0588235294118|85.5421686746988	88.9908256880734|100	5_73499203_73502915_W_ENST00000335895_1
6:30741354-30742203	FLOT1	6:30741868-30741661	IR	2	2	-	ENST00000484693	28.18	4.40021e-01	4.40021e-01	0|12.5	58.3333333333333|10.5263157894737	6_30741868_30741661_R_ENST00000484693_1
1:1352691-1353629	MXRA8	1:1353929-1353438	IR	2	2	-	ENST00000309212	28.18	5.65864e-02	5.65864e-02	70|63.6363636363636	90|100	1_1353929_1353438_R_ENST00000309212_1
2:218265417-218265946	AAMP	2:218265947-218265578	IR	2	2	-	ENST00000465442	28.17	3.20849e-01	3.20849e-01	13.3333333333333|46.1538461538462	53.3333333333333|62.5	2_218265947_218265578_R_ENST00000465442_1
1:25823019-25823747	MTFR1L	1:25823129-25823237	IR (overlapping region)	2	2	-	ENST00000494293	28.13	4.02417e-01	4.02417e-01	45.4545454545455|15.7894736842105	37.5|80	1_25823129_25823237_R_ENST00000494293_1
6:32934629-32938965	HLA-DMB	6:32935653-32935341	IR	2	2	-	ENST00000498020	28.03	2.43069e-01	2.43069e-01	34.6153846153846|61.5384615384615	68|84.2105263157895	6_32935653_32935341_R_ENST00000498020_1
5:139481246-139481704	TMEM173	5:139481705-139480789	IR	2	2	-	ENST00000502362	28.02	1.43889e-01	1.43889e-01	30.7692307692308|12.5	55.5555555555556|43.75	5_139481705_139480789_R_ENST00000502362_1
19:10551897-10552121	ATG4D	19:10551976-10552044	IR	2	2	-	ENST00000588972	27.99	3.10246e-01	3.10246e-01	13.6363636363636|9.25925925925926	24.3243243243243|54.5454545454545	19_10551976_10552044_R_ENST00000588972_1
12:120196707-120196934	RPLP0	12:120197463-120196841	IR	2	2	-	ENST00000228306	27.98	1.73475e-01	1.73475e-01	24.4897959183673|20.8	59.0909090909091|42.1686746987952	12_120197463_120196841_R_ENST00000228306_1
2:113225597-113227256	PAX8	2:113227257-113220091	IR (overlapping region)	2	2	-	ENST00000485840	27.97	5.45639e-01	5.45639e-01	76.7441860465116|11.7647058823529	77.7777777777778|66.6666666666667	2_113227257_113220091_R_ENST00000485840_1
6:30741354-30742203	FLOT1	6:30741868-30740678	IR	2	2	-	ENST00000484693	27.95	2.93138e-01	2.93138e-01	11.5384615384615|12.5	53.8461538461538|26.0869565217391	6_30741868_30740678_R_ENST00000484693_1
20:62302896-62303567	ADRM1	20:62302896-62303049	TSS|A5SS	2	2	-	TSS.ENST00000253003	27.94	4.39494e-01	4.39494e-01	45.4545454545455|52.0833333333333	53.4246575342466|100	20_62302896_62303567_S_TSS.ENST00000253003_1
20:63285790-63286442	ARFGAP1	20:63285971-63286365	IR	2	2	-	ENST00000395285	27.92	3.70722e-01	3.70722e-01	87.5|50	100|93.3333333333333	20_63285971_63286365_R_ENST00000395285_1
1:25823019-25823747	MTFR1L	1:25823129-25823345	IR (overlapping region)	2	2	-	ENST00000494293	27.90	4.36750e-01	4.36750e-01	50|13.5135135135135	37.5|81.8181818181818	1_25823129_25823345_R_ENST00000494293_1
1:155308914-155310205	FDPS	1:155308966-155310042	IR	2	2	-	ENST00000487002	27.90	4.20533e-01	4.20533e-01	9.09090909090909|0	54.5454545454545|10.3448275862069	1_155308966_155310042_R_ENST00000487002_1
X:154508289-154508347	FAM3A	X:154508598-154508288	IR	2	2	NMD	ENST00000412894	27.89	4.20014e-01	4.20014e-01	33.3333333333333|5.88235294117647	70|25	X_154508598_154508288_R_ENST00000412894_1
16:57758217-57758909	KIFC3	16:57759154-57758218	IR	2	2	-	ENST00000379655	27.89	1.77178e-01	1.77178e-01	42.8571428571429|21.875	53.8461538461538|66.6666666666667	16_57759154_57758218_R_ENST00000379655_1
16:57758217-57758909	KIFC3	16:57759154-57758216	IR	2	2	-	ENST00000379655	27.89	1.77178e-01	1.77178e-01	42.8571428571429|21.875	53.8461538461538|66.6666666666667	16_57759154_57758216_R_ENST00000379655_1
4:10115894-10116234	WDR1	4:10116505-10116112	IR	2	2	-	ENST00000509600	27.88	4.37146e-01	4.37146e-01	11.1111111111111|5.26315789473684	13.0434782608696|59.0909090909091	4_10116505_10116112_R_ENST00000509600_1
17:81934706-81934745	PYCR1	17:81935148-81934652	IR	2	2	-	ENST00000577624	27.87	5.85382e-02	5.85382e-02	22.2222222222222|13.3333333333333	47.8260869565217|43.4782608695652	17_81935148_81934652_R_ENST00000577624_1
11:62855292-62855366	SNORD26	11:62855480-62855132	IR	2	2	-	ENST00000384147	27.86	3.65498e-01	3.65498e-01	67.741935483871|30.4347826086957	72.4137931034483|81.4814814814815	11_62855480_62855132_R_ENST00000384147_1
9:137612896-137613510	ARRDC1	9:137613007-137613412	IR (overlapping region)	2	2	NMD	ENST00000461627	27.84	2.05117e-01	2.05117e-01	39.2857142857143|58.974358974359	78.9473684210526|75	9_137613007_137613412_R_ENST00000461627_1
21:39348065-39348339	HMGN1	21:39348340-39347491	IR	2	2	-	ENST00000463631	27.84	4.20679e-02	4.20679e-02	28.8888888888889|29.4117647058824	58.974358974359|55	21_39348340_39347491_R_ENST00000463631_1
5:179619301-179619407	HNRNPH1	5:179621036-179619268	IR	2	2	-	ENST00000504348	27.82	2.59413e-01	2.59413e-01	49.0566037735849|25	65.3061224489796|64.3835616438356	5_179621036_179619268_R_ENST00000504348_1
17:82449901-82450254	CYBC1	17:82450709-82449169	IR	2	2	-	ENST00000582456	27.82	1.76715e-01	1.76715e-01	18.1818181818182|25	40|58.8235294117647	17_82450709_82449169_R_ENST00000582456_1
2:130154277-130154482	SMPD4	2:130154483-130153701	IR	2	2	-	ENST00000430682	27.81	2.24134e-01	2.24134e-01	7.14285714285714|7.69230769230769	25|45.4545454545455	2_130154483_130153701_R_ENST00000430682_1
14:24145741-24145911	PSME2	14:24146241-24145709	IR	2	2	-	ENST00000559613	27.81	8.32965e-02	8.32965e-02	14.1592920353982|5.3030303030303	38.7096774193548|36.3636363636364	14_24146241_24145709_R_ENST00000559613_1
2:97282492-97284785	AC159540.2	2:97284165-97284700	IR	2	2	-	ENST00000613749	27.79	2.43834e-01	2.43834e-01	18.75|27.7777777777778	63.6363636363636|38.4615384615385	2_97284165_97284700_R_ENST00000613749_1
2:97282492-97284785	AC159540.2	2:97284161-97284700	IR	2	2	-	ENST00000613749	27.79	2.43834e-01	2.43834e-01	18.75|27.7777777777778	63.6363636363636|38.4615384615385	2_97284161_97284700_R_ENST00000613749_1
2:87583258-87590491	CYTOR	2:87583347-87585170	IR (overlapping region)	2	2	-	ENST00000642451	27.78	1.67711e-01	1.67711e-01	71.4285714285714|53.8461538461538	87.5|93.3333333333333	2_87583347_87585170_R_ENST00000642451_1
17:16381463-16382046	UBB	17:16381902-16382046	A3SS	2	2	-	Ex.ENST00000395839	27.78	5.00000e-01	5.00000e-01	100|44.4444444444444	100|100	17_16381463_16382046_S_Ex.ENST00000395839_1
9:37427706-37432138	GRHPR	9:37430647-37432007	IR	2	2	-	ENST00000497693	27.75	4.01461e-02	4.01461e-02	22.7272727272727|27.2727272727273	52.1739130434783|53.3333333333333	9_37430647_37432007_R_ENST00000497693_1
19:49872970-49873302	AKT1S1	19:49875286-49871811	IR (overlapping region)	2	2	-	ENST00000391830	27.75	8.10572e-02	8.10572e-02	30.4347826086957|21.4285714285714	47.3684210526316|60	19_49875286_49871811_R_ENST00000391830_1
16:67828159-67828390	CENPT	16:67828606-67828184	IR (overlapping region)	2	2	-	ENST00000436104	27.73	5.74842e-01	5.74842e-01	10|80	90.9090909090909|54.5454545454545	16_67828606_67828184_R_ENST00000436104_1
3:48627529-48628038	SLC26A6	3:48628542-48627945	IR	2	2	-	ENST00000462009	27.72	1.44612e-01	1.44612e-01	69.2307692307692|57.1428571428571	100|81.8181818181818	3_48628542_48627945_R_ENST00000462009_1
12:120196707-120196934	RPLP0	12:120197463-120196813	IR	2	2	-	ENST00000228306	27.72	1.76008e-01	1.76008e-01	21.830985915493|19.1836734693878	56.4516129032258|40	12_120197463_120196813_R_ENST00000228306_1
17:81932384-81933376	PYCR1	17:81935148-81932383	IR	2	2	-	ENST00000329875	27.71	2.38408e-01	2.38408e-01	8.62068965517241|4	45.4545454545455|22.5806451612903	17_81935148_81932383_R_ENST00000329875_1
1:43977026-43978295	ATP6V0B	1:43977217-43977980	IR	2	2	-	ENST00000468183	27.70	2.61460e-01	2.61460e-01	15.7894736842105|15.7894736842105	31.4285714285714|55.5555555555556	1_43977217_43977980_R_ENST00000468183_1
5:61157709-61160199	SMIM15	5:61161228-61157708	IR	2	2	-	ENST00000339020	27.60	5.81231e-01	5.81231e-01	30|33.3333333333333	23.5294117647059|95	5_61161228_61157708_R_ENST00000339020_1
3:48627529-48628038	SLC26A6	3:48628542-48626875	IR	2	2	-	ENST00000462009	27.58	1.71034e-01	1.71034e-01	60|66.6666666666667	100|81.8181818181818	3_48628542_48626875_R_ENST00000462009_1
11:720972-721352	EPS8L2	11:721188-721284	IR (overlapping region)	2	2	-	ENST00000531471	27.58	2.77322e-01	2.77322e-01	37.8378378378378|18.9189189189189	41.1764705882353|70.7317073170732	11_721188_721284_R_ENST00000531471_1
19:2040132-2040177	MKNK2	19:2041205-2040133	IR	2	2	-	ENST00000585667	27.57	4.88998e-01	4.88998e-01	36.8421052631579|23.0769230769231	30.4347826086957|84.6153846153846	19_2041205_2040133_R_ENST00000585667_1
19:2040132-2040177	MKNK2	19:2041205-2040131	IR	2	2	-	ENST00000585667	27.57	4.88998e-01	4.88998e-01	36.8421052631579|23.0769230769231	30.4347826086957|84.6153846153846	19_2041205_2040131_R_ENST00000585667_1
14:24145741-24145911	PSME2	14:24146597-24145709	IR	2	2	-	ENST00000559613	27.56	7.80098e-02	7.80098e-02	5.8252427184466|2.34375	26.9230769230769|36.3636363636364	14_24146597_24145709_R_ENST00000559613_1
2:97423059-97423084	AC092683.1	2:97423530-97422954	IR (overlapping region)	2	2	-	ENST00000430893	27.54	2.84478e-01	2.84478e-01	7.14285714285714|27.7777777777778	60|30	2_97423530_97422954_R_ENST00000430893_1
22:39520564-39521671	ATF4	22:39520752-39521353	IR	2	2	-	ENST00000337304	27.54	5.10493e-01	5.10493e-01	37.5|32.1428571428571	33.8235294117647|90.9090909090909	22_39520752_39521353_R_ENST00000337304_1
19:4174109-4174946	SIRT6	19:4175938-4174619	IR	2	2	-	ENST00000305232	27.53	2.58430e-01	2.58430e-01	27.2727272727273|45.4545454545455	50|77.7777777777778	19_4175938_4174619_R_ENST00000305232_1
14:49585298-49586049	RPS29	14:49586326-49585949	IR	2	2	-	ENST00000554075	27.52	4.18888e-01	4.18888e-01	10|9.09090909090909	58.3333333333333|15.7894736842105	14_49586326_49585949_R_ENST00000554075_1
16:4341652-4341672	PAM16	16:4343292-4340919	IR (overlapping region)	2	2	-	ENST00000571819	27.48	4.23292e-01	4.23292e-01	6.25|4.76190476190476	11.4285714285714|54.5454545454545	16_4343292_4340919_R_ENST00000571819_1
3:127573069-127573788	TPRA1	3:127575266-127573145	IR (overlapping region)	2	2	-	ENST00000296210	27.45	3.66103e-01	3.66103e-01	26.3157894736842|35.7142857142857	76.9230769230769|40	3_127575266_127573145_R_ENST00000296210_1
3:127573069-127573788	TPRA1	3:127575266-127573130	IR (overlapping region)	2	2	-	ENST00000296210	27.45	3.66103e-01	3.66103e-01	26.3157894736842|35.7142857142857	76.9230769230769|40	3_127575266_127573130_R_ENST00000296210_1
1:120832984-120840349	NBPF26	1:120838745-120838917	MES	2	2	-	ENST00000609741	27.45	3.49839e-01	3.49839e-01	89.3617021276596|55.7377049180328	100|100	1_120832984_120840349_W_ENST00000609741_7
3:52527294-52527375	NT5DC2	3:52527685-52527293	IR	2	2	-	ENST00000489316	27.42	3.39207e-01	3.39207e-01	16.6666666666667|30	68.1818181818182|33.3333333333333	3_52527685_52527293_R_ENST00000489316_1
11:123059335-123059422	SNORD14C	11:123060029-123058251	IR	2	2	-	ENST00000365382	27.41	1.69412e-01	1.69412e-01	42.1052631578947|22.4489795918367	51.5151515151515|67.8571428571429	11_123060029_123058251_R_ENST00000365382_1
17:82054898-82056391	GPS1	17:82055223-82055739	IR	2	2	-	ENST00000392357	27.40	3.53106e-01	3.53106e-01	25|32	73.3333333333333|38.4615384615385	17_82055223_82055739_R_ENST00000392357_1
19:38647908-38714468	ACTN4	19:38706044-38706131	MES	2	2	-	ENST00000252699	27.37	6.71911e-01	6.71911e-01	100|4.34782608695652	59.0909090909091|100	19_38647908_38714468_W_ENST00000252699_4
19:1271981-1274807	CIRBP	19:1273026-1274350	IR	2	2	-	ENST00000593093	27.37	1.65063e-01	1.65063e-01	56.8965517241379|73.9130434782609	90|95.5555555555556	19_1273026_1274350_R_ENST00000593093_1
17:81932384-81933376	PYCR1	17:81934746-81932383	IR	2	2	-	ENST00000329875	27.35	3.35392e-01	3.35392e-01	15.8730158730159|15.7894736842105	59.0909090909091|27.2727272727273	17_81934746_81932383_R_ENST00000329875_1
X:48597534-48599462	WDR13	X:48598038-48599352	IR	2	2	-	ENST00000492715	27.34	3.43225e-01	3.43225e-01	61.5384615384615|33.3333333333333	91.6666666666667|57.8947368421053	X_48598038_48599352_R_ENST00000492715_1
19:805013-807902	PTBP1	19:806557-807868	IR	2	2	-	ENST00000586944	27.34	3.11238e-02	3.11238e-02	22.7272727272727|26.3157894736842	55|48.7179487179487	19_806557_807868_R_ENST00000586944_1
10:101797046-101798154	OGA	10:101798155-101792838	IR	2	2	-	ENST00000370094	27.34	4.62314e-02	4.62314e-02	7.69230769230769|0	35.7142857142857|26.6666666666667	10_101798155_101792838_R_ENST00000370094_1
20:35627285-35627413	CPNE1	20:35627414-35626566	IR	2	2	-	ENST00000430570	27.33	3.39078e-01	3.39078e-01	25.5813953488372|26.4150943396226	69.4444444444444|37.2093023255814	20_35627414_35626566_R_ENST00000430570_1
1:173865168-173865547	GAS5	1:173865548-173865248	IR	2	2	-	ENST00000416952	27.32	4.87149e-02	4.87149e-02	44.4444444444444|37.8787878787879	63.8888888888889|73.0769230769231	1_173865548_173865248_R_ENST00000416952_1
9:35076141-35076583	FANCG	9:35076584-35075961	IR	2	2	-	ENST00000474894	27.31	1.15531e-01	1.15531e-01	15.3846153846154|10	33.3333333333333|46.6666666666667	9_35076584_35075961_R_ENST00000474894_1
1:173865168-173865547	GAS5	1:173865548-173864954	IR	2	2	-	ENST00000416952	27.30	6.19258e-02	6.19258e-02	45.945945945946|37.8787878787879	63.8888888888889|74.5454545454545	1_173865548_173864954_R_ENST00000416952_1
19:40739357-40740860	ITPKC	19:40741865-40740855	IR	2	2	-	ENST00000263370	27.27	3.02814e-01	3.02814e-01	55|84.2105263157895	93.75|100	19_40741865_40740855_R_ENST00000263370_1
8:144463817-144464612	CYHR1	8:144465429-144464580	IR	2	2	-	ENST00000306145	27.26	3.67225e-01	3.67225e-01	55|90.4761904761905	100|100	8_144465429_144464580_R_ENST00000306145_1
3:10300931-10301374	SEC13	3:10304173-10300932	IR	2	2	-	ENST00000337354	27.25	2.70732e-02	2.70732e-02	10.2564102564103|7.31707317073171	35.7142857142857|36.3636363636364	3_10304173_10300932_R_ENST00000337354_1
22:31618515-31619836	PISD	22:31621143-31618613	IR	2	2	-	ENST00000266095	27.23	2.66442e-01	2.66442e-01	82.3529411764706|56.5217391304348	93.3333333333333|100	22_31621143_31618613_R_ENST00000266095_1
7:93889918-93890319	TFPI2	7:93890754-93889034	IR (overlapping region)	2	2	-	ENST00000461482	27.21	3.51307e-01	3.51307e-01	16.2790697674419|12.0689655172414	24.4444444444444|58.3333333333333	7_93890754_93889034_R_ENST00000461482_1
1:112704640-112705168	RHOC	1:112707136-112705052	IR (overlapping region)	2	2	-	ENST00000527563	27.20	5.11224e-02	5.11224e-02	8.57142857142857|8.19672131147541	33.3333333333333|37.8378378378378	1_112707136_112705052_R_ENST00000527563_1
1:173865168-173865547	GAS5	1:173865548-173865243	IR	2	2	-	ENST00000416952	27.19	5.29597e-02	5.29597e-02	45.2054794520548|37.8787878787879	63.8888888888889|73.5849056603774	1_173865548_173865243_R_ENST00000416952_1
3:9840682-9840805	RPUSD3	3:9840806-9840531	IR (overlapping region)	2	2	-	ENST00000472381	27.16	9.50618e-02	9.50618e-02	0|0	23.0769230769231|31.25	3_9840806_9840531_R_ENST00000472381_1
16:57758217-57758909	KIFC3	16:57759837-57758737	IR (overlapping region)	2	2	-	ENST00000379655	27.15	2.93722e-01	2.93722e-01	33.3333333333333|30.5555555555556	45.4545454545455|72.7272727272727	16_57759837_57758737_R_ENST00000379655_1
X:48575561-48576353	RBM3	X:48575668-48575814	IR	2	2	-	ENST00000485213	27.13	2.46443e-02	2.46443e-02	41.4634146341463|36.3636363636364	69.2307692307692|62.8571428571429	X_48575668_48575814_R_ENST00000485213_1
3:52527294-52527375	NT5DC2	3:52527719-52527293	IR	2	2	-	ENST00000489316	27.10	3.68567e-01	3.68567e-01	11.7647058823529|26.3157894736842	65|27.2727272727273	3_52527719_52527293_R_ENST00000489316_1
20:58651272-58652087	STX16	20:58651415-58652072	IR	2	2	-	ENST00000355957	27.09	4.12882e-01	4.12882e-01	93.4426229508197|52.3809523809524	100|100	20_58651415_58652072_R_ENST00000355957_1
13:45338185-45338776	TPT1	13:45338777-45337301	IR	2	2	-	ENST00000309246	27.09	1.28231e-01	1.28231e-01	2.1505376344086|2.35294117647059	34.8837209302326|23.8095238095238	13_45338777_45337301_R_ENST00000309246_1
X:154398372-154398542	RPL10	X:154398399-154398496	IR (overlapping region)	2	2	-	ENST00000344746	27.08	3.89444e-01	3.89444e-01	57.1428571428571|38.2352941176471	95|54.5454545454545	X_154398399_154398496_R_ENST00000344746_1
X:154398372-154398542	RPL10	X:154398395-154398496	IR (overlapping region)	2	2	-	ENST00000344746	27.08	3.89444e-01	3.89444e-01	57.1428571428571|38.2352941176471	95|54.5454545454545	X_154398395_154398496_R_ENST00000344746_1
7:72948328-72951440	POM121	7:72949492-72949052	IR (overlapping region)	2	2	-	ENST00000395270	27.08	3.36275e-02	3.36275e-02	60|53.3333333333333	87.5|80	7_72949492_72949052_R_ENST00000395270_1
11:62855564-62855632	SNORD25	11:62855813-62855132	IR	2	2	-	ENST00000365607	27.08	2.59918e-01	2.59918e-01	62.962962962963|36	70.3703703703704|82.7586206896552	11_62855813_62855132_R_ENST00000365607_1
3:127677465-127680185	ABTB1	3:127677844-127679572	IR	2	2	-	ENST00000464431	27.07	9.92667e-02	9.92667e-02	50|63.6363636363636	77.7777777777778|90	3_127677844_127679572_R_ENST00000464431_1
18:46094700-46095131	ATP5F1A	18:46095132-46091764	IR	2	2	-	ENST00000588390	27.06	1.07643e-01	1.07643e-01	14.2857142857143|0	40.625|27.7777777777778	18_46095132_46091764_R_ENST00000588390_1
17:59837931-59842255	VMP1	17:59838398-59839767	IR	2	2	-	ENST00000592790	27.00	1.46708e-01	1.46708e-01	20|5.76923076923077	38.0952380952381|41.6666666666667	17_59838398_59839767_R_ENST00000592790_1
12:122978753-122981879	AC026362.1	12:122981300-122981594	IR (overlapping region)	2	2	-	ENST00000540866	26.98	1.63793e-01	1.63793e-01	47.3684210526316|62.5	80.4878048780488|83.3333333333333	12_122981300_122981594_R_ENST00000540866_1
22:31618515-31619836	PISD	22:31620600-31618976	IR	2	2	-	ENST00000266095	26.95	2.49448e-01	2.49448e-01	81.25|56.5217391304348	91.6666666666667|100	22_31620600_31618976_R_ENST00000266095_1
4:82352498-82354154	HNRNPD	4:82355402-82353833	IR	2	2	-	ENST00000313899	26.90	1.83253e-01	1.83253e-01	28.8888888888889|44.8275862068966	63.6363636363636|63.8888888888889	4_82355402_82353833_R_ENST00000313899_1
1:93156040-93156483	TMED5	1:93156484-93156035	IR	2	2	-	ENST00000370280	26.89	3.82621e-01	3.82621e-01	41.6666666666667|33.3333333333333	45.4545454545455|83.3333333333333	1_93156484_93156035_R_ENST00000370280_1
X:15830059-15833007	AP1S2	X:15845517-15831442	IR	2	2	-	ENST00000380291	26.85	5.51391e-01	5.51391e-01	29.6296296296296|16.6666666666667	81.8181818181818|18.1818181818182	X_15845517_15831442_R_ENST00000380291_1
11:720972-721352	EPS8L2	11:721207-721284	IR (overlapping region)	2	2	-	ENST00000531471	26.85	3.39913e-01	3.39913e-01	34.2857142857143|18.9189189189189	36.1702127659575|70.7317073170732	11_721207_721284_R_ENST00000531471_1
1:2189548-2189781	FAAP20	1:2193911-2184463	IR	2	2	-	ENST00000378543	26.84	2.24320e-03	2.24320e-03	17.3913043478261|15.7894736842105	44|42.8571428571429	1_2193911_2184463_R_ENST00000378543_1
16:682364-682799	STUB1	16:683235-682657	IR	2	2	-	ENST00000219548	26.84	1.07055e-02	1.07055e-02	60|56.5217391304348	86.2068965517241|84	16_683235_682657_R_ENST00000219548_1
17:48930374-48930612	SNF8	17:48931718-48929315	IR	2	2	-	ENST00000290330	26.81	3.07408e-01	3.07408e-01	4|20	54.5454545454545|23.0769230769231	17_48931718_48929315_R_ENST00000290330_1
12:110491523-110492122	VPS29	12:110493232-110491624	IR	2	2	-	ENST00000360579	26.81	1.61052e-01	1.61052e-01	7.14285714285714|7.69230769230769	41.1764705882353|27.2727272727273	12_110493232_110491624_R_ENST00000360579_1
12:110491523-110492122	VPS29	12:110493232-110491623	IR	2	2	-	ENST00000360579	26.81	1.61052e-01	1.61052e-01	7.14285714285714|7.69230769230769	41.1764705882353|27.2727272727273	12_110493232_110491623_R_ENST00000360579_1
9:35059061-35059219	VCP	9:35059802-35059063	IR	2	2	-	ENST00000479300	26.74	8.62292e-02	8.62292e-02	18.1818181818182|20	50|41.6666666666667	9_35059802_35059063_R_ENST00000479300_1
17:18244836-18245272	FLII	17:18245420-18245058	IR	2	2	-	ENST00000327031	26.74	1.20574e-01	1.20574e-01	44.4444444444444|46.5116279069767	77.7777777777778|66.6666666666667	17_18245420_18245058_R_ENST00000327031_1
12:98595849-98598521	SLC25A3	12:98597856-98598521	A3SS	2	2	-	Ex.ENST00000547908	26.73	5.00000e-01	5.00000e-01	100|46.5408805031447	100|100	12_98595849_98598521_S_Ex.ENST00000547908_1
12:98595849-98597972	SLC25A3	12:98597856-98597972	A3SS	2	2	-	Ex.ENST00000188376	26.73	5.00000e-01	5.00000e-01	100|46.5408805031447	100|100	12_98595849_98597972_S_Ex.ENST00000188376_1
16:57758217-57758909	KIFC3	16:57759154-57758719	IR	2	2	-	ENST00000379655	26.71	1.57701e-01	1.57701e-01	42.8571428571429|24.2424242424242	53.8461538461538|66.6666666666667	16_57759154_57758719_R_ENST00000379655_1
12:56160321-56161386	MYL6	12:56160626-56160670	SES	2	2	-	ENST00000348108	26.70	3.28184e-02	3.28184e-02	17.6241480038948|24.2990654205607	45.6|49.7267759562842	12_56160321_56161386_W_ENST00000348108_1
5:179621347-179621397	HNRNPH1	5:179621398-179620891	IR	2	2	-	ENST00000503664	26.68	2.36218e-01	2.36218e-01	27.2|6.38297872340426	43.9393939393939|43	5_179621398_179620891_R_ENST00000503664_1
2:177230305-177232008	NFE2L2	2:177234272-177230989	IR	2	2	-	ENST00000397062	26.65	9.81899e-02	9.81899e-02	0|8.33333333333333	37.5|24.1379310344828	2_177234272_177230989_R_ENST00000397062_1
17:82246018-82246039	CSNK1D	17:82249015-82246017	IR (overlapping region)	2	2	NMD	ENST00000403276	26.63	4.03144e-01	4.03144e-01	80|40	82.3529411764706|90.9090909090909	17_82249015_82246017_R_ENST00000403276_1
19:46777211-46777405	SLC1A5	19:46777406-46776974	IR	2	2	-	ENST00000593713	26.61	3.46100e-01	3.46100e-01	37.5|6.25	33.3333333333333|63.6363636363636	19_46777406_46776974_R_ENST00000593713_1
20:35627285-35627413	CPNE1	20:35627414-35626562	IR	2	2	-	ENST00000430570	26.58	3.59805e-01	3.59805e-01	25.5813953488372|26.4150943396226	69.4444444444444|35.7142857142857	20_35627414_35626562_R_ENST00000430570_1
14:24145741-24145911	PSME2	14:24146606-24145709	IR	2	2	-	ENST00000559613	26.56	5.08448e-02	5.08448e-02	5.8252427184466|2.34375	26.9230769230769|34.375	14_24146606_24145709_R_ENST00000559613_1
21:39348065-39348339	HMGN1	21:39348340-39347378	IR	2	2	-	ENST00000463631	26.55	8.02366e-03	8.02366e-03	30.4347826086957|27.2727272727273	53.6585365853659|57.1428571428571	21_39348340_39347378_R_ENST00000463631_1
12:122978753-122981879	AC026362.1	12:122980386-122981594	IR (overlapping region)	2	2	-	ENST00000540866	26.55	1.45474e-02	1.45474e-02	51.219512195122|50	75.7575757575758|78.5714285714286	12_122980386_122981594_R_ENST00000540866_1
12:6333076-6333516	TNFRSF1A	12:6333452-6333068	IR	2	2	-	ENST00000440083	26.54	4.92015e-01	4.92015e-01	25|20	75|23.0769230769231	12_6333452_6333068_R_ENST00000440083_1
12:6333076-6333516	TNFRSF1A	12:6333452-6333065	IR	2	2	-	ENST00000440083	26.54	4.92015e-01	4.92015e-01	25|20	75|23.0769230769231	12_6333452_6333065_R_ENST00000440083_1
11:117199394-117199829	TAGLN	11:117199433-117199632	IR	2	2	-	ENST00000278968	26.50	5.25847e-01	5.25847e-01	85.7142857142857|27.2727272727273	73.6842105263158|92.3076923076923	11_117199433_117199632_R_ENST00000278968_1
17:48893409-48895334	ATP5MC1	17:48893457-48894371	IR (overlapping region)	2	2	-	ENST00000513347	26.48	2.74982e-01	2.74982e-01	8.86075949367089|3.63636363636364	45.4545454545455|20	17_48893457_48894371_R_ENST00000513347_1
9:127935099-127935780	DPM2	9:127937524-127935098	IR (overlapping region)	2	2	-	ENST00000314392	26.47	1.36052e-01	1.36052e-01	45|28.5714285714286	68.1818181818182|58.3333333333333	9_127937524_127935098_R_ENST00000314392_1
11:2396628-2396906	CD81	11:2396715-2396803	IR	2	2	-	ENST00000464784	26.41	1.88678e-03	1.88678e-03	5|3.75	30|31.5789473684211	11_2396715_2396803_R_ENST00000464784_1
16:21834569-21835517	NPIPB4	16:21835866-21834568	IR	2	2	-	ENST00000415645	26.40	9.17861e-02	9.17861e-02	5.40540540540541|15.5844155844156	35.0877192982456|38.7096774193548	16_21835866_21834568_R_ENST00000415645_1
3:9841408-9842082	RPUSD3	3:9842083-9840697	IR (overlapping region)	2	2	-	ENST00000433555	26.38	7.85799e-02	7.85799e-02	9.09090909090909|0	25|36.8421052631579	3_9842083_9840697_R_ENST00000433555_1
3:9841408-9842082	RPUSD3	3:9842083-9840681	IR (overlapping region)	2	2	-	ENST00000433555	26.38	7.85799e-02	7.85799e-02	9.09090909090909|0	25|36.8421052631579	3_9842083_9840681_R_ENST00000433555_1
