Event Region,Gene Symbol,Target Exon,Event Type,N,T,Exon Type,Reference Transcript,ΔPSI (%),T-test p-value,FDR (BH),N Values,T Values,Database ID,Grouped Event Type
19:55403908-55404144,UBE2S,19:55404479-55404060,IR,2,2,-,ENST00000592570,72.85,0.00818272,0.00818272,23.0769230769231|13.6363636363636,95.8549222797927|86.5497076023392,19_55404479_55404060_R_ENST00000592570_1,IR
16:89267619-89268663,ANKRD11,16:89270910-89267700,IR (overlapping region),2,2,-,ENST00000301030,72.82,0.00938703,0.00938703,13.0434782608696|4.83870967741935,84.2105263157895|79.3103448275862,16_89270910_89267700_R_ENST00000301030_1,IR
1:185296388-185298288,IVNS1ABP,1:185299884-185297770,IR,2,2,-,ENST00000367498,72.81,0.00948691,0.00948691,3.44827586206897|0,74.0740740740741|75,1_185299884_185297770_R_ENST00000367498_1,IR
3:50290009-50290679,IFRD2,3:50290087-50289711,IR,2,2,-,ENST00000462001,72.63,0.00177179,0.00177179,16.0919540229885|20.2247191011236,88.5780885780886|93,3_50290087_50289711_R_ENST00000462001_1,IR
X:101616862-101617584,ARMCX6,X:101617977-101617502,IR,2,2,-,ENST00000494624,72.52,0.00535097,0.00535097,20|27.2727272727273,92.3076923076923|100,X_101617977_101617502_R_ENST00000494624_1,IR
5:138512699-138512954,ETF1,5:138512955-138511524,IR,2,2,-,ENST00000503183,72.51,0.002567,0.002567,16.6666666666667|16.6666666666667,88.8888888888889|89.4736842105263,5_138512955_138511524_R_ENST00000503183_1,IR
19:38836388-38836780,HNRNPL,19:38837480-38836387,IR (overlapping region),2,2,-,ENST00000221419,72.1,0.004133,0.004133,4|5.88235294117647,78.9285714285714|75.1592356687898,19_38837480_38836387_R_ENST00000221419_1,IR
20:35740099-35740597,RBM39,20:35740598-35738967,IR,2,2,-,ENST00000461849,72.06,0.0081952,0.0081952,15.4929577464789|18.1818181818182,91.7241379310345|86.0759493670886,20_35740598_35738967_R_ENST00000461849_1,IR
15:90969576-90969623,PRC1,15:90970478-90969523,IR (overlapping region),2,2,-,ENST00000559828,71.82,0.0077362,0.0077362,9.09090909090909|0,80|72.7272727272727,15_90970478_90969523_R_ENST00000559828_1,IR
19:10393408-10393441,CDC37,19:10393787-10393084,IR,2,2,-,ENST00000588498,71.79,0.00175982,0.00175982,3.33333333333333|0,72.3684210526316|74.5454545454545,19_10393787_10393084_R_ENST00000588498_1,IR
12:46370512-46370627,SLC38A2,12:46370858-46367266,IR,2,2,-,ENST00000551405,71.69,0.000490676,0.000490676,28.5714285714286|27.2727272727273,100|99.2307692307692,12_46370858_46367266_R_ENST00000551405_1,IR
12:110719680-110721165,PPP1CC,12:110722270-110719679,IR,2,2,-,ENST00000335007,71.66,0.00873911,0.00873911,11.4285714285714|1.58730158730159,73.8095238095238|82.5242718446602,12_110722270_110719679_R_ENST00000335007_1,IR
19:14516636-14517046,DNAJB1,19:14518269-14516718,IR (overlapping region),2,2,-,ENST00000594099,71.51,0.00616652,0.00616652,20|18.4210526315789,90.8256880733945|90.625,19_14518269_14516718_R_ENST00000594099_1,IR
7:44569752-44570128,DDX56,7:44570878-44569808,IR,2,2,-,ENST00000473924,71.47,0.00618083,0.00618083,6.25|0,76.4705882352941|72.7272727272727,7_44570878_44569808_R_ENST00000473924_1,IR
15:90969576-90969623,PRC1,15:90970428-90969523,IR (overlapping region),2,2,-,ENST00000559828,71.44,0.00352471,0.00352471,9.09090909090909|3.03030303030303,80|75,15_90970428_90969523_R_ENST00000559828_1,IR
6:159785937-159785997,TCP1,6:159788144-159785899,IR,2,2,-,ENST00000536394,71.01,0.00240137,0.00240137,14.8148148148148|13.3333333333333,86.4864864864865|83.6734693877551,6_159788144_159785899_R_ENST00000536394_1,IR
16:1315654-1317125,UBE2I,16:1315670-1317026,IR,2,2,-,ENST00000473256,71.0,0.00398294,0.00398294,6.66666666666667|12.1212121212121,82.2222222222222|78.5714285714286,16_1315670_1317026_R_ENST00000473256_1,IR
19:48615331-48615447,RPL18,19:48616203-48615365,IR,2,2,-,ENST00000084795,70.76,0.00296542,0.00296542,9.52380952380952|14.7058823529412,80.9278350515464|84.8314606741573,19_48616203_48615365_R_ENST00000084795_1,IR
19:38836388-38836780,HNRNPL,19:38837480-38836394,IR (overlapping region),2,2,-,ENST00000221419,70.75,0.00412987,0.00412987,5.88235294117647|7.2463768115942,78.8530465949821|75.7763975155279,19_38837480_38836394_R_ENST00000221419_1,IR
17:64504755-64504842,DDX5,17:64506290-64504221,IR,2,2,-,ENST00000585111,70.44,0.00310328,0.00310328,13.3333333333333|7.69230769230769,83.3333333333333|78.5714285714286,17_64506290_64504221_R_ENST00000585111_1,IR
17:38852863-38852994,SNORA21,17:38853106-38852603,IR,2,2,-,ENST00000362423,70.36,0.00914233,0.00914233,11.1111111111111|4.76190476190476,82.8220858895705|73.7704918032787,17_38853106_38852603_R_ENST00000362423_1,IR
19:38836388-38836780,HNRNPL,19:38837480-38836397,IR (overlapping region),2,2,-,ENST00000221419,70.33,0.00451822,0.00451822,5.88235294117647|7.2463768115942,78.4671532846715|75.3164556962025,19_38837480_38836397_R_ENST00000221419_1,IR
1:75787497-75790517,RABGGTB,1:75787605-75789158,IR,2,2,-,ENST00000496055,70.22,0.00757031,0.00757031,0.657894736842105|2.23880597014925,69.6428571428571|73.6842105263158,1_75787605_75789158_R_ENST00000496055_1,IR
17:38850081-38850214,RPL23,17:38850662-38850085,IR,2,2,-,ENST00000245857,70.22,0.000553666,0.000553666,0|2.38095238095238,70.3125|72.5,17_38850662_38850085_R_ENST00000245857_1,IR
17:38850081-38850214,RPL23,17:38850476-38850116,IR,2,2,-,ENST00000245857,69.96,0.000491431,0.000491431,0|1.20481927710843,69.6969696969697|71.4285714285714,17_38850476_38850116_R_ENST00000245857_1,IR
1:75787497-75790517,RABGGTB,1:75787605-75789951,IR,2,2,-,ENST00000496055,69.82,0.0011315,0.0011315,1.30718954248366|2.96296296296296,70.6896551724138|73.2142857142857,1_75787605_75789951_R_ENST00000496055_1,IR
16:89267619-89268663,ANKRD11,16:89270910-89268121,IR (overlapping region),2,2,-,ENST00000301030,69.67,0.00516622,0.00516622,14.2857142857143|9.23076923076923,82.8571428571429|80,16_89270910_89268121_R_ENST00000301030_1,IR
1:151760874-151760899,MRPL9,1:151761553-151760815,IR,2,2,NMD,ENST00000478926,69.51,0.00256623,0.00256623,3.84615384615385|7.14285714285714,77.2727272727273|72.7272727272727,1_151761553_151760815_R_ENST00000478926_1,IR
5:181236937-181237042,RACK1,5:181239178-181236933,IR,2,2,-,ENST00000376817,69.28,0.0012553,0.0012553,2.11640211640212|5.38922155688623,71.256038647343|74.8051948051948,5_181239178_181236933_R_ENST00000376817_1,IR
1:185296388-185298288,IVNS1ABP,1:185299884-185297014,IR,2,2,-,ENST00000367498,69.23,0.00949188,0.00949188,6.66666666666667|0,70.8333333333333|74.2857142857143,1_185299884_185297014_R_ENST00000367498_1,IR
19:3980687-3980979,EEF2,19:3980710-3979807,IR,2,2,-,ENST00000598182,69.22,0.000786933,0.000786933,14.6341463414634|16.6666666666667,83.5766423357664|86.1660079051383,19_3980710_3979807_R_ENST00000598182_1,IR
19:10318296-10318372,RAVER1,19:10318373-10317689,IR (overlapping region),2,2,-,ENST00000585935,68.83,0.00374478,0.00374478,31.5789473684211|30.7692307692308,100|100,19_10318373_10317689_R_ENST00000585935_1,IR
20:35708992-35709256,RBM39,20:35713097-35709032,IR,2,2,-,ENST00000468086,68.71,0.0048596,0.0048596,31.8181818181818|30.7692307692308,100|100,20_35713097_35709032_R_ENST00000468086_1,IR
16:29385034-29385685,NPIPB11,16:29385856-29385033,IR,2,2,-,ENST00000614927,68.25,0.00410886,0.00410886,8.33333333333333|14.7058823529412,76.9230769230769|82.6086956521739,16_29385856_29385033_R_ENST00000614927_1,IR
19:14516636-14517046,DNAJB1,19:14518421-14516465,IR (overlapping region),2,2,-,ENST00000594099,68.15,0.0016178,0.0016178,14.2857142857143|11.4285714285714,79.1666666666667|82.8571428571429,19_14518421_14516465_R_ENST00000594099_1,IR
7:74189822-74190287,EIF4H,7:74189919-74190246,IR,2,2,-,ENST00000489484,67.96,0.00987014,0.00987014,4.76190476190476|2.4390243902439,71.4285714285714|71.6981132075472,7_74189919_74190246_R_ENST00000489484_1,IR
22:39531729-39532523,RPS19BP1,22:39532739-39529819,IR,2,2,-,ENST00000472291,67.92,0.00570951,0.00570951,5|12.5,80|73.3333333333333,22_39532739_39529819_R_ENST00000472291_1,IR
3:50289208-50289360,IFRD2,3:50289763-50289254,IR,2,2,-,ENST00000483071,67.86,0.0050225,0.0050225,25.3521126760563|25.8426966292135,92.5373134328358|94.3722943722944,3_50289763_50289254_R_ENST00000483071_1,IR
17:28714284-28714710,RAB34,17:28715123-28714283,IR,2,2,-,ENST00000301043,67.78,0.000724179,0.000724179,29.4117647058824|27.027027027027,94.6808510638298|97.3094170403588,17_28715123_28714283_R_ENST00000301043_1,IR
17:28714284-28714710,RAB34,17:28715123-28714280,IR,2,2,-,ENST00000301043,67.78,0.000724179,0.000724179,29.4117647058824|27.027027027027,94.6808510638298|97.3094170403588,17_28715123_28714280_R_ENST00000301043_1,IR
16:2263897-2264331,RNPS1,16:2264761-2264267,IR,2,2,-,ENST00000563857,67.75,0.00836212,0.00836212,18.1818181818182|23.5294117647059,89.873417721519|87.3417721518987,16_2264761_2264267_R_ENST00000563857_1,IR
16:2263897-2264331,RNPS1,16:2264761-2264182,IR,2,2,-,ENST00000563857,67.75,0.00836212,0.00836212,18.1818181818182|23.5294117647059,89.873417721519|87.3417721518987,16_2264761_2264182_R_ENST00000563857_1,IR
17:21197280-21198840,TMEM11,17:21211228-21198255,IR,2,2,-,ENST00000317635,67.73,0.00356331,0.00356331,5.88235294117647|0,68|73.3333333333333,17_21211228_21198255_R_ENST00000317635_1,IR
6:159785937-159785997,TCP1,6:159788275-159785899,IR,2,2,-,ENST00000536394,67.55,0.00696052,0.00696052,25.8064516129032|18.75,92.156862745098|87.5,6_159788275_159785899_R_ENST00000536394_1,IR
3:50289208-50289360,IFRD2,3:50289763-50289247,IR,2,2,-,ENST00000483071,67.06,0.000505216,0.000505216,25.3521126760563|27.4725274725275,92.5650557620818|94.3722943722944,3_50289763_50289247_R_ENST00000483071_1,IR
6:10406794-10406844,TFAP2A,6:10406845-10404507,IR (overlapping region),2,2,-,ENST00000462727,66.81,0.00789526,0.00789526,13.0434782608696|4.76190476190476,71.4285714285714|80,6_10406845_10404507_R_ENST00000462727_1,IR
19:48615331-48615447,RPL18,19:48616825-48615329,IR,2,2,-,ENST00000084795,66.66,0.000340046,0.000340046,22.4489795918367|21.4285714285714,87.8892733564014|89.3081761006289,19_48616825_48615329_R_ENST00000084795_1,IR
16:89560677-89563043,RPL13,16:89560713-89561577,IR,2,2,-,ENST00000563749,66.41,0.00521414,0.00521414,7.59124087591241|10.2158273381295,75.7936507936508|74.8333333333333,16_89560713_89561577_R_ENST00000563749_1,IR
20:35740099-35740597,RBM39,20:35740888-35739392,IR,2,2,-,ENST00000461849,66.39,0.00369389,0.00369389,13.4146341463415|10.2941176470588,80.625|75.8620689655172,20_35740888_35739392_R_ENST00000461849_1,IR
15:101288082-101288205,SNRPA1,15:101295204-101287655,IR,2,2,-,ENST00000558020,66.25,0.00706748,0.00706748,12.5|10,75|80,15_101295204_101287655_R_ENST00000558020_1,IR
13:45338185-45338776,TPT1,13:45341156-45338659,IR (overlapping region),2,2,-,ENST00000309246,66.21,0.00220726,0.00220726,29.4117647058824|25,95.2380952380952|91.5841584158416,13_45341156_45338659_R_ENST00000309246_1,IR
7:44569752-44570128,DDX56,7:44570129-44569808,IR,2,2,-,ENST00000473924,66.1,0.00651575,0.00651575,21.0526315789474|28.5714285714286,87.0967741935484|94.7368421052632,7_44570129_44569808_R_ENST00000473924_1,IR
19:48615332-48619175,RPL18,19:48616825-48616078,IR,2,2,-,ENST00000547892,65.99,0.00340982,0.00340982,22.4489795918367|20,85.1851851851852|89.2405063291139,19_48616825_48616078_R_ENST00000547892_1,IR
1:75786701-75787604,RABGGTB,1:75786966-75787496,IR (overlapping region),2,2,-,ENST00000471759,65.95,0.000217504,0.000217504,1.30718954248366|0,67.3076923076923|65.9090909090909,1_75786966_75787496_R_ENST00000471759_1,IR
X:149933738-149933903,CXorf40B,X:149934138-149933621,IR,2,2,-,ENST00000483447,65.92,0.00697214,0.00697214,5.88235294117647|4,72.972972972973|68.75,X_149934138_149933621_R_ENST00000483447_1,IR
11:123059335-123059422,SNORD14C,11:123060029-123058251,IR,2,2,-,ENST00000365382,65.48,0.00475071,0.00475071,31.0810810810811|27.4725274725275,97.489539748954|92.0152091254753,11_123060029_123058251_R_ENST00000365382_1,IR
6:31538831-31538855,DDX39B,6:31541328-31536499,IR (overlapping region),2,2,-,ENST00000418897,65.35,0.00153541,0.00153541,0|3.7037037037037,65.4761904761905|68.9189189189189,6_31541328_31536499_R_ENST00000418897_1,IR
16:89300696-89300962,ANKRD11,16:89305345-89300765,IR,2,2,-,ENST00000563291,65.34,0.00796429,0.00796429,25|18.1818181818182,89.010989010989|84.8484848484848,16_89305345_89300765_R_ENST00000563291_1,IR
5:181240957-181241418,RACK1,5:181241881-181240215,IR (overlapping region),2,2,-,ENST00000505461,65.33,0.00162387,0.00162387,8.57142857142857|9.375,73.469387755102|75.1445086705202,5_181241881_181240215_R_ENST00000505461_1,IR
5:181236937-181237042,RACK1,5:181238196-181236928,IR,2,2,-,ENST00000376817,65.25,0.00293558,0.00293558,23.4375|21.2765957446809,88.0829015544041|87.1391076115486,5_181238196_181236928_R_ENST00000376817_1,IR
20:35740099-35740597,RBM39,20:35740888-35740524,IR,2,2,-,ENST00000461849,65.21,0.00663921,0.00663921,7.79220779220779|10.2941176470588,76.6917293233083|71.8120805369127,20_35740888_35740524_R_ENST00000461849_1,IR
X:1387311-1387419,SLC25A6,X:1389728-1387344,IR,2,2,-,ENST00000475167,65.05,0.000216945,0.000216945,28.5714285714286|27.2727272727273,93.6567164179104|92.2794117647059,X_1389728_1387344_R_ENST00000475167_1,IR
1:75786701-75787604,RABGGTB,1:75786866-75787496,IR (overlapping region),2,2,-,ENST00000471759,64.96,0.00784658,0.00784658,1.30718954248366|0,63.8297872340426|67.3913043478261,1_75786866_75787496_R_ENST00000471759_1,IR
15:64691434-64691591,OAZ2,15:64691592-64690460,IR,2,2,-,ENST00000559555,64.95,0.00619919,0.00619919,17.6470588235294|21.4285714285714,81.4814814814815|87.5,15_64691592_64690460_R_ENST00000559555_1,IR
19:10115737-10115820,EIF3G,19:10115782-10115478,IR,2,2,-,ENST00000587146,64.9,0.00251575,0.00251575,27.2727272727273|23.5294117647059,88|92.5925925925926,19_10115782_10115478_R_ENST00000587146_1,IR
9:128819651-128822833,SPOUT1,9:128824175-128822090,IR,2,2,-,ENST00000361256,64.6,0.00472842,0.00472842,20|26.3157894736842,90.9090909090909|84.6153846153846,9_128824175_128822090_R_ENST00000361256_1,IR
X:1387311-1387419,SLC25A6,X:1389728-1387310,IR,2,2,-,ENST00000475167,64.54,0.000541288,0.000541288,28.5714285714286|27.2727272727273,93.359375|91.566265060241,X_1389728_1387310_R_ENST00000475167_1,IR
5:181240957-181241418,RACK1,5:181241564-181240215,IR,2,2,-,ENST00000505461,64.52,0.00738203,0.00738203,4.47761194029851|1.69491525423729,68.0327868852459|67.175572519084,5_181241564_181240215_R_ENST00000505461_1,IR
7:27170591-27172173,HOXA10,7:27180262-27171219,IR,2,2,-,ENST00000283921,64.33,0.00166824,0.00166824,6.06060606060606|9.09090909090909,70.0636942675159|73.7541528239203,7_27180262_27171219_R_ENST00000283921_1,IR
17:28714299-28715276,RAB34,17:28715215-28715027,IR,2,2,-,ENST00000474704,64.32,0.00577243,0.00577243,26.0869565217391|30.5555555555556,89.4514767932489|95.8333333333333,17_28715215_28715027_R_ENST00000474704_1,IR
17:28715260-28715276,RAB34,17:28715277-28715062,IR,2,2,-,ENST00000419712,64.31,0.00596049,0.00596049,26.0869565217391|30.5555555555556,89.4067796610169|95.8490566037736,17_28715277_28715062_R_ENST00000419712_1,IR
20:35280698-35280829,EIF6,20:35280830-35279941,IR,2,2,-,ENST00000456600,64.26,0.00255669,0.00255669,0|0,64.5161290322581|64,20_35280830_35279941_R_ENST00000456600_1,IR
8:98044433-98045088,RPL30,8:98045515-98044942,IR,2,2,-,ENST00000520998,64.03,0.00112617,0.00112617,23.6686390532544|25,88.6901327178304|88.0371660859466,8_98045515_98044942_R_ENST00000520998_1,IR
17:78215966-78216781,BIRC5,17:78216035-78216663,IR,2,2,-,ENST00000592115,63.86,0.00844528,0.00844528,4.16666666666667|8.10810810810811,73.3333333333333|66.6666666666667,17_78216035_78216663_R_ENST00000592115_1,IR
3:186784564-186786051,EIF4A2,3:186785102-186785882,IR,2,2,-,ENST00000485101,63.7,0.00461134,0.00461134,27.6595744680851|22.0588235294118,85.4054054054054|91.7127071823204,3_186785102_186785882_R_ENST00000485101_1,IR
20:35740099-35740597,RBM39,20:35740888-35740098,IR,2,2,-,ENST00000461849,63.67,0.00222757,0.00222757,14.4578313253012|10.2941176470588,77.6978417266187|74.390243902439,20_35740888_35740098_R_ENST00000461849_1,IR
8:22138020-22138552,REEP4,8:22138794-22138019,IR,2,2,-,ENST00000306306,63.56,0.00560969,0.00560969,28.5714285714286|33.3333333333333,93.1818181818182|95.8333333333333,8_22138794_22138019_R_ENST00000306306_1,IR
19:2246753-2247206,SF3A2,19:2246803-2246881,IR,2,2,-,ENST00000587637,63.48,0.00351601,0.00351601,27.2727272727273|31.5789473684211,94.2857142857143|91.5254237288136,19_2246803_2246881_R_ENST00000587637_1,IR
4:4267701-4268023,LYAR,4:4268616-4267700,IR,2,2,-,ENST00000343470,63.4,0.00240233,0.00240233,0|0,63.1578947368421|63.6363636363636,4_4268616_4267700_R_ENST00000343470_1,IR
17:28715260-28715276,RAB34,17:28715277-28715031,IR,2,2,-,ENST00000419712,63.38,0.00493258,0.00493258,26.0869565217391|32.4324324324324,89.4957983193277|95.7854406130268,17_28715277_28715031_R_ENST00000419712_1,IR
11:123060593-123060798,HSPA8,11:123060799-123059472,IR,2,2,-,ENST00000524590,63.27,0.00799527,0.00799527,6.93069306930693|5.18867924528302,69.4214876033058|69.2307692307692,11_123060799_123059472_R_ENST00000524590_1,IR
9:35059748-35059801,VCP,9:35060526-35059492,IR,2,2,-,ENST00000480327,63.17,0.00429507,0.00429507,14.2857142857143|20,82.5|78.125,9_35060526_35059492_R_ENST00000480327_1,IR
14:22900777-22901733,RBM23,14:22901884-22901579,IR,2,2,-,ENST00000346528,63.03,0.00852966,0.00852966,22.2222222222222|30.7692307692308,85.7142857142857|93.3333333333333,14_22901884_22901579_R_ENST00000346528_1,IR
14:22900777-22901733,RBM23,14:22901884-22901564,IR,2,2,-,ENST00000346528,63.03,0.00852966,0.00852966,22.2222222222222|30.7692307692308,85.7142857142857|93.3333333333333,14_22901884_22901564_R_ENST00000346528_1,IR
17:21197280-21198840,TMEM11,17:21211228-21197957,IR,2,2,-,ENST00000317635,62.88,0.00476409,0.00476409,5.88235294117647|0,68|63.6363636363636,17_21211228_21197957_R_ENST00000317635_1,IR
17:21197280-21198840,TMEM11,17:21211228-21197953,IR,2,2,-,ENST00000317635,62.88,0.00476409,0.00476409,5.88235294117647|0,68|63.6363636363636,17_21211228_21197953_R_ENST00000317635_1,IR
19:48615331-48615447,RPL18,19:48616426-48615330,IR,2,2,-,ENST00000084795,62.66,0.00203726,0.00203726,33.3333333333333|30.7692307692308,93.9759036144578|95.4397394136808,19_48616426_48615330_R_ENST00000084795_1,IR
11:64770297-64770408,SF1,11:64771608-64770255,IR,2,2,NMD,ENST00000413951,62.59,0.00495292,0.00495292,30.7692307692308|25.9259259259259,92.4050632911392|89.4736842105263,11_64771608_64770255_R_ENST00000413951_1,IR
8:98044433-98045088,RPL30,8:98045400-98044942,IR,2,2,-,ENST00000520998,62.55,0.0096352,0.0096352,27.1186440677966|25,88.4792626728111|88.7431693989071,8_98045400_98044942_R_ENST00000520998_1,IR
3:12840312-12840450,SNORA7A,3:12840342-12839348,IR (overlapping region),2,2,-,ENST00000384765,62.38,0.00562818,0.00562818,2.85714285714286|8.88888888888889,66.1691542288557|70.3389830508475,3_12840342_12839348_R_ENST00000384765_1,IR
3:129171252-129171771,CNBP,3:129171772-129171078,IR,2,2,-,ENST00000507573,62.04,0.00225359,0.00225359,19.3548387096774|15.3846153846154,77.2727272727273|81.5384615384615,3_129171772_129171078_R_ENST00000507573_1,IR
1:185300097-185300130,IVNS1ABP,1:185300131-185299709,IR,2,2,-,ENST00000468217,61.7,0.00492599,0.00492599,12.5|16.2162162162162,78.7878787878788|73.3333333333333,1_185300131_185299709_R_ENST00000468217_1,IR
3:52690592-52691071,GNL3,3:52690705-52690944,IR,2,2,-,ENST00000496254,61.37,0.00827039,0.00827039,37.5|32.3529411764706,92.5925925925926|100,3_52690705_52690944_R_ENST00000496254_1,IR
5:177515772-177515821,DDX41,5:177515990-177515185,IR,2,2,NMD,ENST00000510171,61.19,0.00688527,0.00688527,27.2727272727273|20,88.4057971014493|81.25,5_177515990_177515185_R_ENST00000510171_1,IR
13:45338185-45338776,TPT1,13:45338777-45336872,IR,2,2,-,ENST00000309246,60.95,0.00243908,0.00243908,14.2857142857143|18.1818181818182,79.3650793650794|75,13_45338777_45336872_R_ENST00000309246_1,IR
11:117229506-117229856,PCSK7,11:117230241-117228215,IR,2,2,-,ENST00000524507,60.95,0.00667219,0.00667219,4.76190476190476|0,66.6666666666667|60,11_117230241_117228215_R_ENST00000524507_1,IR
2:74471958-74472252,MRPL53,2:74472471-74471985,IR (overlapping region),2,2,-,ENST00000258105,60.94,0.00882821,0.00882821,25|16.6666666666667,77.8409090909091|85.7142857142857,2_74472471_74471985_R_ENST00000258105_1,IR
11:67398936-67399163,PPP1CA,11:67399666-67398939,IR,2,2,-,ENST00000537694,60.89,0.00984298,0.00984298,11.1111111111111|20,80.3030303030303|72.5806451612903,11_67399666_67398939_R_ENST00000537694_1,IR
16:2253846-2254063,RNPS1,16:2255727-2253138,IR,2,2,-,ENST00000301730,60.85,0.0057078,0.0057078,3.2258064516129|0,61.7647058823529|63.1578947368421,16_2255727_2253138_R_ENST00000301730_1,IR
1:153974269-153974835,JTB,1:153975888-153974705,IR (overlapping region),2,2,-,ENST00000271843,60.54,0.00232333,0.00232333,0|2.56410256410256,60|63.6363636363636,1_153975888_153974705_R_ENST00000271843_1,IR
8:143818373-143818534,PUF60,8:143818477-143818075,IR,2,2,-,ENST00000527584,60.35,0.00937944,0.00937944,17.6470588235294|25.531914893617,84.7058823529412|79.1666666666667,8_143818477_143818075_R_ENST00000527584_1,IR
6:159785937-159785997,TCP1,6:159787872-159785936,IR,2,2,-,ENST00000536394,60.28,0.0081597,0.0081597,11.5384615384615|18.75,79.4117647058823|71.4285714285714,6_159787872_159785936_R_ENST00000536394_1,IR
17:7577569-7580327,AC016876.2,17:7578245-7578341,IR (overlapping region),2,2,-,ENST00000581621,59.92,0.0039697,0.0039697,34.2465753424658|33.7837837837838,94.6915351506456|93.1750741839763,17_7578245_7578341_R_ENST00000581621_1,IR
16:18781295-18783102,RPS15A,16:18783715-18782980,IR,2,2,-,ENST00000322989,59.91,0.0017656,0.0017656,5.71428571428571|3.2258064516129,66.0377358490566|62.7272727272727,16_18783715_18782980_R_ENST00000322989_1,IR
9:124857884-124858067,RPL35,9:124858538-124857879,IR,2,2,-,ENST00000348462,59.89,0.00294329,0.00294329,4.6875|1.58730158730159,65.149136577708|60.9011627906977,9_124858538_124857879_R_ENST00000348462_1,IR
5:179614181-179614959,HNRNPH1,5:179615596-179614180,IR,2,2,-,ENST00000329433,59.83,0.00325317,0.00325317,9.67741935483871|7.07070707070707,70.1986754966888|66.2162162162162,5_179615596_179614180_R_ENST00000329433_1,IR
5:179614181-179614959,HNRNPH1,5:179615596-179614179,IR,2,2,-,ENST00000329433,59.83,0.00325317,0.00325317,9.67741935483871|7.07070707070707,70.1986754966888|66.2162162162162,5_179615596_179614179_R_ENST00000329433_1,IR
5:179614181-179614959,HNRNPH1,5:179615596-179614178,IR,2,2,-,ENST00000329433,59.83,0.00325317,0.00325317,9.67741935483871|7.07070707070707,70.1986754966888|66.2162162162162,5_179615596_179614178_R_ENST00000329433_1,IR
5:179614181-179614959,HNRNPH1,5:179615596-179614177,IR,2,2,-,ENST00000329433,59.83,0.00325317,0.00325317,9.67741935483871|7.07070707070707,70.1986754966888|66.2162162162162,5_179615596_179614177_R_ENST00000329433_1,IR
11:57327743-57327958,AP000781.1,11:57327883-57327425,IR (overlapping region),2,2,-,ENST00000534162,59.72,0.00795387,0.00795387,0|7.69230769230769,60.4651162790698|66.6666666666667,11_57327883_57327425_R_ENST00000534162_1,IR
5:181236937-181237042,RACK1,5:181237720-181236960,IR,2,2,-,ENST00000376817,59.53,0.00261828,0.00261828,5.625|9.6969696969697,68.7224669603524|65.658747300216,5_181237720_181236960_R_ENST00000376817_1,IR
8:143818373-143818534,PUF60,8:143818535-143818192,IR,2,2,-,ENST00000527584,59.49,0.00305554,0.00305554,22.2222222222222|18.6046511627907,82.1917808219178|77.6119402985075,8_143818535_143818192_R_ENST00000527584_1,IR
5:181236937-181237042,RACK1,5:181237720-181236944,IR,2,2,-,ENST00000376817,59.48,0.00788752,0.00788752,4.43037974683544|9.6969696969697,67.9458239277652|65.1315789473684,5_181237720_181236944_R_ENST00000376817_1,IR
5:181236937-181237042,RACK1,5:181237720-181236936,IR,2,2,-,ENST00000376817,59.48,0.00788752,0.00788752,4.43037974683544|9.6969696969697,67.9458239277652|65.1315789473684,5_181237720_181236936_R_ENST00000376817_1,IR
6:31530219-31530450,DDX39B,6:31530927-31530218,IR (overlapping region),2,2,-,ENST00000376177,59.3,0.00840279,0.00840279,13.7931034482759|8.10810810810811,66.4473684210526|74.0458015267176,6_31530927_31530218_R_ENST00000376177_1,IR
12:54281386-54281941,HNRNPA1,12:54281503-54281794,IR (overlapping region),2,2,-,ENST00000547870,59.12,0.00955403,0.00955403,1.86915887850467|1.42857142857143,59.6273291925466|61.9190404797601,12_54281503_54281794_R_ENST00000547870_1,IR
20:35280698-35280829,EIF6,20:35284493-35279941,IR,2,2,-,ENST00000456600,59.04,0.00234914,0.00234914,0|0,58.8235294117647|59.2592592592593,20_35284493_35279941_R_ENST00000456600_1,IR
11:67506497-67507012,CDK2AP2,11:67507498-67506496,IR,2,2,-,ENST00000301488,58.99,0.00168114,0.00168114,20|22.2222222222222,81.6326530612245|78.5714285714286,11_67507498_67506496_R_ENST00000301488_1,IR
11:10804364-10804418,EIF4G2,11:10804607-10803941,IR,2,2,-,ENST00000525972,58.93,0.00306261,0.00306261,14.2857142857143|10.7142857142857,70.3125|72.5490196078431,11_10804607_10803941_R_ENST00000525972_1,IR
9:35076141-35076583,FANCG,9:35076871-35076431,IR,2,2,-,ENST00000474894,58.9,0.00633406,0.00633406,15|21.7391304347826,80|74.5454545454545,9_35076871_35076431_R_ENST00000474894_1,IR
8:143818373-143818534,PUF60,8:143818535-143818221,IR,2,2,-,ENST00000527584,58.84,0.00535569,0.00535569,22.2222222222222|18.6046511627907,81.9444444444444|76.5625,8_143818535_143818221_R_ENST00000527584_1,IR
5:179614181-179614959,HNRNPH1,5:179615596-179614685,IR,2,2,-,ENST00000329433,58.76,0.00653043,0.00653043,12.5|7.07070707070707,70.1986754966888|66.887417218543,5_179615596_179614685_R_ENST00000329433_1,IR
22:39531729-39532523,RPS19BP1,22:39532761-39531728,IR,2,2,-,ENST00000472291,58.65,0.00702039,0.00702039,17.3913043478261|13.6363636363636,75|73.3333333333333,22_39532761_39531728_R_ENST00000472291_1,IR
