Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation of Protein-Containing Complex Assembly (GO:0043254)	1/126	0.1579441923836694	0.18901518104930928	0	0	6.058074074074074	11.180257615596169	HJURP
Regulation of GTPase Activity (GO:0043087)	1/133	0.16597384459131845	0.1975449563342323	0	0	5.734848484848484	10.29935814217652	GPSM1
Regulation of Cellular Component Organization (GO:0051128)	1/158	0.1940528036194999	0.2297165621225431	0	0	4.815758433592828	7.896037793331862	HJURP
Epithelium Development (GO:0060429)	1/159	0.19515678531858338	0.22978137626220302	0	0	4.785044538209095	7.8185331708153685	STIL
Positive Regulation of Cellular Process (GO:0048522)	2/620	0.20569383833655314	0.24010402988186746	0	0	2.4835698282300225	3.927433971259274	NUMA1;TTK
Brain Development (GO:0007420)	1/169	0.2061167014511008	0.24010402988186746	0	0	4.498015873015873	7.103773857094911	CENPF
Nitrogen Compound Transport (GO:0071705)	1/172	0.20937651564930568	0.24261088321268756	0	0	4.418453541260559	6.908787352207446	CENPF
Double-Strand Break Repair (GO:0006302)	1/176	0.2137028621806498	0.24632066746085424	0	0	4.316613756613757	6.661263339750966	UHRF1
Positive Regulation of Protein Metabolic Process (GO:0051247)	1/202	0.2412727173840456	0.27664253982778003	0	0	3.7534549474847982	5.3367650059499345	UHRF1
Modification-Dependent Protein Catabolic Process (GO:0019941)	1/207	0.24646665740226947	0.2811260310994636	0	0	3.661452714850773	5.127969093612019	UHRF1
Positive Regulation of DNA-templated Transcription (GO:0045893)	3/1274	0.24870060481107029	0.2822043132312145	0	0	1.822187254130606	2.5355835793843498	UHRF1;E2F7;E2F8
Cilium Organization (GO:0044782)	1/224	0.26387083530301836	0.2978748089245413	0	0	3.37950506560372	4.502499579634741	HYLS1
Apoptotic Process (GO:0006915)	1/232	0.2719262867898241	0.3053941374716486	0	0	3.261183261183261	4.2467919390070215	ESPL1
Regulation of Cell Population Proliferation (GO:0042127)	2/767	0.2801569729859033	0.3122551675244557	0	0	1.991553544494721	2.5340631161531166	UHRF1;TTK
Cilium Assembly (GO:0060271)	1/241	0.2808870685037341	0.3122551675244557	0	0	3.1375	3.9840056006302658	HYLS1
Positive Regulation of Developmental Process (GO:0051094)	1/244	0.2838502924289278	0.3139556264744201	0	0	3.0983081847279377	3.901725272295119	NUMA1
Chromatin Remodeling (GO:0006338)	1/261	0.30042077684398766	0.3306138197428809	0	0	2.8933048433048434	3.4794050703071506	UHRF1
Plasma Membrane Bounded Cell Projection Assembly (GO:0120031)	1/271	0.3099947565867186	0.33944425846245685	0	0	2.7847736625514403	3.261526623636252	HYLS1
Protein Transport (GO:0015031)	1/308	0.34433190035135347	0.3751675929201314	0	0	2.4446857280733503	2.6063998802895254	CENPF
Protein Modification by Small Protein Conjugation (GO:0032446)	1/315	0.3506400567881444	0.38014936849803777	0	0	2.389360698277896	2.5040382105418075	UHRF1
Chromatin Organization (GO:0006325)	1/322	0.35688966994495175	0.3850189050145046	0	0	2.336448598130841	2.407309796123474	NASP
Supramolecular Fiber Organization (GO:0097435)	1/338	0.370957463991121	0.3972198257088047	0	0	2.2237608528409716	2.20523220002944	CLIP1
Organelle Assembly (GO:0070925)	1/339	0.371826777489977	0.3972198257088047	0	0	2.2170721016874864	2.1934097014534406	HYLS1
Protein Ubiquitination (GO:0016567)	1/368	0.3965389021942254	0.42156320184725904	0	0	2.038954485820971	1.885994421738423	UHRF1
Negative Regulation of Programmed Cell Death (GO:0043069)	1/381	0.40730993151230915	0.4309221014550517	0	0	1.9679337231968812	1.7675604449518607	STIL
Positive Regulation of Multicellular Organismal Process (GO:0051240)	1/407	0.4282985617220987	0.45094896642855586	0	0	1.8395365809158912	1.5598069954076645	NUMA1
DNA Damage Response (GO:0006974)	1/421	0.4393013647328468	0.46032056878705	0	0	1.7769841269841269	1.4616931605624106	UHRF1
Ubiquitin-Dependent Protein Catabolic Process (GO:0006511)	1/452	0.462942814154987	0.48278322047591504	0	0	1.6522953108318963	1.2725181153532015	UHRF1
Negative Regulation of RNA Biosynthetic Process (GO:1902679)	1/470	0.47622587772058433	0.494281835169706	0	0	1.5874595277580352	1.1776774944346446	CENPF
Negative Regulation of Apoptotic Process (GO:0043066)	1/474	0.47913435008635236	0.4949548239099583	0	0	1.573721713256597	1.1579038984102903	STIL
Nervous System Development (GO:0007399)	1/480	0.48346787721990286	0.4969678811505576	0	0	1.5535451944637748	1.1290706690951797	STIL
Positive Regulation of Cell Population Proliferation (GO:0008284)	1/483	0.48562158249415216	0.4969678811505576	0	0	1.5436453050560934	1.1150145137833039	TTK
Regulation of DNA-templated Transcription (GO:0006355)	3/2139	0.5674270648205975	0.5779838474219109	0	0	1.0356741573033708	0.5868575716127961	CENPF;E2F7;E2F8
Positive Regulation of Intracellular Signal Transduction (GO:1902533)	1/649	0.5921967555640487	0.6004217105024382	0	0	1.1387174211248285	0.5965926657846552	TTK
Regulation of Transcription by RNA Polymerase II (GO:0006357)	3/2250	0.603402205241617	0.6089635158890052	0	0	0.978584779706275	0.4943529429475337	UHRF1;E2F7;E2F8
Regulation of Apoptotic Process (GO:0042981)	1/703	0.6220199756670449	0.6248732783077194	0	0	1.0482747704969928	0.4977031153526801	STIL
Regulation of Gene Expression (GO:0010468)	1/1126	0.7930004864082607	0.7930004864082607	0	0	0.6401975308641975	0.1484819377594255	UHRF1
