Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation of Chromosome Organization (GO:0033044)	1/42	0.06135446627078495	0.10450347219447564	0	0	16.68861788617886	46.57938961398659	SMG1
Negative Regulation of DNA-templated Transcription (GO:0045892)	4/1006	0.06248724358311249	0.10450347219447564	0	0	2.892880904856953	8.021359476570325	DDX5;TPR;RTF1;CCAR2
mRNA Transcription (GO:0009299)	1/43	0.06276994271421427	0.10450347219447564	0	0	16.29047619047619	45.096582148988404	DDX5
RNA Transport (GO:0050658)	1/43	0.06276994271421427	0.10450347219447564	0	0	16.29047619047619	45.096582148988404	TPR
Positive Regulation of Cell Cycle G1/S Phase Transition (GO:1902808)	1/43	0.06276994271421427	0.10450347219447564	0	0	16.29047619047619	45.096582148988404	DDX3X
Negative Regulation of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059)	1/43	0.06276994271421427	0.10450347219447564	0	0	16.29047619047619	45.096582148988404	CCAR2
Neural Crest Cell Development (GO:0014032)	1/43	0.06276994271421427	0.10450347219447564	0	0	16.29047619047619	45.096582148988404	NOLC1
Response to Unfolded Protein (GO:0006986)	1/44	0.06418335340882568	0.10628211209633501	0	0	15.910852713178295	43.691382848282274	TRAM1
Positive Regulation of Nucleocytoplasmic Transport (GO:0046824)	1/45	0.06559470127498167	0.10746365953560827	0	0	15.548484848484849	42.35812092366137	TPR
Regulation of Nitric Oxide Biosynthetic Process (GO:0045428)	1/45	0.06559470127498167	0.10746365953560827	0	0	15.548484848484849	42.35812092366137	NOSIP
Regulation of Intrinsic Apoptotic Signaling Pathway (GO:2001242)	1/46	0.06700398922019296	0.10861162787287112	0	0	15.202222222222222	41.09165410921065	DDX3X
Negative Regulation of Proteasomal Protein Catabolic Process (GO:1901799)	1/46	0.06700398922019296	0.10861162787287112	0	0	15.202222222222222	41.09165410921065	CCAR2
BMP Signaling Pathway (GO:0030509)	1/47	0.06841122015369155	0.10861162787287112	0	0	14.871014492753623	39.887309152274234	DDX5
DNA Integrity Checkpoint Signaling (GO:0031570)	1/47	0.06841122015369155	0.10861162787287112	0	0	14.871014492753623	39.887309152274234	CDC5L
Positive Regulation of Pattern Recognition Receptor Signaling Pathway (GO:0062208)	1/47	0.06841122015369155	0.10861162787287112	0	0	14.871014492753623	39.887309152274234	DDX3X
Regulation of mRNA Catabolic Process (GO:0061013)	1/47	0.06841122015369155	0.10861162787287112	0	0	14.871014492753623	39.887309152274234	CASC3
Central Nervous System Development (GO:0007417)	2/287	0.06905466172813869	0.10907095288341906	0	0	4.908166969147006	13.118827896093789	DHX30;SMG9
Nuclear Receptor-Mediated Steroid Hormone Signaling Pathway (GO:0030518)	1/48	0.06981639696629974	0.10971148094704244	0	0	14.553900709219858	38.74083012096302	DDX5
mRNA Catabolic Process (GO:0006402)	1/49	0.0712195225644068	0.1102292108032025	0	0	14.25	37.648333343799074	DDX5
Positive Regulation of Intracellular Transport (GO:0032388)	1/49	0.0712195225644068	0.1102292108032025	0	0	14.25	37.648333343799074	TPR
Positive Regulation of Non-Canonical NF-kappaB Signal Transduction (GO:1901224)	1/49	0.0712195225644068	0.1102292108032025	0	0	14.25	37.648333343799074	DDX3X
Nuclear Export (GO:0051168)	1/50	0.07262059983581984	0.11127932711160451	0	0	13.958503401360543	36.606268037444885	TPR
Nucleocytoplasmic Transport (GO:0006913)	1/50	0.07262059983581984	0.11127932711160451	0	0	13.958503401360543	36.606268037444885	TPR
Epithelial to Mesenchymal Transition (GO:0001837)	1/51	0.07401963167153668	0.11230564805336599	0	0	13.678666666666667	35.611381783215556	DDX5
Regulation of Interferon-Beta Production (GO:0032648)	1/51	0.07401963167153668	0.11230564805336599	0	0	13.678666666666667	35.611381783215556	DDX3X
Regulation of Telomere Maintenance (GO:0032204)	1/52	0.07541662096306002	0.11330887442254872	0	0	13.409803921568628	34.66069018711919	SMG1
Signal Transduction by P53 Class Mediator (GO:0072331)	1/52	0.07541662096306002	0.11330887442254872	0	0	13.409803921568628	34.66069018711919	DDX5
Cytoplasmic Microtubule Organization (GO:0031122)	1/53	0.0768115705861919	0.11484448417741312	0	0	13.15128205128205	33.75145014465086	CRIPT
Regulation of Signal Transduction by P53 Class Mediator (GO:1901796)	1/54	0.0782044834056468	0.11524871238726896	0	0	12.90251572327044	32.881136217103325	NOP2
Cellular Response to BMP Stimulus (GO:0071773)	1/54	0.0782044834056468	0.11524871238726896	0	0	12.90251572327044	32.881136217103325	DDX5
Positive Regulation of Chemokine Production (GO:0032722)	1/54	0.0782044834056468	0.11524871238726896	0	0	12.90251572327044	32.881136217103325	DDX3X
Nucleus Organization (GO:0006997)	1/55	0.07959536232938359	0.11563854527099125	0	0	12.662962962962963	32.04741970232551	TPR
Regulation of Alternative mRNA Splicing, via Spliceosome (GO:0000381)	1/55	0.07959536232938359	0.11563854527099125	0	0	12.662962962962963	32.04741970232551	DDX5
Endoplasmic Reticulum Organization (GO:0007029)	1/55	0.07959536232938359	0.11563854527099125	0	0	12.662962962962963	32.04741970232551	TRAM1
Nucleosome Assembly (GO:0006334)	1/56	0.08098421018545252	0.11655671372485689	0	0	12.432121212121212	31.248150084583656	SSRP1
Regulation of Protein Localization to Nucleus (GO:1900180)	1/56	0.08098421018545252	0.11655671372485689	0	0	12.432121212121212	31.248150084583656	TPR
Eye Development (GO:0001654)	1/58	0.08375582424715187	0.11942960124130915	0	0	11.994736842105263	29.745142969516216	SMG9
Mesenchymal Cell Differentiation (GO:0048762)	1/58	0.08375582424715187	0.11942960124130915	0	0	11.994736842105263	29.745142969516216	DDX5
Chromatin Organization (GO:0006325)	2/322	0.08421841317403461	0.11953581224701687	0	0	4.363793103448276	10.797515236715753	SSRP1;SF3B1
Negative Regulation of Protein-Containing Complex Assembly (GO:0031333)	1/59	0.0851385961546536	0.11973829961476397	0	0	11.78735632183908	29.037855344554675	DDX3X
Response to Light Stimulus (GO:0009416)	1/59	0.0851385961546536	0.11973829961476397	0	0	11.78735632183908	29.037855344554675	CCAR2
Post-Transcriptional Regulation of Gene Expression (GO:0010608)	1/60	0.0865193484617981	0.12112708784651732	0	0	11.587005649717515	28.357889410986058	NOLC1
protein-DNA Complex Assembly (GO:0065004)	1/62	0.08927480567290749	0.12385873940205185	0	0	11.20601092896175	27.074125397498722	SSRP1
Mitotic Cytokinesis (GO:0000281)	1/62	0.08927480567290749	0.12385873940205185	0	0	11.20601092896175	27.074125397498722	SON
Positive Regulation of Mitotic Cell Cycle Phase Transition (GO:1901992)	1/63	0.09064951624966816	0.12464308484329373	0	0	11.0247311827957	26.46767496363456	DDX3X
Spliceosomal Complex Assembly (GO:0000245)	1/63	0.09064951624966816	0.12464308484329373	0	0	11.0247311827957	26.46767496363456	SF3B1
Pattern Recognition Receptor Signaling Pathway (GO:0002221)	1/65	0.09339291558981345	0.12727884071532097	0	0	10.679166666666667	25.3196611402981	DDX3X
Protein Targeting to Membrane (GO:0006612)	1/65	0.09339291558981345	0.12727884071532097	0	0	10.679166666666667	25.3196611402981	TRAM1
Regulation of Type I Interferon Production (GO:0032479)	1/66	0.09476160999786079	0.1274522964163368	0	0	10.514358974358974	24.775939907105776	DDX3X
Regulation of Viral Genome Replication (GO:0045069)	1/66	0.09476160999786079	0.1274522964163368	0	0	10.514358974358974	24.775939907105776	DDX3X
Regulation of miRNA Transcription (GO:1902893)	1/66	0.09476160999786079	0.1274522964163368	0	0	10.514358974358974	24.775939907105776	DDX5
Neurogenesis (GO:0022008)	1/67	0.09612830468712359	0.12777806281301932	0	0	10.354545454545455	24.251085521736645	THOC2
Regulation of Cellular Localization (GO:0060341)	1/67	0.09612830468712359	0.12777806281301932	0	0	10.354545454545455	24.251085521736645	TPR
Negative Regulation of Transcription by RNA Polymerase II (GO:0000122)	3/732	0.09643334464810467	0.12777806281301932	0	0	2.915784832451499	6.819738586910604	DDX5;TPR;RTF1
Positive Regulation of Intracellular Protein Transport (GO:0090316)	1/68	0.09749300247097253	0.12777806281301932	0	0	10.199502487562189	23.74418346908549	TPR
Extrinsic Apoptotic Signaling Pathway (GO:0097191)	1/68	0.09749300247097253	0.12777806281301932	0	0	10.199502487562189	23.74418346908549	DDX3X
Positive Regulation of Type I Interferon Production (GO:0032481)	1/68	0.09749300247097253	0.12777806281301932	0	0	10.199502487562189	23.74418346908549	DDX3X
Peptidyl-Serine Phosphorylation (GO:0018105)	1/69	0.09885570615034096	0.1290150741284111	0	0	10.049019607843137	23.254376037537707	SMG1
Negative Regulation of Extrinsic Apoptotic Signaling Pathway (GO:2001237)	1/72	0.10293188087025626	0.13376801395797014	0	0	9.62300469483568	21.879708954407963	DDX3X
Positive Regulation of Protein Transport (GO:0051222)	1/73	0.10428663634950584	0.13495917645230168	0	0	9.488888888888889	21.450696584460445	TPR
Peptidyl-Serine Modification (GO:0018209)	1/74	0.1056394117875506	0.13500804494010615	0	0	9.358447488584474	21.035204773558462	SMG1
Sensory Organ Development (GO:0007423)	1/74	0.1056394117875506	0.13500804494010615	0	0	9.358447488584474	21.035204773558462	SMG9
Negative Regulation of Apoptotic Signaling Pathway (GO:2001234)	1/74	0.1056394117875506	0.13500804494010615	0	0	9.358447488584474	21.035204773558462	DDX3X
Positive Regulation of Protein Localization to Nucleus (GO:1900182)	1/75	0.10699020997813151	0.1356089904249568	0	0	9.231531531531532	20.63263862576896	TPR
Import Into Nucleus (GO:0051170)	1/75	0.10699020997813151	0.1356089904249568	0	0	9.231531531531532	20.63263862576896	TPR
Regulation of Non-Canonical NF-kappaB Signal Transduction (GO:1901222)	1/76	0.10833903371928572	0.13675582944893444	0	0	9.108	20.24243680473608	DDX3X
Nucleosome Organization (GO:0034728)	1/77	0.10968588579563415	0.13789082785736864	0	0	8.987719298245613	19.864069232773435	SSRP1
Positive Regulation of Growth (GO:0045927)	1/78	0.1110307689901989	0.13901413353244413	0	0	8.87056277056277	19.497034972800158	DDX3X
Protein Import Into Nucleus (GO:0006606)	1/80	0.11371463988063138	0.14065907262343158	0	0	8.645147679324895	18.79509680287998	TPR
Signal Transduction in Response to DNA Damage (GO:0042770)	1/80	0.11371463988063138	0.14065907262343158	0	0	8.645147679324895	18.79509680287998	CDC5L
Negative Regulation of Cellular Component Organization (GO:0051129)	1/80	0.11371463988063138	0.14065907262343158	0	0	8.645147679324895	18.79509680287998	DDX3X
Wnt Signaling Pathway (GO:0016055)	1/83	0.11772574908192347	0.14503812286892973	0	0	8.327642276422765	17.816137232725698	DDX3X
Cytoskeleton-Dependent Cytokinesis (GO:0061640)	1/84	0.11905887730187706	0.14609615222700453	0	0	8.226907630522089	17.507987683966125	SON
Establishment of Protein Localization to Organelle (GO:0072594)	1/90	0.1270168039117395	0.1552427603365705	0	0	7.670037453183521	15.826630535614573	TPR
Phosphatidylinositol Biosynthetic Process (GO:0006661)	1/91	0.1283363435195524	0.15623554863249858	0	0	7.584444444444444	15.571628786864139	SMG1
Regulation of Osteoblast Differentiation (GO:0045667)	1/92	0.12965395283265232	0.15721817902542093	0	0	7.500732600732601	15.323143712280713	DDX5
Positive Regulation of Cellular Component Biogenesis (GO:0044089)	1/93	0.1309696346253417	0.15757284165861424	0	0	7.418840579710145	15.080943305455914	TPR
Regulation of Protein Metabolic Process (GO:0051246)	1/93	0.1309696346253417	0.15757284165861424	0	0	7.418840579710145	15.080943305455914	NOLC1
Regulation of Protein Localization (GO:0032880)	1/97	0.13621314080156433	0.16324376407347008	0	0	7.108333333333333	14.17070708541459	TPR
Cellular Response to Chemical Stress (GO:0062197)	1/100	0.14012566446836805	0.166635925313735	0	0	6.891919191919192	13.544107493312499	DDX3X
Response to UV (GO:0009411)	1/100	0.14012566446836805	0.166635925313735	0	0	6.891919191919192	13.544107493312499	CCAR2
Positive Regulation of Protein-Containing Complex Assembly (GO:0031334)	1/105	0.1466084562971891	0.1736746328443625	0	0	6.558974358974359	12.593163922800677	DDX3X
Positive Regulation of Cell Growth (GO:0030307)	1/106	0.14789932674296793	0.1745325388384449	0	0	6.496190476190476	12.415671647724242	DDX3X
Positive Regulation of Translation (GO:0045727)	1/107	0.1491883074693319	0.17538167442959626	0	0	6.4345911949685535	12.242105498013	DDX3X
Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434)	1/109	0.15176061046092865	0.17772725483637272	0	0	6.314814814814815	11.906273470559677	CCAR2
Regulation of G1/S Transition of Mitotic Cell Cycle (GO:2000045)	1/110	0.15304393807059366	0.17855126108235927	0	0	6.256574923547401	11.74378021698705	DDX3X
Transforming Growth Factor Beta Receptor Superfamily Signaling Pathway (GO:0141091)	1/114	0.1581584846377479	0.18382193686198622	0	0	6.033923303834809	11.12750600952535	DDX5
Regulation of DNA Metabolic Process (GO:0051052)	1/116	0.16070453675740387	0.1860789372980466	0	0	5.928405797101449	10.838239005960208	SMG1
Positive Regulation of Cell Cycle Process (GO:0090068)	1/118	0.16324313630320922	0.1883104343872226	0	0	5.826495726495726	10.560608313544751	TPR
Protein-Containing Complex Organization (GO:0043933)	1/123	0.16955716849723387	0.19486420857144787	0	0	5.586338797814208	9.913322044782456	TPR
Regulation of Protein-Containing Complex Assembly (GO:0043254)	1/126	0.17332342982733487	0.19845210552720868	0	0	5.451466666666667	9.554218092563262	DDX3X
Protein Localization to Nucleus (GO:0034504)	1/127	0.1745751729441628	0.19914501209926722	0	0	5.407936507936508	9.439011513477647	TPR
Circulatory System Development (GO:0072359)	1/130	0.17831940677917882	0.20266559884866078	0	0	5.28139534883721	9.106070510856444	SMG9
Regulation of GTPase Activity (GO:0043087)	1/133	0.18204720177112285	0.20614168435847735	0	0	5.16060606060606	8.791037077465196	RRP1B
Membraneless Organelle Assembly (GO:0140694)	1/138	0.18822385204913775	0.21235511513236052	0	0	4.971046228710462	8.30226024174214	DDX3X
Negative Regulation of Cellular Process (GO:0048523)	2/531	0.18985300899510116	0.2134114115711356	0	0	2.612476370510397	4.340642925832793	DDX3X;CCAR2
Protein Autophosphorylation (GO:0046777)	1/140	0.19068185266632828	0.2135636749862877	0	0	4.899040767386091	8.118440178392277	SMG1
Negative Regulation of Protein Metabolic Process (GO:0051248)	1/146	0.19801271651077734	0.22097071262796894	0	0	4.694942528735632	7.60310272960166	DDX3X
Regulation of Cellular Component Organization (GO:0051128)	1/158	0.21248214842034882	0.23626173903778858	0	0	4.3335456475583864	6.712217159777546	SSRP1
Neuron Development (GO:0048666)	1/159	0.21367646469240115	0.23673507599014226	0	0	4.305907172995781	6.645273191635339	THOC2
Heart Development (GO:0007507)	1/169	0.22552362654645156	0.24807598920109672	0	0	4.0476190476190474	6.028241898871528	SMG9
Brain Development (GO:0007420)	1/169	0.22552362654645156	0.24807598920109672	0	0	4.0476190476190474	6.028241898871528	SMG9
Regulation of Gene Expression (GO:0010468)	3/1126	0.2388858102243704	0.260670642516507	0	0	1.8552029003943518	2.656223156752868	DDX3X;SON;RRP1B
Positive Regulation of Cellular Process (GO:0048522)	2/620	0.23919552693196935	0.260670642516507	0	0	2.2263140274522932	3.184684236814419	DDX3X;NOP2
Neuron Differentiation (GO:0030182)	1/181	0.2395123111434139	0.260670642516507	0	0	3.7755555555555556	5.395836958716213	THOC2
Generation of Neurons (GO:0048699)	1/192	0.2521202455143765	0.2734261817550281	0	0	3.556195462478185	4.899900861560763	THOC2
Transcription by RNA Polymerase II (GO:0006366)	1/194	0.254390760186951	0.2749205408336172	0	0	3.5189982728842835	4.817099616059662	RTF1
Regulation of Cell Differentiation (GO:0045595)	1/201	0.26228514819879534	0.28169839746841474	0	0	3.3946666666666667	4.543160528738105	DDX5
Negative Regulation of Macromolecule Biosynthetic Process (GO:0010558)	1/202	0.2634062937366995	0.28169839746841474	0	0	3.3776119402985074	4.5059288644228825	DDX3X
Positive Regulation of Protein Metabolic Process (GO:0051247)	1/202	0.2634062937366995	0.28169839746841474	0	0	3.3776119402985074	4.5059288644228825	DDX3X
DNA-templated Transcription (GO:0006351)	1/203	0.2645257903036367	0.2819167592163325	0	0	3.3607260726072608	4.469149072605338	DDX5
Chromatin Remodeling (GO:0006338)	1/261	0.32671386194147417	0.34699265337232427	0	0	2.6035897435897435	2.912559121202383	SF3B1
Cellular Response to Cytokine Stimulus (GO:0071345)	1/288	0.3538974611566659	0.37457188328609314	0	0	2.3555168408826948	2.44678856185337	TPR
Negative Regulation of Intracellular Signal Transduction (GO:1902532)	1/296	0.36174577679356207	0.3815674631932093	0	0	2.290734463276836	2.329249928570176	DDX3X
Regulation of Intracellular Signal Transduction (GO:1902531)	1/302	0.3675713867566106	0.3863890345427852	0	0	2.2444075304540423	2.246287736886934	NOP2
Regulation of Cell Cycle (GO:0051726)	1/317	0.3819111792573335	0.4000974258886351	0	0	2.1362869198312238	2.0563197454036555	SON
Positive Regulation of Cytokine Production (GO:0001819)	1/325	0.3894298866611532	0.40618902481497626	0	0	2.082716049382716	1.9641500205679223	DDX3X
Intracellular Protein Transport (GO:0006886)	1/326	0.3903634783936135	0.40618902481497626	0	0	2.076205128205128	1.9530383657410837	TPR
Supramolecular Fiber Organization (GO:0097435)	1/338	0.401459383650525	0.41632824971165555	0	0	2.00108803165183	1.8262908153644892	CRIPT
Positive Regulation of Macromolecule Biosynthetic Process (GO:0010557)	1/355	0.4168446239475578	0.4308326985766705	0	0	1.9033898305084747	1.665545532169996	DDX3X
Negative Regulation of Gene Expression (GO:0010629)	1/363	0.4239516310855145	0.43671271697103164	0	0	1.8605893186003684	1.5966385041201778	DDX3X
Protein Phosphorylation (GO:0006468)	1/371	0.43097478481121815	0.4424674457395173	0	0	1.8196396396396397	1.5316010466373475	SMG1
DNA Damage Response (GO:0006974)	1/421	0.47302844765078605	0.4840291092240602	0	0	1.599047619047619	1.1970466466959235	SMG1
Positive Regulation of Gene Expression (GO:0010628)	1/436	0.4850468191653224	0.4946835109368189	0	0	1.542758620689655	1.1162010711115438	DDX3X
Negative Regulation of RNA Biosynthetic Process (GO:1902679)	1/470	0.511314554807383	0.5197520887150956	0	0	1.428500355366027	0.9581956276673821	CCAR2
Nervous System Development (GO:0007399)	1/480	0.5187903336667042	0.5256165222675819	0	0	1.397981906750174	0.9174332576267098	DHX30
Positive Regulation of Cell Population Proliferation (GO:0008284)	1/483	0.5210114027062157	0.5261361050279162	0	0	1.389073305670816	0.9056526689991745	NOP2
Positive Regulation of Intracellular Signal Transduction (GO:1902533)	1/649	0.6295911587924792	0.6337061336865476	0	0	1.0246913580246915	0.4741089362736329	DDX3X
Regulation of DNA-templated Transcription (GO:0006355)	3/2139	0.6381112433212668	0.6401897815731276	0	0	0.9245585874799358	0.4153511483149085	DDX5;CDC5L;CCAR2
Regulation of Cell Population Proliferation (GO:0042127)	1/767	0.6918562333658419	0.6918562333658419	0	0	0.8617058311575283	0.317432695307459	NOP2
