Event Region,Gene Symbol,Target Exon,Event Type,N,T,Exon Type,Reference Transcript,ΔPSI (%),T-test p-value,FDR (BH),N Values,T Values,Database ID,Grouped Event Type
1:145926482-145926618,RBM8A,1:145926887-145926481,IR (overlapping region),2,2,-,ENST00000484825,72.54,0.00582183,0.00582183,15.3846153846154|10.8108108108108,84.5360824742268|86.7469879518072,1_145926887_145926481_R_ENST00000484825_1,IR
8:98044433-98045088,RPL30,8:98045551-98044942,IR,2,2,-,ENST00000520998,72.37,0.00861445,0.00861445,9.9290780141844|12.5,83.8369963369963|83.3333333333333,8_98045551_98044942_R_ENST00000520998_1,IR
8:98044433-98045088,RPL30,8:98045515-98044942,IR,2,2,-,ENST00000520998,72.35,1.28645e-05,1.28645e-05,15.3333333333333|15,87.3340509508432|87.7010406811731,8_98045515_98044942_R_ENST00000520998_1,IR
1:228107767-228107869,MRPL55,1:228108475-228107667,IR,2,2,-,ENST00000411464,72.02,0.00773293,0.00773293,22.2222222222222|17.3913043478261,88|95.6521739130435,1_228108475_228107667_R_ENST00000411464_1,IR
17:64504015-64504116,DDX5,17:64504319-64503982,IR,2,2,-,ENST00000579091,71.71,0.00769619,0.00769619,6.66666666666667|0,76.9230769230769|73.1707317073171,17_64504319_64503982_R_ENST00000579091_1,IR
11:64851642-64854857,EHD1,11:64856664-64852730,IR,2,2,-,ENST00000320631,71.64,0.00299449,0.00299449,15.3846153846154|21.0526315789474,92.3076923076923|87.4125874125874,11_64856664_64852730_R_ENST00000320631_1,IR
8:143818373-143818534,PUF60,8:143818964-143818192,IR,2,2,-,ENST00000527584,71.59,0.00655503,0.00655503,10.4477611940298|5.76923076923077,78.6046511627907|80.7909604519774,8_143818964_143818192_R_ENST00000527584_1,IR
11:62833563-62834043,AP001160.1,11:62833938-62833617,IR (overlapping region),2,2,-,ENST00000535817,71.57,0.00995604,0.00995604,22.2222222222222|29.1666666666667,99.0291262135922|95.5056179775281,11_62833938_62833617_R_ENST00000535817_1,IR
1:145926482-145926618,RBM8A,1:145926884-145926481,IR (overlapping region),2,2,-,ENST00000484825,71.52,0.000876354,0.000876354,15.3846153846154|13.1578947368421,84.375|87.2093023255814,1_145926884_145926481_R_ENST00000484825_1,IR
14:102229120-102229657,MOK,14:102232672-102229456,IR,2,2,-,ENST00000519058,71.5,0.0035759,0.0035759,20.6896551724138|22.2222222222222,91.358024691358|94.5454545454545,14_102232672_102229456_R_ENST00000519058_1,IR
17:81914389-81914530,SIRT7,17:81914703-81914293,IR,2,2,-,ENST00000571915,71.28,0.00224113,0.00224113,22.7272727272727|19.3548387096774,91.304347826087|93.3333333333333,17_81914703_81914293_R_ENST00000571915_1,IR
3:50290009-50290679,IFRD2,3:50290473-50290180,IR,2,2,-,ENST00000462001,71.05,0.00591571,0.00591571,22.2222222222222|21.0526315789474,94.2660550458716|91.1111111111111,3_50290473_50290180_R_ENST00000462001_1,IR
2:100982231-100988276,NPAS2,2:100982378-100982612,IR,2,2,-,ENST00000474550,70.96,0.00406889,0.00406889,18.75|24.2424242424242,94.2857142857143|90.625,2_100982378_100982612_R_ENST00000474550_1,IR
11:205436-206043,BET1L,11:207357-205951,IR,2,2,-,ENST00000479463,70.84,0.00892778,0.00892778,7.14285714285714|7.69230769230769,79.5918367346939|76.9230769230769,11_207357_205951_R_ENST00000479463_1,IR
17:7246829-7246862,AC003688.1,17:7247178-7246790,IR (overlapping region),2,2,NMD,ENST00000577138,70.69,0.00213149,0.00213149,3.7037037037037|7.69230769230769,77.7777777777778|75,17_7247178_7246790_R_ENST00000577138_1,IR
1:156596081-156596131,GPATCH4,1:156598320-156596080,IR,2,2,NMD,ENST00000474904,70.64,0.00385318,0.00385318,26.3157894736842|21.7391304347826,97.6744186046512|91.6666666666667,1_156598320_156596080_R_ENST00000474904_1,IR
17:82061258-82061353,DUS1L,17:82061722-82060860,IR,2,2,-,ENST00000578176,70.57,0.000554034,0.000554034,8.33333333333333|10.7142857142857,78.9473684210526|81.25,17_82061722_82060860_R_ENST00000578176_1,IR
5:176388295-176388638,ARL10,5:176388572-176386839,IR (overlapping region),2,2,-,ENST00000503175,70.56,0.00245542,0.00245542,21.0526315789474|25,94.8717948717949|92.3076923076923,5_176388572_176386839_R_ENST00000503175_1,IR
17:4538902-4539967,MYBBP1A,17:4541565-4539438,IR,2,2,-,ENST00000254718,70.19,0.00982777,0.00982777,0|4,68.5185185185185|75.8620689655172,17_4541565_4539438_R_ENST00000254718_1,IR
1:145927064-145927736,LIX1L-AS1,1:145927078-145926481,IR (overlapping region),2,2,-,ENST00000447686,70.14,0.00566656,0.00566656,17.6470588235294|10.8108108108108,82|86.7469879518072,1_145927078_145926481_R_ENST00000447686_1,IR
3:50290009-50290679,IFRD2,3:50290473-50290169,IR,2,2,-,ENST00000462001,70.03,0.00912946,0.00912946,22.2222222222222|23.0769230769231,94.279176201373|91.0828025477707,3_50290473_50290169_R_ENST00000462001_1,IR
17:7246829-7246862,AC003688.1,17:7247183-7246790,IR (overlapping region),2,2,NMD,ENST00000577138,69.92,0.00314183,0.00314183,3.7037037037037|7.69230769230769,78.2608695652174|72.972972972973,17_7247183_7246790_R_ENST00000577138_1,IR
19:15267514-15267551,BRD4,19:15268282-15267415,IR,2,2,-,ENST00000601071,69.74,0.00627568,0.00627568,0|0,69.0476190476191|70.4225352112676,19_15268282_15267415_R_ENST00000601071_1,IR
3:50290009-50290679,IFRD2,3:50290680-50290169,IR,2,2,-,ENST00000462001,69.13,0.00396022,0.00396022,22.2222222222222|21.0526315789474,92.1383647798742|89.3939393939394,3_50290680_50290169_R_ENST00000462001_1,IR
12:6566576-6566617,NOP2,12:6567923-6566528,IR (overlapping region),2,2,-,ENST00000538697,68.86,0.00558063,0.00558063,30|27.2727272727273,100|95,12_6567923_6566528_R_ENST00000538697_1,IR
5:115840552-115840934,ATG12,5:115841566-115832601,IR (overlapping region),2,2,-,ENST00000514775,68.78,0.00239666,0.00239666,25|27.2727272727273,93.1034482758621|96.7213114754098,5_115841566_115832601_R_ENST00000514775_1,IR
1:201465958-201466178,PHLDA3,1:201469185-201464382,IR,2,2,-,ENST00000367309,68.72,0.0017032,0.0017032,15.3846153846154|14.2857142857143,82.5|84.6153846153846,1_201469185_201464382_R_ENST00000367309_1,IR
11:10807074-10807381,EIF4G2,11:10808924-10807288,IR,2,2,-,ENST00000534246,68.71,0.00935311,0.00935311,7.14285714285714|11.5384615384615,81.8181818181818|74.2857142857143,11_10808924_10807288_R_ENST00000534246_1,IR
17:76557769-76560433,SNHG16,17:76558601-76558944,IR,2,2,-,ENST00000587743,68.58,0.00448809,0.00448809,25|20,92.5925925925926|89.5652173913044,17_76558601_76558944_R_ENST00000587743_1,IR
17:81914389-81914530,SIRT7,17:81914703-81914388,IR,2,2,-,ENST00000571915,68.53,0.00181095,0.00181095,22.7272727272727|24.2424242424242,90.6976744186046|93.3333333333333,17_81914703_81914388_R_ENST00000571915_1,IR
8:143818373-143818534,PUF60,8:143819038-143818372,IR,2,2,-,ENST00000527584,68.49,0.00161108,0.00161108,7.69230769230769|3.92156862745098,75.7894736842105|72.8,8_143819038_143818372_R_ENST00000527584_1,IR
11:10807074-10807381,EIF4G2,11:10808924-10807309,IR,2,2,-,ENST00000534246,68.17,0.00424504,0.00424504,8.45070422535211|11.5384615384615,80.6451612903226|75.6756756756757,11_10808924_10807309_R_ENST00000534246_1,IR
22:37977923-37978135,SOX10,22:37983869-37977922,IR (overlapping region),2,2,-,ENST00000427770,68.0,0.00114171,0.00114171,30.188679245283|27.2727272727273,95.0819672131148|98.3870967741936,22_37983869_37977922_R_ENST00000427770_1,IR
16:89267619-89268663,ANKRD11,16:89270910-89268121,IR (overlapping region),2,2,-,ENST00000301030,68.0,0.00311144,0.00311144,6.60377358490566|1.17647058823529,74.5454545454545|69.2307692307692,16_89270910_89268121_R_ENST00000301030_1,IR
5:176388295-176388638,ARL10,5:176388599-176386839,IR (overlapping region),2,2,-,ENST00000503175,67.68,0.00975557,0.00975557,28.5714285714286|25,95|93.9393939393939,5_176388599_176386839_R_ENST00000503175_1,IR
11:205436-206043,BET1L,11:207429-205951,IR,2,2,-,ENST00000479463,67.26,0.00228346,0.00228346,7.14285714285714|11.1111111111111,77.7777777777778|75,11_207429_205951_R_ENST00000479463_1,IR
17:4538902-4539967,MYBBP1A,17:4540396-4539522,IR,2,2,-,ENST00000254718,67.24,0.00298961,0.00298961,12|17.2413793103448,79.2682926829268|84.4444444444444,17_4540396_4539522_R_ENST00000254718_1,IR
1:150967067-150967202,CERS2,1:150967485-150967073,IR,2,2,-,ENST00000361419,66.95,0.00157497,0.00157497,3.7037037037037|5.26315789473684,70.1492537313433|72.7272727272727,1_150967485_150967073_R_ENST00000361419_1,IR
12:6965354-6965714,PHB2,12:6965917-6965351,IR,2,2,-,ENST00000399433,66.92,0.00725917,0.00725917,7.2289156626506|15.4929577464789,74.8878923766816|81.6753926701571,12_6965917_6965351_R_ENST00000399433_1,IR
12:6965354-6965714,PHB2,12:6965917-6965326,IR,2,2,-,ENST00000399433,66.92,0.00725917,0.00725917,7.2289156626506|15.4929577464789,74.8878923766816|81.6753926701571,12_6965917_6965326_R_ENST00000399433_1,IR
20:59038134-59038634,PRELID3B,20:59042806-59038465,IR,2,2,-,ENST00000466051,66.82,0.00215652,0.00215652,23.5294117647059|26.6666666666667,89.84375|93.984962406015,20_59042806_59038465_R_ENST00000466051_1,IR
3:50290009-50290679,IFRD2,3:50290680-50290387,IR,2,2,-,ENST00000462001,66.81,0.00236507,0.00236507,24.3243243243243|21.0526315789474,91.6666666666667|87.3303167420815,3_50290680_50290387_R_ENST00000462001_1,IR
14:102232553-102232671,MOK,14:102234154-102232534,IR,2,2,NMD,ENST00000521388,66.79,0.00864492,0.00864492,21.4285714285714|13.0434782608696,79.4871794871795|88.5714285714286,14_102234154_102232534_R_ENST00000521388_1,IR
1:150967067-150967202,CERS2,1:150967485-150967066,IR,2,2,-,ENST00000361419,66.73,0.00312612,0.00312612,3.7037037037037|5.26315789473684,69.6969696969697|72.7272727272727,1_150967485_150967066_R_ENST00000361419_1,IR
11:64851642-64854857,EHD1,11:64855487-64854611,IR,2,2,-,ENST00000320631,66.51,0.00789094,0.00789094,22.2222222222222|29.7297297297297,94.9790794979079|90,11_64855487_64854611_R_ENST00000320631_1,IR
20:35705262-35705330,RBM39,20:35707202-35705224,IR,2,2,-,ENST00000470563,66.42,0.00297379,0.00297379,0|5.26315789473684,66.6666666666667|71.4285714285714,20_35707202_35705224_R_ENST00000470563_1,IR
16:84495818-84495913,TLDC1,16:84498112-84495817,IR,2,2,-,ENST00000562447,66.07,0.00959987,0.00959987,0|9.52380952380952,75|66.6666666666667,16_84498112_84495817_R_ENST00000562447_1,IR
11:65886107-65886138,FIBP,11:65886423-65885077,IR,2,2,-,ENST00000426652,66.05,0.00263206,0.00263206,14.2857142857143|10,79.7101449275362|76.6666666666667,11_65886423_65885077_R_ENST00000426652_1,IR
3:50289208-50289360,IFRD2,3:50289763-50289254,IR,2,2,-,ENST00000483071,66.01,0.0078921,0.0078921,26.2295081967213|21.9178082191781,90.9967845659164|89.1774891774892,3_50289763_50289254_R_ENST00000483071_1,IR
11:65854837-65855448,CFL1,11:65855731-65855417,IR (overlapping region),2,2,-,ENST00000308162,65.81,0.00936135,0.00936135,0.819672131147541|2.87769784172662,65.2238805970149|70.1030927835051,11_65855731_65855417_R_ENST00000308162_1,IR
17:81917363-81917967,SIRT7,17:81918133-81915610,IR,2,2,-,ENST00000571213,65.79,0.00139606,0.00139606,27.2727272727273|30.7692307692308,96.2962962962963|93.3333333333333,17_81918133_81915610_R_ENST00000571213_1,IR
X:41342640-41343351,DDX3X,X:41342837-41343215,IR,2,2,-,ENST00000642687,65.78,0.00141043,0.00141043,1.61290322580645|0,65.3061224489796|67.8571428571429,X_41342837_41343215_R_ENST00000642687_1,IR
22:37977923-37978135,SOX10,22:37984409-37978081,IR (overlapping region),2,2,-,ENST00000427770,65.77,7.48327e-05,7.48327e-05,31.25|32,96.9879518072289|97.8021978021978,22_37984409_37978081_R_ENST00000427770_1,IR
X:41342640-41343351,DDX3X,X:41342837-41343288,IR,2,2,-,ENST00000642687,65.55,0.00151166,0.00151166,3.17460317460317|0,65.3061224489796|68.9655172413793,X_41342837_41343288_R_ENST00000642687_1,IR
19:38836388-38836780,HNRNPL,19:38837586-38836394,IR (overlapping region),2,2,-,ENST00000221419,65.55,0.00367508,0.00367508,22.2222222222222|26.6666666666667,87.19723183391|92.7835051546392,19_38837586_38836394_R_ENST00000221419_1,IR
11:93732004-93732133,SNORA1,11:93732292-93731752,IR,2,2,-,ENST00000384107,65.34,0.00892783,0.00892783,33.3333333333333|29.0322580645161,97.3684210526316|95.6756756756757,11_93732292_93731752_R_ENST00000384107_1,IR
6:31668539-31669508,CSNK2B,6:31668655-31669096,IR (overlapping region),2,2,-,ENST00000468255,65.13,0.00943766,0.00943766,2.94117647058824|0,63.6363636363636|69.5652173913043,6_31668655_31669096_R_ENST00000468255_1,IR
14:102229120-102229657,MOK,14:102232709-102229432,IR,2,2,-,ENST00000519058,65.11,0.00384987,0.00384987,20.6896551724138|22.2222222222222,85|88.135593220339,14_102232709_102229432_R_ENST00000519058_1,IR
11:65854837-65855448,CFL1,11:65855731-65855053,IR (overlapping region),2,2,-,ENST00000308162,65.03,0.00904722,0.00904722,0.819672131147541|2.87769784172662,64.4817073170732|69.2796610169492,11_65855731_65855053_R_ENST00000308162_1,IR
X:41342640-41343351,DDX3X,X:41342837-41343220,IR,2,2,-,ENST00000642687,64.99,0.0012589,0.0012589,3.17460317460317|0,65.3061224489796|67.8571428571429,X_41342837_41343220_R_ENST00000642687_1,IR
20:35707136-35707201,RBM39,20:35707993-35707119,IR,2,2,NMD,ENST00000615771,64.64,0.00639711,0.00639711,21.0526315789474|28,86.6666666666667|91.6666666666667,20_35707993_35707119_R_ENST00000615771_1,IR
12:6967337-6967606,SCARNA12,12:6967576-6966423,IR (overlapping region),2,2,-,ENST00000459155,64.62,0.00849369,0.00849369,16.9230769230769|24.6376811594203,82.8054298642534|88,12_6967576_6966423_R_ENST00000459155_1,IR
3:98801383-98801649,DCBLD2,3:98801650-98800578,IR (overlapping region),2,2,-,ENST00000494614,64.58,0.00181858,0.00181858,15.0943396226415|11.1111111111111,79.4520547945205|75.9036144578313,3_98801650_98800578_R_ENST00000494614_1,IR
17:75704772-75706771,SAP30BP,17:75704815-75705610,IR,2,2,-,ENST00000584557,64.41,0.00844416,0.00844416,12.5|20,76.3157894736842|85,17_75704815_75705610_R_ENST00000584557_1,IR
11:62835240-62835532,WDR74,11:62835533-62834386,IR,2,2,-,ENST00000538150,64.35,0.00355013,0.00355013,32.4324324324324|28,93.1372549019608|96,11_62835533_62834386_R_ENST00000538150_1,IR
7:44568216-44568223,DDX56,7:44568224-44566447,IR,2,2,NMD,ENST00000415758,64.25,0.00353199,0.00353199,2.7027027027027|7.69230769230769,66.6666666666667|72.2222222222222,7_44568224_44566447_R_ENST00000415758_1,IR
9:35101781-35101811,STOML2,9:35101963-35101709,IR,2,2,-,ENST00000487490,64.03,0.00414092,0.00414092,5.88235294117647|1.40845070422535,66.3101604278075|69.0322580645161,9_35101963_35101709_R_ENST00000487490_1,IR
19:10395023-10395143,CDC37,19:10395344-10395020,IR,2,2,NMD,ENST00000588869,63.79,0.000912831,0.000912831,0|2.63157894736842,64.0522875816993|66.1654135338346,19_10395344_10395020_R_ENST00000588869_1,IR
5:6371881-6372601,MED10,5:6374812-6372164,IR,2,2,-,ENST00000255764,63.69,0.00487335,0.00487335,36.3636363636364|30,93.75|100,5_6374812_6372164_R_ENST00000255764_1,IR
2:38743599-38745187,SRSF7,2:38746180-38745052,IR,2,2,-,ENST00000313117,63.63,0.00221249,0.00221249,15.7894736842105|19.3548387096774,83.3333333333333|79.0697674418605,2_38746180_38745052_R_ENST00000313117_1,IR
17:28747843-28748178,TRAF4,17:28747948-28748016,IR,2,2,-,ENST00000461195,63.58,0.000191783,0.000191783,33.3333333333333|34.1772151898734,97.6190476190476|97.0588235294118,17_28747948_28748016_R_ENST00000461195_1,IR
X:1386152-1386759,SLC25A6,X:1387420-1386151,IR,2,2,-,ENST00000381401,63.49,0.000946502,0.000946502,5.66037735849057|2.94117647058824,68.9075630252101|66.6666666666667,X_1387420_1386151_R_ENST00000381401_1,IR
17:64502585-64503098,DDX5,17:64503099-64502438,IR,2,2,-,ENST00000577787,63.45,0.000223763,0.000223763,16.6666666666667|15.3846153846154,78.9473684210526|80,17_64503099_64502438_R_ENST00000577787_1,IR
17:63829494-63829540,PSMC5,17:63830013-63829117,IR,2,2,-,ENST00000583283,63.42,0.000595676,0.000595676,5.12820512820513|6.66666666666667,68.8172043010753|69.811320754717,17_63830013_63829117_R_ENST00000583283_1,IR
17:82061258-82061353,DUS1L,17:82061722-82061208,IR,2,2,-,ENST00000578176,63.37,0.00448324,0.00448324,15.3846153846154|19.3548387096774,79.6610169491525|81.8181818181818,17_82061722_82061208_R_ENST00000578176_1,IR
1:42930698-42930866,SLC2A1,1:42931207-42930318,IR,2,2,-,ENST00000372500,63.29,0.00194499,0.00194499,19.047619047619|23.0769230769231,86.2595419847328|82.4427480916031,1_42931207_42930318_R_ENST00000372500_1,IR
12:6965354-6965714,PHB2,12:6966501-6965353,IR,2,2,-,ENST00000399433,63.09,0.00862856,0.00862856,16.304347826087|8.33333333333333,72.5581395348837|78.2608695652174,12_6966501_6965353_R_ENST00000399433_1,IR
14:102229120-102229657,MOK,14:102232709-102229456,IR,2,2,-,ENST00000519058,62.99,0.000431356,0.000431356,23.3333333333333|22.2222222222222,85|86.5384615384615,14_102232709_102229456_R_ENST00000519058_1,IR
7:30496623-30497235,GGCT,7:30497897-30497001,IR (overlapping region),2,2,-,ENST00000005374,62.96,0.00564944,0.00564944,14.2857142857143|7.69230769230769,71.4285714285714|76.4705882352941,7_30497897_30497001_R_ENST00000005374_1,IR
8:100721469-100721886,PABPC1,8:100721620-100718119,IR,2,2,-,ENST00000519363,62.73,0.00407639,0.00407639,4.83870967741935|5.88235294117647,68.1818181818182|68,8_100721620_100718119_R_ENST00000519363_1,IR
17:63825831-63826135,FTSJ3,17:63826305-63825830,IR,2,2,-,ENST00000577263,62.6,0.00136147,0.00136147,10|6.66666666666667,69.4444444444444|72.4137931034483,17_63826305_63825830_R_ENST00000577263_1,IR
14:102231746-102231821,MOK,14:102232709-102231706,IR,2,2,-,ENST00000520046,62.51,0.00204049,0.00204049,21.4285714285714|17.6470588235294,80|84.0909090909091,14_102232709_102231706_R_ENST00000520046_1,IR
3:98795941-98799841,DCBLD2,3:98800717-98799835,IR (overlapping region),2,2,-,ENST00000326840,62.3,0.00918399,0.00918399,6.25|14.7058823529412,69.5652173913043|76,3_98800717_98799835_R_ENST00000326840_1,IR
3:50354749-50355547,TMEM115,3:50359611-50354748,IR,2,2,-,ENST00000266025,62.25,0.00113484,0.00113484,12|10,72.6415094339623|73.8636363636364,3_50359611_50354748_R_ENST00000266025_1,IR
12:6966424-6966500,PHB2,12:6967336-6966423,IR,2,2,-,ENST00000545555,62.22,0.00682778,0.00682778,15.625|9.27835051546392,72.6086956521739|76.7441860465116,12_6967336_6966423_R_ENST00000545555_1,IR
19:6416410-6416511,MIR3940,19:6416883-6416489,IR,2,2,-,ENST00000579148,61.94,0.0073217,0.0073217,12|5,68|72.8813559322034,19_6416883_6416489_R_ENST00000579148_1,IR
19:14412610-14412678,DDX39A,19:14413183-14412550,IR,2,2,-,ENST00000590696,61.89,0.00183134,0.00183134,14.4578313253012|15.929203539823,76.7584097859327|77.4058577405858,19_14413183_14412550_R_ENST00000590696_1,IR
17:82061258-82061353,DUS1L,17:82061722-82061257,IR,2,2,-,ENST00000578176,61.89,0.00969283,0.00969283,18.5185185185185|19.3548387096774,79.3103448275862|82.3529411764706,17_82061722_82061257_R_ENST00000578176_1,IR
15:64154387-64157481,SNX22,15:64160198-64156777,IR,2,2,-,ENST00000325881,61.87,0.00390624,0.00390624,15.7894736842105|16.6666666666667,79.2|77,15_64160198_64156777_R_ENST00000325881_1,IR
17:75318076-75320553,GRB2,17:75321828-75320010,IR,2,2,-,ENST00000316615,61.82,0.00812097,0.00812097,5.26315789473684|0,68.1818181818182|60.7142857142857,17_75321828_75320010_R_ENST00000316615_1,IR
17:82061258-82061353,DUS1L,17:82061696-82061208,IR,2,2,-,ENST00000578176,61.8,0.00402141,0.00402141,18.5185185185185|19.3548387096774,79.6610169491525|81.8181818181818,17_82061696_82061208_R_ENST00000578176_1,IR
3:50288430-50288504,IFRD2,3:50288712-50288429,IR,2,2,NMD,ENST00000438296,61.78,0.00114864,0.00114864,33.3333333333333|33.3333333333333,95.2229299363057|95,3_50288712_50288429_R_ENST00000438296_1,IR
19:47752512-47754891,NOP53,19:47752608-47754526,IR,2,2,-,ENST00000600410,61.26,0.00920646,0.00920646,6.66666666666667|11.7647058823529,66.6666666666667|74.2857142857143,19_47752608_47754526_R_ENST00000600410_1,IR
17:64502585-64503098,DDX5,17:64503099-64502161,IR,2,2,-,ENST00000577787,61.12,0.00160566,0.00160566,16.6666666666667|19.2307692307692,80.7228915662651|77.4193548387097,17_64503099_64502161_R_ENST00000577787_1,IR
19:48615331-48615447,RPL18,19:48616203-48615365,IR,2,2,-,ENST00000084795,60.99,0.00301426,0.00301426,6.25|7.9136690647482,69.5808383233533|66.5610142630745,19_48616203_48615365_R_ENST00000084795_1,IR
16:57433648-57434212,CIAPIN1,16:57434213-57432486,IR,2,2,-,ENST00000563561,60.77,0.00805805,0.00805805,0|0,60|61.5384615384615,16_57434213_57432486_R_ENST00000563561_1,IR
11:10800531-10800647,EIF4G2,11:10800648-10800089,IR (overlapping region),2,2,-,ENST00000530564,60.68,1.68177e-05,1.68177e-05,17.0212765957447|16.6666666666667,77.6859504132231|77.3584905660377,11_10800648_10800089_R_ENST00000530564_1,IR
17:28716053-28716061,RAB34,17:28716059-28715799,IR,2,2,-,ENST00000580843,60.44,0.00484196,0.00484196,15.625|21.7391304347826,81.9672131147541|76.271186440678,17_28716059_28715799_R_ENST00000580843_1,IR
1:150968107-150968201,CERS2,1:150968479-150968082,IR,2,2,-,ENST00000457392,60.11,0.00300384,0.00300384,9.52380952380952|5.88235294117647,66.6666666666667|68.9655172413793,1_150968479_150968082_R_ENST00000457392_1,IR
22:39531729-39532523,RPS19BP1,22:39532739-39529819,IR,2,2,-,ENST00000472291,59.99,0.00284094,0.00284094,4.54545454545455|0,64.5161290322581|60,22_39532739_39529819_R_ENST00000472291_1,IR
20:2461634-2461939,SNRPB,20:2462762-2461659,IR,2,2,-,ENST00000381342,59.76,0.00100869,0.00100869,10.1123595505618|7.52688172043011,67.5438596491228|69.6078431372549,20_2462762_2461659_R_ENST00000381342_1,IR
1:11056011-11056094,SRM,1:11056758-11056010,IR,2,2,NMD,ENST00000459997,59.72,0.00237428,0.00237428,1.75438596491228|5.55555555555556,64.7727272727273|61.9718309859155,1_11056758_11056010_R_ENST00000459997_1,IR
8:100721469-100721886,PABPC1,8:100721620-100718182,IR,2,2,-,ENST00000519363,59.29,0.00256422,0.00256422,7.8125|11.1111111111111,70.8333333333333|66.6666666666667,8_100721620_100718182_R_ENST00000519363_1,IR
17:40632223-40632367,SMARCE1,17:40632368-40631591,IR (overlapping region),2,2,NMD,ENST00000645478,59.17,0.00896588,0.00896588,0|0,60|58.3333333333333,17_40632368_40631591_R_ENST00000645478_1,IR
16:89560677-89563043,RPL13,16:89561064-89561595,IR,2,2,-,ENST00000563749,59.15,0.00243172,0.00243172,11.6494845360825|8.43263061411549,67.1631451333564|71.2135465663217,16_89561064_89561595_R_ENST00000563749_1,IR
16:89560677-89563043,RPL13,16:89561064-89562334,IR,2,2,-,ENST00000563749,58.82,0.00136909,0.00136909,6.33879781420765|7.92626728110599,66.371053565094|65.5405405405405,16_89561064_89562334_R_ENST00000563749_1,IR
11:67400716-67401199,PPP1CA,11:67401605-67400688,IR,2,2,-,ENST00000529724,58.63,0.00882897,0.00882897,17.3913043478261|9.52380952380952,68.1818181818182|76,11_67401605_67400688_R_ENST00000529724_1,IR
5:176384208-176384283,NOP16,5:176385328-176383980,IR (overlapping region),2,2,NMD,ENST00000502663,58.45,0.00600106,0.00600106,37.8378378378378|35.2941176470588,97.2972972972973|92.7272727272727,5_176385328_176383980_R_ENST00000502663_1,IR
11:6610842-6611011,TAF10,11:6611304-6610882,IR (overlapping region),2,2,-,ENST00000299424,58.37,0.00613059,0.00613059,0|6.45161290322581,64.8648648648649|58.3333333333333,11_6611304_6610882_R_ENST00000299424_1,IR
17:82060701-82060780,DUS1L,17:82060962-82060700,IR,2,2,-,ENST00000578264,58.33,0.00440111,0.00440111,12.5|8.69565217391304,67.8571428571429|70,17_82060962_82060700_R_ENST00000578264_1,IR
20:17941597-17942407,SNX5,20:17943196-17942137,IR,2,2,-,ENST00000377759,58.04,0.0048234,0.0048234,25|30,82.6086956521739|88.4615384615385,20_17943196_17942137_R_ENST00000377759_1,IR
1:11056702-11056757,SRM,1:11058893-11056603,IR,2,2,-,ENST00000487300,57.99,0.00171738,0.00171738,3.125|0,57.8125|61.2903225806452,1_11058893_11056603_R_ENST00000487300_1,IR
17:81888341-81888418,ALYREF,17:81888419-81887843,IR,2,2,-,ENST00000504015,57.76,0.00778431,0.00778431,26.8292682926829|20,83.5858585858586|78.7581699346405,17_81888419_81887843_R_ENST00000504015_1,IR
16:2265503-2267328,RNPS1,16:2267219-2264572,IR,2,2,-,ENST00000566783,57.71,0.00460878,0.00460878,39.1304347826087|34.7826086956522,93.3333333333333|96,16_2267219_2264572_R_ENST00000566783_1,IR
11:64851642-64854857,EHD1,11:64855487-64852730,IR,2,2,-,ENST00000320631,57.7,0.00333288,0.00333288,34.375|36.5853658536585,94.9790794979079|91.3875598086124,11_64855487_64852730_R_ENST00000320631_1,IR
11:64851642-64854857,EHD1,11:64855487-64852726,IR,2,2,-,ENST00000320631,57.7,0.00333288,0.00333288,34.375|36.5853658536585,94.9790794979079|91.3875598086124,11_64855487_64852726_R_ENST00000320631_1,IR
12:6967337-6967606,SCARNA12,12:6968596-6967170,IR,2,2,-,ENST00000459155,57.06,0.000731865,0.000731865,18.6666666666667|17.8217821782178,74.609375|76,12_6968596_6967170_R_ENST00000459155_1,IR
17:28715439-28715507,RAB34,17:28715902-28715438,IR,2,2,-,ENST00000481501,57.03,0.00859866,0.00859866,18.75|22.7272727272727,80.9523809523809|74.5762711864407,17_28715902_28715438_R_ENST00000481501_1,IR
7:44568216-44568223,DDX56,7:44569204-44568117,IR,2,2,NMD,ENST00000415758,57.01,0.00654276,0.00654276,6.06060606060606|0,63.4146341463415|56.6666666666667,7_44569204_44568117_R_ENST00000415758_1,IR
1:150967382-150967714,CERS2,1:150967878-150967663,IR,2,2,-,ENST00000559020,56.99,0.00508207,0.00508207,0|5.55555555555556,62.7118644067797|56.8181818181818,1_150967878_150967663_R_ENST00000559020_1,IR
5:138558553-138558657,HSPA9,5:138558632-138557868,IR,2,2,NMD,ENST00000523929,56.92,0.000523939,0.000523939,2.08333333333333|3.03030303030303,59.2105263157895|59.7402597402597,5_138558632_138557868_R_ENST00000523929_1,IR
16:89560904-89561368,RPL13,16:89561064-89561226,IR,2,2,-,ENST00000399461,56.84,0.00900326,0.00900326,8.15047021943574|8.34862385321101,65.9734671925421|64.2081189251001,16_89561064_89561226_R_ENST00000399461_1,IR
20:38421647-38421774,RF00056,20:38422242-38421005,IR,2,2,-,ENST00000362582,56.6,0.00878642,0.00878642,40.9090909090909|37.5,98.7577639751553|92.8571428571429,20_38422242_38421005_R_ENST00000362582_1,IR
