Event Region	Gene Symbol	Target Exon	Event Type	N	T	Exon Type	Reference Transcript	ΔPSI (%)	T-test p-value	FDR (BH)	N Values	T Values	Database ID
5:140660155-140661708	IK	5:140660816-140661619	IR	2	2	-	ENST00000515592	1.23	8.58905e-01	8.58905e-01	8.10810810810811|18.1818181818182	17.6470588235294|11.1111111111111	5_140660816_140661619_R_ENST00000515592_1
20:1376798-1378183	SDCBP2-AS1	20:1392882-1375292	IR (overlapping region)	2	2	-	ENST00000446423	1.23	5.00000e-01	5.00000e-01	0|0	2.46913580246914|0	20_1392882_1375292_R_ENST00000446423_1
1:33007984-33010833	AK2	1:33012358-33010518	IR (overlapping region)	2	2	-	ENST00000373449	1.23	9.01854e-01	9.01854e-01	91.8918918918919|76.3157894736842	87.8048780487805|82.8571428571429	1_33012358_33010518_R_ENST00000373449_1
1:31908534-31908960	PTP4A2	1:31910113-31908533	IR (overlapping region)	2	2	-	ENST00000457805	1.23	6.70090e-01	6.70090e-01	1.81818181818182|0	4.28571428571429|0	1_31910113_31908533_R_ENST00000457805_1
1:155269166-155269716	CLK2	1:155269717-155268292	IR	2	2	-	ENST00000484699	1.23	9.47911e-01	9.47911e-01	66.6666666666667|96.1538461538462	77.7777777777778|87.5	1_155269717_155268292_R_ENST00000484699_1
1:155269166-155269716	CLK2	1:155269714-155268292	IR	2	2	-	ENST00000484699	1.23	9.47911e-01	9.47911e-01	66.6666666666667|96.1538461538462	77.7777777777778|87.5	1_155269714_155268292_R_ENST00000484699_1
19:2111791-2111828	AP3D1	19:2113414-2111678	IR	2	2	-	ENST00000592488	1.23	8.41603e-01	8.41603e-01	14.2857142857143|16	11.5384615384615|21.2121212121212	19_2113414_2111678_R_ENST00000592488_1
17:7586079-7587160	MPDU1	17:7586656-7587160	TSS|A3SS	2	2	-	TSS.ENST00000585188	1.23	5.00000e-01	5.00000e-01	0|0	2.46913580246914|0	17_7586079_7587160_S_TSS.ENST00000585188_1
17:7586079-7586691	MPDU1	17:7586656-7586691	A3SS	2	2	-	ENST00000572719	1.23	5.00000e-01	5.00000e-01	0|0	2.46913580246914|0	17_7586079_7586691_S_ENST00000572719_1
16:30194273-30194739	SLX1A	16:30194273-30194390	A5SS	2	2	-	Ex.TSS.ENST00000251303	1.23	5.00000e-01	5.00000e-01	0|0	2.46045694200351|0	16_30194273_30194739_S_Ex.TSS.ENST00000251303_1
16:29454931-29455397	SLX1B	16:29454931-29455048	A5SS	2	2	-	Ex.TSS.ENST00000330181	1.23	5.00000e-01	5.00000e-01	0|0	2.45398773006135|0	16_29454931_29455397_S_Ex.TSS.ENST00000330181_1
15:60354153-60354213	ANXA2	15:60354214-60352382	IR	2	2	NMD	ENST00000558503	1.23	3.89540e-01	3.89540e-01	0.980392156862745|0	0.8|2.63157894736842	15_60354214_60352382_R_ENST00000558503_1
15:60354153-60354213	ANXA2	15:60354214-60352378	IR	2	2	NMD	ENST00000558503	1.23	3.89540e-01	3.89540e-01	0.980392156862745|0	0.8|2.63157894736842	15_60354214_60352378_R_ENST00000558503_1
12:6974339-6974901	EMG1	12:6974441-6974551	IR	2	2	-	ENST00000620255	1.23	8.81830e-01	8.81830e-01	15.3846153846154|4	6.45161290322581|15.3846153846154	12_6974441_6974551_R_ENST00000620255_1
12:48766329-48768716	ADCY6	12:48769062-48766328	IR	2	2	-	ENST00000307885	1.23	5.00000e-01	5.00000e-01	100|97.5308641975309	100|100	12_48769062_48766328_R_ENST00000307885_1
11:3675010-3676376	NUP98	11:3676621-3675010	IR	2	2	-	ENST00000324932	1.23	5.00000e-01	5.00000e-01	100|97.5308641975309	100|100	11_3676621_3675010_R_ENST00000324932_1
11:3675010-3676376	NUP98	11:3676621-3675009	IR	2	2	-	ENST00000324932	1.23	5.00000e-01	5.00000e-01	100|97.5308641975309	100|100	11_3676621_3675009_R_ENST00000324932_1
11:35190066-35219315	CD44	11:35198121-35198246	MES	2	2	-	ENST00000415148	1.23	7.23216e-01	7.23216e-01	8.69565217391304|3.66300366300366	5.88235294117647|8.94568690095847	11_35190066_35219315_W_ENST00000415148_1
11:18396969-18402839	LDHA	11:18399431-18399548	MXS	2	2	-	ENST00000430553	1.23	6.37764e-01	6.37764e-01	35.7142857142857|39.0438247011952	37.125748502994|40.0862068965517	11_18396969_18402839_W_ENST00000430553_1
X:19360679-19360833	MAP3K15	X:19361416-19360059	IR (overlapping region)	2	2	-	ENST00000338883	1.22	5.00000e-01	5.00000e-01	100|97.5609756097561	100|100	X_19361416_19360059_R_ENST00000338883_1
X:19360679-19360833	MAP3K15	X:19361416-19360057	IR (overlapping region)	2	2	-	ENST00000338883	1.22	5.00000e-01	5.00000e-01	100|97.5609756097561	100|100	X_19361416_19360057_R_ENST00000338883_1
X:19360679-19360833	MAP3K15	X:19361416-19360055	IR (overlapping region)	2	2	-	ENST00000338883	1.22	5.00000e-01	5.00000e-01	100|97.5609756097561	100|100	X_19361416_19360055_R_ENST00000338883_1
9:98082846-98083075	NANS	9:98088002-98080839	IR	2	2	-	ENST00000210444	1.22	9.36178e-01	9.36178e-01	77.1929824561403|95.9183673469388	78|97.5609756097561	9_98088002_98080839_R_ENST00000210444_1
8:74984515-74984920	CRISPLD1	8:74984753-74984869	IR	2	2	-	ENST00000262207	1.22	5.00000e-01	5.00000e-01	100|97.5609756097561	100|100	8_74984753_74984869_R_ENST00000262207_1
7:99390013-99390903	ARPC1B	7:99390893-99390903	A3SS	2	2	-	ENST00000252725	1.22	9.15035e-01	9.15035e-01	43.3962264150943|39.8230088495575	33.7662337662338|51.8987341772152	7_99390013_99390903_S_ENST00000252725_1
7:72940517-72941836	POM121	7:72940817-72940993	SES	2	2	-	ENST00000358357	1.22	7.98425e-01	7.98425e-01	93.3673469387755|92.6530612244898	90.5084745762712|97.9522184300341	7_72940517_72941836_W_ENST00000358357_1
6:136256863-136261115	BCLAF1	6:136261478-136260745	IR	2	2	-	ENST00000353331	1.22	7.28751e-01	7.28751e-01	88.2352941176471|93.4959349593496	90.9090909090909|93.2584269662921	6_136261478_136260745_R_ENST00000353331_1
5:177468553-177468899	DBN1	5:177473638-177468843	IR	2	2	-	ENST00000505550	1.22	8.47376e-01	8.47376e-01	7.84313725490196|3.2258064516129	11.5384615384615|1.96078431372549	5_177473638_177468843_R_ENST00000505550_1
5:177468553-177468899	DBN1	5:177473625-177468843	IR	2	2	-	ENST00000505550	1.22	8.47376e-01	8.47376e-01	7.84313725490196|3.2258064516129	11.5384615384615|1.96078431372549	5_177473625_177468843_R_ENST00000505550_1
5:177468553-177468899	DBN1	5:177473614-177468843	IR	2	2	-	ENST00000505550	1.22	8.47376e-01	8.47376e-01	7.84313725490196|3.2258064516129	11.5384615384615|1.96078431372549	5_177473614_177468843_R_ENST00000505550_1
4:2930568-2930953	MFSD10	4:2931151-2930604	IR	2	2	-	ENST00000329687	1.22	6.24464e-01	6.24464e-01	88.4297520661157|85.7142857142857	86.6666666666667|89.9159663865546	4_2931151_2930604_R_ENST00000329687_1
20:50084148-50084254	UBE2V1	20:50115622-50084128	IR (overlapping region)	2	2	-	ENST00000432266	1.22	9.61375e-01	9.61375e-01	31.25|26.3157894736842	10|50	20_50115622_50084128_R_ENST00000432266_1
1:77874846-77878421	MIGA1	1:77876164-77877052	IR	2	2	-	ENST00000370791	1.22	5.00000e-01	5.00000e-01	100|97.5609756097561	100|100	1_77876164_77877052_R_ENST00000370791_1
1:43974971-43975848	ATP6V0B	1:43975308-43975799	IR	2	2	-	ENST00000468183	1.22	8.76088e-01	8.76088e-01	6.99300699300699|19.2307692307692	16|12.6582278481013	1_43975308_43975799_R_ENST00000468183_1
1:228148091-228148456	GUK1	1:228148285-228148370	IR	2	2	-	ENST00000471270	1.22	8.94398e-01	8.94398e-01	5.06329113924051|7.04225352112676	0|14.5454545454545	1_228148285_228148370_R_ENST00000471270_1
1:228106679-228106918	MRPL55	1:228107870-228106679	IR	2	2	-	ENST00000295008	1.22	5.00000e-01	5.00000e-01	0|0	0|2.4390243902439	1_228107870_228106679_R_ENST00000295008_1
1:228106679-228106918	MRPL55	1:228107870-228106678	IR	2	2	-	ENST00000295008	1.22	5.00000e-01	5.00000e-01	0|0	0|2.4390243902439	1_228107870_228106678_R_ENST00000295008_1
1:149607555-149646598	LINC00869	1:149607555-149608516	A5SS	2	2	-	Ex.TSS.ENST00000429388	1.22	9.21812e-01	9.21812e-01	36.3636363636364|16.6666666666667	25.9259259259259|29.5454545454545	1_149607555_149646598_S_Ex.TSS.ENST00000429388_1
19:39482885-39483194	TIMM50	19:39482917-39483134	IR	2	2	-	ENST00000598125	1.22	5.00000e-01	5.00000e-01	0|0	0|2.4390243902439	19_39482917_39483134_R_ENST00000598125_1
19:10180463-10180569	DNMT1	19:10180530-10180186	IR	2	2	-	ENST00000586086	1.22	8.49251e-01	8.49251e-01	97.2727272727273|87.5	91.4285714285714|95.7746478873239	19_10180530_10180186_R_ENST00000586086_1
16:90043196-90044971	GAS8	16:90044624-90042901	IR (overlapping region)	2	2	-	ENST00000268699	1.22	5.00000e-01	5.00000e-01	97.5609756097561|100	100|100	16_90044624_90042901_R_ENST00000268699_1
16:70371564-70372563	DDX19A	16:70371925-70372563	A3SS	2	2	-	Ex.TSS.ENST00000302243	1.22	8.03301e-01	8.03301e-01	100|92.9347826086957	95.3781512605042|100	16_70371564_70372563_S_Ex.TSS.ENST00000302243_1
15:43770283-43770580	PDIA3	15:43770330-43770522	IR	2	2	-	ENST00000497349	1.22	5.00000e-01	5.00000e-01	0|0	2.4390243902439|0	15_43770330_43770522_R_ENST00000497349_1
15:36808324-36810231	C15orf41	15:36808490-36808903	IR (overlapping region)	2	2	-	ENST00000338183	1.22	5.00000e-01	5.00000e-01	97.5609756097561|100	100|100	15_36808490_36808903_R_ENST00000338183_1
12:96907604-96907856	NEDD1	12:96907625-96907701	IR	2	2	-	ENST00000266742	1.22	6.59269e-01	6.59269e-01	93.2203389830508|90.1960784313726	94.7368421052632|91.1111111111111	12_96907625_96907701_R_ENST00000266742_1
12:68809293-68820324	MDM2	12:68814603-68814689	MES	2	2	NMD	ENST00000393417	1.22	8.62829e-01	8.62829e-01	11.1111111111111|0	8|5.55555555555556	12_68809293_68820324_W_ENST00000393417_2
12:2803151-2805423	FKBP4	12:2812817-2805130	IR (overlapping region)	2	2	-	ENST00000001008	1.22	5.00000e-01	5.00000e-01	0|0	2.4390243902439|0	12_2812817_2805130_R_ENST00000001008_1
11:60898541-60898578	PRPF19	11:60898627-60898100	IR	2	2	-	ENST00000541371	1.22	5.00000e-01	5.00000e-01	0|0	2.4390243902439|0	11_60898627_60898100_R_ENST00000541371_1
11:117178733-117179446	SIDT2	11:117178826-117179143	IR	2	2	-	ENST00000324225	1.22	5.00000e-01	5.00000e-01	97.5609756097561|100	100|100	11_117178826_117179143_R_ENST00000324225_1
10:4995834-4995865	AKR1C2	10:4995866-4995318	IR (overlapping region)	2	2	-	ENST00000604507	1.22	5.00000e-01	5.00000e-01	0|0	2.4390243902439|0	10_4995866_4995318_R_ENST00000604507_1
10:131966455-131968569	BNIP3	10:131970971-131968227	IR	2	2	-	ENST00000368636	1.22	8.98304e-01	8.98304e-01	21.7948717948718|18.75	13.953488372093|29.0322580645161	10_131970971_131968227_R_ENST00000368636_1
8:144357430-144357786	FBXL6	8:144358473-144357627	IR (overlapping region)	2	2	-	ENST00000530687	1.21	7.30279e-01	7.30279e-01	92.3913043478261|97.3333333333333	94.3661971830986|97.7777777777778	8_144358473_144357627_R_ENST00000530687_1
7:26189927-26192338	HNRNPA2B1	7:26191129-26190124	IR	2	2	-	ENST00000354667	1.21	7.17992e-01	7.17992e-01	16.8639053254438|18.7861271676301	16.5137614678899|21.551724137931	7_26191129_26190124_R_ENST00000354667_1
6:44254096-44255644	SLC35B2	6:44257572-44254101	IR	2	2	-	ENST00000393810	1.21	8.47738e-01	8.47738e-01	2.7027027027027|10.3448275862069	11.7647058823529|3.7037037037037	6_44257572_44254101_R_ENST00000393810_1
6:44254096-44255644	SLC35B2	6:44257555-44254101	IR	2	2	-	ENST00000393810	1.21	8.47738e-01	8.47738e-01	2.7027027027027|10.3448275862069	11.7647058823529|3.7037037037037	6_44257555_44254101_R_ENST00000393810_1
6:31970442-31971681	DXO	6:31972293-31971319	IR	2	2	-	ENST00000492946	1.21	8.21546e-01	8.21546e-01	92.3076923076923|100	100|94.7368421052632	6_31972293_31971319_R_ENST00000492946_1
1:1253914-1255487	UBE2J2	1:1256126-1255177	IR	2	2	-	ENST00000347370	1.21	9.81606e-01	9.81606e-01	30|66.6666666666667	9.09090909090909|90	1_1256126_1255177_R_ENST00000347370_1
1:1253914-1255487	UBE2J2	1:1256126-1255163	IR	2	2	-	ENST00000347370	1.21	9.81606e-01	9.81606e-01	30|66.6666666666667	9.09090909090909|90	1_1256126_1255163_R_ENST00000347370_1
19:40750859-40751481	SNRPA	19:40750938-40751386	IR (overlapping region)	2	2	-	ENST00000243563	1.21	8.14052e-01	8.14052e-01	88.6363636363636|96.6942148760331	94.1176470588235|93.6363636363636	19_40750938_40751386_R_ENST00000243563_1
19:11041561-11058254	SMARCA4	19:11047595-11047795	MXS	2	2	NMD	ENST00000645387	1.21	5.69199e-01	5.69199e-01	18.4210526315789|15.3846153846154	18.4210526315789|17.8082191780822	19_11041561_11058254_W_ENST00000645387_1
18:707597-707648	AP001178.2	18:712608-706469	IR	2	2	-	ENST00000580007	1.21	8.51247e-01	8.51247e-01	6.66666666666667|0	9.09090909090909|0	18_712608_706469_R_ENST00000580007_1
18:707597-707648	AP001178.2	18:712594-706469	IR	2	2	-	ENST00000580007	1.21	8.51247e-01	8.51247e-01	6.66666666666667|0	9.09090909090909|0	18_712594_706469_R_ENST00000580007_1
18:707597-707648	AP001178.2	18:712524-706469	IR	2	2	-	ENST00000580007	1.21	8.51247e-01	8.51247e-01	6.66666666666667|0	9.09090909090909|0	18_712524_706469_R_ENST00000580007_1
18:707597-707648	AP001178.2	18:712518-706469	IR	2	2	-	ENST00000580007	1.21	8.51247e-01	8.51247e-01	6.66666666666667|0	9.09090909090909|0	18_712518_706469_R_ENST00000580007_1
17:82244680-82244831	CSNK1D	17:82249015-82239726	IR (overlapping region)	2	2	NMD	ENST00000269361	1.21	9.60225e-01	9.60225e-01	78.5714285714286|44	50|75	17_82249015_82239726_R_ENST00000269361_1
17:63828138-63829563	PSMC5	17:63828210-63829493	IR (overlapping region)	2	2	-	ENST00000579147	1.21	8.44357e-01	8.44357e-01	8|5.88235294117647	3.33333333333333|12.962962962963	17_63828210_63829493_R_ENST00000579147_1
16:89286121-89286186	ANKRD11	16:89286187-89283332	IR	2	2	-	ENST00000567699	1.21	7.57441e-01	7.57441e-01	94.3089430894309|97.5308641975309	94.2528735632184|100	16_89286187_89283332_R_ENST00000567699_1
15:24968083-24975357	SNRPN	15:24974642-24974957	MES	2	2	-	ENST00000554227	1.21	8.88281e-01	8.88281e-01	5.88235294117647|19.4805194805195	12.6315789473684|15.1515151515152	15_24968083_24975357_W_ENST00000554227_2
12:56158684-56159730	MYL6	12:56158712-56159622	IR (overlapping region)	2	2	-	ENST00000550184	1.21	3.96064e-01	3.96064e-01	2.9520295202952|1.48148148148148	2.57731958762887|4.27807486631016	12_56158712_56159622_R_ENST00000550184_1
7:76609986-76610215	POMZP3	7:76611592-76610027	IR (overlapping region)	2	2	-	ENST00000275569	1.20	1.96157e-01	1.96157e-01	0.87719298245614|0	1.49253731343284|1.78571428571429	7_76611592_76610027_R_ENST00000275569_1
7:44073862-44074025	POLM	7:44074531-44073861	IR	2	2	NMD	ENST00000434229	1.20	9.66942e-01	9.66942e-01	54.5454545454545|100	70.5882352941177|86.3636363636364	7_44074531_44073861_R_ENST00000434229_1
6:33069019-33069300	HLA-DPA1	6:33069887-33069161	IR	2	2	-	ENST00000453337	1.20	2.85432e-01	2.85432e-01	0|0.689655172413793	2.1978021978022|0.884955752212389	6_33069887_33069161_R_ENST00000453337_1
4:2930568-2930953	MFSD10	4:2931151-2930564	IR	2	2	-	ENST00000329687	1.20	6.59794e-01	6.59794e-01	89.0625|85.5769230769231	86.9565217391304|90.0826446280992	4_2931151_2930564_R_ENST00000329687_1
1:145093043-145093443	SRGAP2B	1:145094966-145093052	IR	2	2	-	ENST00000463366	1.20	5.42149e-01	5.42149e-01	3.83480825958702|4.48717948717949	6.73575129533679|3.97727272727273	1_145094966_145093052_R_ENST00000463366_1
16:89286121-89286186	ANKRD11	16:89286187-89284505	IR	2	2	-	ENST00000567699	1.20	7.61717e-01	7.61717e-01	94.2148760330578|97.6470588235294	94.2528735632184|100	16_89286187_89284505_R_ENST00000567699_1
16:1743335-1747069	MAPK8IP3	16:1743477-1747028	IR	2	2	-	ENST00000564098	1.20	9.30081e-01	9.30081e-01	100|81.8181818181818	100|84.2105263157895	16_1743477_1747028_R_ENST00000564098_1
12:76059821-76059878	NAP1L1	12:76060280-76059820	IR	2	2	-	ENST00000547479	1.20	5.02718e-01	5.02718e-01	3.64372469635628|1.23152709359606	4.4280442804428|2.85714285714286	12_76060280_76059820_R_ENST00000547479_1
12:55971521-55972784	CDK2	12:55973318-55971744	IR	2	2	-	ENST00000266970	1.20	9.00233e-01	9.00233e-01	81.8181818181818|96.969696969697	88.8888888888889|92.3076923076923	12_55973318_55971744_R_ENST00000266970_1
11:77616195-77616695	CLNS1A	11:77619696-77616194	IR	2	2	-	ENST00000263309	1.20	8.21751e-01	8.21751e-01	10.5263157894737|2.63157894736842	5.55555555555556|10	11_77619696_77616194_R_ENST00000263309_1
11:502214-502249	RNH1	11:502250-500634	IR	2	2	-	ENST00000526295	1.20	9.24129e-01	9.24129e-01	46.6666666666667|26.6666666666667	36.8421052631579|38.8888888888889	11_502250_500634_R_ENST00000526295_1
X:19360679-19360833	MAP3K15	X:19361416-19360678	IR (overlapping region)	2	2	-	ENST00000338883	1.19	5.00000e-01	5.00000e-01	100|97.6190476190476	100|100	X_19361416_19360678_R_ENST00000338883_1
8:56072947-56073272	RPS20	8:56073273-56069702	IR	2	2	-	ENST00000009589	1.19	7.56490e-01	7.56490e-01	8.66666666666667|3.42857142857143	9.28571428571429|5.18867924528302	8_56073273_56069702_R_ENST00000009589_1
7:116525093-116526524	CAV1	7:116525093-116525643	A5SS	2	2	-	Ex.TSS.ENST00000341049	1.19	9.23733e-01	9.23733e-01	14.2857142857143|0	16.6666666666667|0	7_116525093_116526524_S_Ex.TSS.ENST00000341049_2
5:159157409-159159035	RNF145	5:159159036-159157823	IR	2	2	-	ENST00000274542	1.19	2.41838e-01	2.41838e-01	96.8807339449541|98	99.0453460620525|98.2062780269058	5_159159036_159157823_R_ENST00000274542_1
3:52694488-52695035	GLT8D1	3:52695303-52694491	IR	2	2	-	ENST00000266014	1.19	9.20840e-01	9.20840e-01	100|81.25	88.8888888888889|94.7368421052632	3_52695303_52694491_R_ENST00000266014_1
3:48746579-48751718	PRKAR2A	3:48752318-48749647	IR	2	2	-	ENST00000265563	1.19	8.57228e-01	8.57228e-01	90.7216494845361|100	100|93.1034482758621	3_48752318_48749647_R_ENST00000265563_1
2:74527736-74528321	AUP1	2:74527839-74527470	IR	2	2	-	ENST00000464887	1.19	7.68041e-01	7.68041e-01	12.1951219512195|17.1428571428571	13.3333333333333|18.3908045977011	2_74527839_74527470_R_ENST00000464887_1
22:42514677-42514779	RRP7A	22:42515269-42514676	IR	2	2	NMD	ENST00000416699	1.19	5.00000e-01	5.00000e-01	0|0	2.38095238095238|0	22_42515269_42514676_R_ENST00000416699_1
1:42746375-42747412	P3H1	1:42747799-42747252	IR	2	2	-	ENST00000236040	1.19	8.77388e-01	8.77388e-01	15|26.6666666666667	25|19.047619047619	1_42747799_42747252_R_ENST00000236040_1
1:203307104-203309602	BTG2	1:203307689-203309137	IR	2	2	-	ENST00000290551	1.19	7.98317e-01	7.98317e-01	93.2692307692308|100	100|95.6521739130435	1_203307689_203309137_R_ENST00000290551_1
1:155248074-155248303	FAM189B	1:155248474-155248049	IR	2	2	-	ENST00000491082	1.19	7.25403e-01	7.25403e-01	5|0	5|2.38095238095238	1_155248474_155248049_R_ENST00000491082_1
19:8465324-8465515	HNRNPM	19:8465363-8465479	IR	2	2	-	ENST00000325495	1.19	7.22813e-01	7.22813e-01	92.3482849604222|96.3562753036437	93.4210526315789|97.6666666666667	19_8465363_8465479_R_ENST00000325495_1
19:4815932-4818516	TICAM1	19:4817892-4816234	IR	2	2	-	ENST00000248244	1.19	4.96124e-01	4.96124e-01	97.979797979798|97.2222222222222	97.5903614457831|100	19_4817892_4816234_R_ENST00000248244_1
19:35166172-35169565	FXYD5	19:35166251-35166428	SES	2	2	-	ENST00000588699	1.19	6.20891e-01	6.20891e-01	57.8680203045685|54.4520547945205	56.3636363636364|58.3333333333333	19_35166172_35169565_W_ENST00000588699_1
17:38850081-38850214	RPL23	17:38852733-38847864	IR	2	2	-	ENST00000245857	1.19	6.04340e-01	6.04340e-01	1.07142857142857|1.01522842639594	0.56980056980057|3.90625	17_38852733_38847864_R_ENST00000245857_1
16:90043196-90044971	GAS8	16:90044624-90043647	IR (overlapping region)	2	2	-	ENST00000268699	1.19	5.00000e-01	5.00000e-01	97.6190476190476|100	100|100	16_90044624_90043647_R_ENST00000268699_1
16:70366085-70366134	AC012184.2	16:70368169-70366070	IR (overlapping region)	2	2	NMD	ENST00000565116	1.19	5.00000e-01	5.00000e-01	0|0	2.38095238095238|0	16_70368169_70366070_R_ENST00000565116_1
16:681671-682874	JMJD8	16:682282-682363	IR (overlapping region)	2	2	-	ENST00000412368	1.19	5.40525e-01	5.40525e-01	95.9810874704492|95.8333333333333	98.4423676012461|95.7446808510638	16_682282_682363_R_ENST00000412368_1
16:29461729-29461950	SULT1A4	16:29461739-29461852	IR (overlapping region)	2	2	-	ENST00000562941	1.19	5.21766e-01	5.21766e-01	2.26244343891403|3.5	5.36912751677852|2.77777777777778	16_29461739_29461852_R_ENST00000562941_1
12:53456002-53461014	PCBP2	12:53459272-53459403	MXS	2	2	-	ENST00000359282	1.19	8.62106e-01	8.62106e-01	66.5338645418327|66.9902912621359	73.3333333333333|62.5615763546798	12_53456002_53461014_W_ENST00000359282_1
12:108645109-108647522	CORO1C	12:108647523-108646568	IR	2	2	-	ENST00000261401	1.19	7.47888e-01	7.47888e-01	96.045197740113|90.4040404040404	95.2380952380952|93.5828877005348	12_108647523_108646568_R_ENST00000261401_1
11:6606296-6611011	TAF10	11:6608490-6608883	IR (overlapping region)	2	2	-	ENST00000616342	1.19	7.84279e-01	7.84279e-01	30|36.6666666666667	35.7142857142857|33.3333333333333	11_6608490_6608883_R_ENST00000616342_1
11:119081459-119081965	VPS11	11:119081567-119081567	IR	2	2	-	ENST00000524454	1.19	5.00000e-01	5.00000e-01	97.6190476190476|100	100|100	11_119081567_119081567_R_ENST00000524454_1
9:35738053-35738632	GBA2	9:35738375-35738036	IR	2	2	-	ENST00000486797	1.18	3.41642e-01	3.41642e-01	96.2264150943396|95.6521739130435	97.8723404255319|96.3636363636364	9_35738375_35738036_R_ENST00000486797_1
6:30058899-30062333	ZNRD1	6:30061414-30061514	IR (overlapping region)	2	2	-	ENST00000471008	1.18	5.40659e-01	5.40659e-01	91.9642857142857|89.2857142857143	91.8032786885246|91.8032786885246	6_30061414_30061514_R_ENST00000471008_1
4:10115894-10116234	WDR1	4:10116861-10116112	IR	2	2	-	ENST00000509600	1.18	6.52262e-01	6.52262e-01	7.89473684210526|11.7647058823529	10.2564102564103|11.7647058823529	4_10116861_10116112_R_ENST00000509600_1
3:101681092-101681215	RPL24	3:101685890-101681122	IR	2	2	-	ENST00000394077	1.18	2.50108e-01	2.50108e-01	2.32558139534884|1.26582278481013	3.125|2.8169014084507	3_101685890_101681122_R_ENST00000394077_1
1:32327189-32327677	HDAC1	1:32327459-32327535	IR	2	2	-	ENST00000490081	1.18	8.98642e-01	8.98642e-01	26.8292682926829|13.7931034482759	16.6666666666667|26.3157894736842	1_32327459_32327535_R_ENST00000490081_1
1:207326838-207336692	CD55	1:207331108-207331296	SES	2	2	-	ENST00000314754	1.18	8.00543e-01	8.00543e-01	35.4838709677419|36.1111111111111	33.3333333333333|40.625	1_207326838_207336692_W_ENST00000314754_1
15:73702594-73704175	CD276	15:73702772-73703086	MES	2	2	-	ENST00000318443	1.18	3.29681e-01	3.29681e-01	19.797596457938|18.3197199533256	20.6073752711497|19.8636806231743	15_73702594_73704175_W_ENST00000318443_1
12:56643420-56643587	ATP5F1B	12:56643588-56642457	IR	2	2	-	ENST00000548647	1.18	6.62066e-01	6.62066e-01	5.06912442396313|3.90625	3.65296803652968|7.69230769230769	12_56643588_56642457_R_ENST00000548647_1
11:62634571-62635000	GANAB	11:62646607-62634788	IR	2	2	-	ENST00000524437	1.18	2.34156e-01	2.34156e-01	0.735294117647059|1.70940170940171	2.29007633587786|2.52100840336134	11_62646607_62634788_R_ENST00000524437_1
11:119017361-119018053	RPS25	11:119017434-119015840	IR	2	2	-	ENST00000524864	1.18	7.84545e-01	7.84545e-01	11.5702479338843|5.60747663551402	7.47663551401869|12.0689655172414	11_119017434_119015840_R_ENST00000524864_1
7:73303230-73303740	NSUN5	7:73303741-73303229	IR	2	2	-	ENST00000252594	1.17	6.89346e-01	6.89346e-01	100|95.6521739130435	100|98	7_73303741_73303229_R_ENST00000252594_1
7:73303230-73303740	NSUN5	7:73303741-73303224	IR	2	2	-	ENST00000252594	1.17	6.89346e-01	6.89346e-01	100|95.6521739130435	100|98	7_73303741_73303224_R_ENST00000252594_1
4:182915498-182915575	DCTD	4:182917397-182915460	IR	2	2	-	ENST00000508994	1.17	9.72367e-01	9.72367e-01	89.4736842105263|40	81.8181818181818|50	4_182917397_182915460_R_ENST00000508994_1
3:128064877-128065037	SEC61A1	3:128064939-128065020	IR (overlapping region)	2	2	-	ENST00000243253	1.17	8.40061e-01	8.40061e-01	85.1711026615969|91.9811320754717	93.5483870967742|85.945945945946	3_128064939_128065020_R_ENST00000243253_1
22:41674707-41675195	SNU13	22:41680365-41674706	IR	2	2	-	ENST00000215956	1.17	2.58489e-01	2.58489e-01	1.17647058823529|0	1.36054421768707|2.1505376344086	22_41680365_41674706_R_ENST00000215956_1
19:54460766-54462037	LENG8	19:54461693-54461802	IR	2	2	-	ENST00000326764	1.17	1.90057e-01	1.90057e-01	98.0769230769231|98.6666666666667	99.0740740740741|100	19_54461693_54461802_R_ENST00000326764_1
19:49448992-49449654	PIH1D1	19:49450849-49449474	IR	2	2	-	ENST00000595074	1.17	8.72423e-01	8.72423e-01	3.03030303030303|12.1212121212121	4.16666666666667|13.3333333333333	19_49450849_49449474_R_ENST00000595074_1
19:49448992-49449654	PIH1D1	19:49450837-49449474	IR	2	2	-	ENST00000595074	1.17	8.72423e-01	8.72423e-01	3.03030303030303|12.1212121212121	4.16666666666667|13.3333333333333	19_49450837_49449474_R_ENST00000595074_1
19:40771926-40775536	MIA	19:40771926-40772063	A5SS	2	2	-	Ex.TSS.ENST00000597600	1.17	9.25337e-01	9.25337e-01	34.6938775510204|35.7142857142857	46.3414634146341|26.4150943396226	19_40771926_40775536_S_Ex.TSS.ENST00000597600_1
17:7219844-7220197	ACADVL	17:7220047-7220121	IR	2	2	NMD	ENST00000322910	1.17	6.70724e-01	6.70724e-01	93.2291666666667|92.0792079207921	91.7647058823529|95.8904109589041	17_7220047_7220121_R_ENST00000322910_1
11:16748158-16754870	C11orf58	11:16752785-16752894	MES	2	2	-	ENST00000528634	1.17	1.81146e-01	1.81146e-01	34.0425531914894|34.8314606741573	36.036036036036|35.1851851851852	11_16748158_16754870_W_ENST00000528634_1
