Event Region	Gene Symbol	Target Exon	Event Type	N	T	Exon Type	Reference Transcript	ΔPSI (%)	T-test p-value	FDR (BH)	N Values	T Values	Database ID
2:27133124-27133337	PREB	2:27133338-27132842	IR	2	2	-	ENST00000416802	20.28	4.32847e-01	4.32847e-01	42.8571428571429|27.7777777777778	38.4615384615385|72.7272727272727	2_27133338_27132842_R_ENST00000416802_1
1:1485782-1486235	ATAD3B	1:1485839-1486109	IR	2	2	-	ENST00000474481	20.26	2.60719e-01	2.60719e-01	1.04895104895105|2.91970802919708	13.3333333333333|31.1475409836066	1_1485839_1486109_R_ENST00000474481_1
17:59693728-59696310	CLTC	17:59707416-59679366	IR (overlapping region)	2	2	-	ENST00000269122	20.26	1.94109e-01	1.94109e-01	9.09090909090909|4.76190476190476	20|34.375	17_59707416_59679366_R_ENST00000269122_1
1:45014940-45015405	UROD	1:45015007-45015336	IR	2	2	-	ENST00000465678	20.25	3.03260e-01	3.03260e-01	52|46.6666666666667	80.5555555555556|58.6206896551724	1_45015007_45015336_R_ENST00000465678_1
17:81917363-81917967	SIRT7	17:81918154-81917767	IR	2	2	-	ENST00000571213	20.25	3.47080e-01	3.47080e-01	89.6551724137931|64.2857142857143	100|94.4444444444444	17_81918154_81917767_R_ENST00000571213_1
11:57406956-57407896	SLC43A3	11:57409299-57407530	IR (overlapping region)	2	2	-	ENST00000352187	20.25	5.45344e-02	5.45344e-02	21.9512195121951|14.7058823529412	41.8604651162791|35.2941176470588	11_57409299_57407530_R_ENST00000352187_1
12:120199457-120199485	RPLP0	12:120201090-120199309	IR	2	2	-	ENST00000551336	20.24	9.49708e-02	9.49708e-02	5.94059405940594|8.08823529411765	23.5294117647059|30.9734513274336	12_120201090_120199309_R_ENST00000551336_1
11:2394972-2397396	CD81	11:2395971-2396627	IR	2	2	-	ENST00000531840	20.24	1.45628e-01	1.45628e-01	4.76190476190476|0	16.6666666666667|28.5714285714286	11_2395971_2396627_R_ENST00000531840_1
1:31583149-31584801	TINAGL1	1:31583576-31584677	IR	2	2	-	ENST00000481165	20.23	8.18751e-02	8.18751e-02	17.2413793103448|7.93650793650794	29.2682926829268|36.3636363636364	1_31583576_31584677_R_ENST00000481165_1
19:18919857-18921842	DDX49	19:18920580-18920703	MES	2	2	-	ENST00000247003	20.22	2.94380e-01	2.94380e-01	21.7391304347826|41.9354838709677	52.5|51.6129032258064	19_18919857_18921842_W_ENST00000247003_1
7:72998484-72999550	STAG3L3	7:72999860-72999470	IR	2	2	-	ENST00000448173	20.21	2.54621e-03	2.54621e-03	0.641025641025641|0	21.0526315789474|20	7_72999860_72999470_R_ENST00000448173_1
16:84182267-84182440	TAF1C	16:84184900-84182201	IR	2	2	-	ENST00000561955	20.21	3.93236e-01	3.93236e-01	30|60	60.4166666666667|70	16_84184900_84182201_R_ENST00000561955_1
12:6748882-6748982	MLF2	12:6750008-6748794	IR	2	2	-	ENST00000537126	20.21	2.24985e-01	2.24985e-01	1.72413793103448|0.840336134453782	28.9855072463768|14	12_6750008_6748794_R_ENST00000537126_1
4:10097710-10097891	WDR1	4:10099140-10097711	IR	2	2	-	ENST00000264785	20.20	4.02451e-01	4.02451e-01	0|0	5.40540540540541|35	4_10099140_10097711_R_ENST00000264785_1
4:10097710-10097891	WDR1	4:10099140-10097710	IR	2	2	-	ENST00000264785	20.20	4.02451e-01	4.02451e-01	0|0	5.40540540540541|35	4_10099140_10097710_R_ENST00000264785_1
4:10097710-10097891	WDR1	4:10099140-10097709	IR	2	2	-	ENST00000264785	20.20	4.02451e-01	4.02451e-01	0|0	5.40540540540541|35	4_10099140_10097709_R_ENST00000264785_1
19:15424060-15424378	WIZ	19:15425033-15424182	IR	2	2	-	ENST00000600632	20.20	3.77050e-01	3.77050e-01	53.3333333333333|81.8181818181818	97.7777777777778|77.7777777777778	19_15425033_15424182_R_ENST00000600632_1
X:136877916-136878086	RBMX	X:136879159-136877915	IR	2	2	NMD	ENST00000563370	20.19	1.48806e-01	1.48806e-01	0|0	15.3846153846154|25	X_136879159_136877915_R_ENST00000563370_1
19:40238942-40238973	AKT2	19:40239006-40237968	IR	2	2	NMD	ENST00000492463	20.19	1.93164e-01	1.93164e-01	0|5	15.3846153846154|30	19_40239006_40237968_R_ENST00000492463_1
16:21410970-21411129	NPIPB3	16:21411079-21406798	IR	2	2	-	ENST00000519305	20.19	1.41442e-01	1.41442e-01	1.47058823529412|0	25.7142857142857|16.1290322580645	16_21411079_21406798_R_ENST00000519305_1
14:69380135-69380640	ERH	14:69387084-69380122	IR	2	2	-	ENST00000216520	20.19	4.52064e-02	4.52064e-02	0|0	18.75|21.6216216216216	14_69387084_69380122_R_ENST00000216520_1
12:93408371-93411299	UBE2N	12:93411300-93410733	IR	2	2	-	ENST00000550657	20.18	1.75756e-01	1.75756e-01	11.6822429906542|18.0327868852459	27.906976744186|42.1686746987952	12_93411300_93410733_R_ENST00000550657_1
5:69168344-69174876	CCNB1	5:69171270-69171452	MES	2	2	-	ENST00000256442	20.17	4.27292e-01	4.27292e-01	50|58.5714285714286	58|90.9090909090909	5_69168344_69174876_W_ENST00000256442_1
19:52290066-52296046	ZNF766	19:52291125-52292148	IR (overlapping region)	2	2	-	ENST00000439461	20.17	2.51332e-01	2.51332e-01	71.4285714285714|88.2352941176471	100|100	19_52291125_52292148_R_ENST00000439461_1
14:75131470-75135006	TMED10	14:75135887-75133937	IR (overlapping region)	2	2	-	ENST00000303575	20.17	9.36327e-02	9.36327e-02	27.2727272727273|18.1818181818182	45.1612903225806|40.625	14_75135887_75133937_R_ENST00000303575_1
8:144829043-144829604	ZNF7	8:144829091-144829522	IR	2	2	-	ENST00000532382	20.16	5.91193e-01	5.91193e-01	95.2380952380952|41.1764705882353	76.7441860465116|100	8_144829091_144829522_R_ENST00000532382_1
8:144829043-144829604	ZNF7	8:144829091-144829426	IR	2	2	-	ENST00000532382	20.16	5.91193e-01	5.91193e-01	95.2380952380952|41.1764705882353	76.7441860465116|100	8_144829091_144829426_R_ENST00000532382_1
12:120199457-120199485	RPLP0	12:120201100-120199309	IR	2	2	-	ENST00000551336	20.16	5.07719e-02	5.07719e-02	5.94059405940594|9.42028985507246	24.7104247104247|30.9734513274336	12_120201100_120199309_R_ENST00000551336_1
12:6943508-6944604	U47924.2	12:6943663-6944475	IR (overlapping region)	2	2	-	ENST00000607421	20.15	1.47452e-01	1.47452e-01	67.7966101694915|58	82.4561403508772|83.6363636363636	12_6943663_6944475_R_ENST00000607421_1
X:154535726-154536045	G6PD	X:154536179-154535936	IR	2	2	-	ENST00000488434	20.14	3.28938e-01	3.28938e-01	0|0	8.69565217391304|31.5789473684211	X_154536179_154535936_R_ENST00000488434_1
16:70363301-70366262	DDX19A	16:70365132-70366084	IR (overlapping region)	2	2	-	ENST00000566574	20.14	1.28837e-01	1.28837e-01	2.7027027027027|0	16.6666666666667|26.3157894736842	16_70365132_70366084_R_ENST00000566574_1
13:110892692-110893263	ANKRD10	13:110900695-110893196	IR	2	2	-	ENST00000310847	20.14	4.61615e-01	4.61615e-01	57.1428571428571|92.8571428571429	95.8333333333333|94.4444444444444	13_110900695_110893196_R_ENST00000310847_1
12:6563626-6563771	NOP2	12:6563772-6563439	IR (overlapping region)	2	2	-	ENST00000400580	20.14	6.56238e-02	6.56238e-02	77.7777777777778|77.7777777777778	95.8333333333333|100	12_6563772_6563439_R_ENST00000400580_1
3:49015525-49016340	DALRD3	3:49016512-49015972	IR	2	2	-	ENST00000467457	20.13	3.86172e-01	3.86172e-01	62.1621621621622|90.9090909090909	100|93.3333333333333	3_49016512_49015972_R_ENST00000467457_1
19:58552055-58552185	CHMP2A	19:58552439-58552054	IR	2	2	-	ENST00000596708	20.12	1.54837e-01	1.54837e-01	16.6666666666667|30	49.3975903614458|37.5	19_58552439_58552054_R_ENST00000596708_1
3:49102263-49102265	QARS	3:49102473-49102262	IR	2	2	NMD	ENST00000635052	20.11	2.52373e-01	2.52373e-01	7.40740740740741|0	33.3333333333333|14.2857142857143	3_49102473_49102262_R_ENST00000635052_1
3:49102263-49102265	QARS	3:49102473-49102251	IR	2	2	NMD	ENST00000635052	20.11	2.52373e-01	2.52373e-01	7.40740740740741|0	33.3333333333333|14.2857142857143	3_49102473_49102251_R_ENST00000635052_1
1:39568825-39568939	PABPC4	1:39568858-39567750	IR (overlapping region)	2	2	-	ENST00000474378	20.11	1.16552e-01	1.16552e-01	12.7659574468085|16.1290322580645	29.8245614035088|39.2857142857143	1_39568858_39567750_R_ENST00000474378_1
1:39568825-39568939	PABPC4	1:39568857-39567750	IR (overlapping region)	2	2	-	ENST00000474378	20.11	1.16552e-01	1.16552e-01	12.7659574468085|16.1290322580645	29.8245614035088|39.2857142857143	1_39568857_39567750_R_ENST00000474378_1
9:34634722-34635858	SIGMAR1	9:34637421-34635482	IR	2	2	-	ENST00000277010	20.10	1.06414e-01	1.06414e-01	24.2424242424242|22.9166666666667	47.3684210526316|40	9_34637421_34635482_R_ENST00000277010_1
17:58347200-58347241	SUPT4H1	17:58347612-58347187	IR (overlapping region)	2	2	NMD	ENST00000579289	20.10	7.31097e-02	7.31097e-02	0|0	17.7777777777778|22.4137931034483	17_58347612_58347187_R_ENST00000579289_1
5:71047456-71048849	GTF2H2	5:71048850-71048005	IR	2	2	-	ENST00000521942	20.09	1.63316e-01	1.63316e-01	1.51515151515152|0	15.3846153846154|26.3157894736842	5_71048850_71048005_R_ENST00000521942_1
17:44319625-44320116	SLC25A39	17:44320277-44319994	IR	2	2	-	ENST00000225308	20.09	1.88955e-01	1.88955e-01	52.7777777777778|46.1538461538462	62.037037037037|77.0833333333333	17_44320277_44319994_R_ENST00000225308_1
12:57751712-57751736	CDK4	12:57752323-57751499	IR	2	2	-	ENST00000547853	20.09	4.88749e-04	4.88749e-04	3.50877192982456|2.89855072463768	23.6111111111111|22.972972972973	12_57752323_57751499_R_ENST00000547853_1
11:93729948-93731216	TAF1D	11:93730713-93730353	IR	2	2	NMD	ENST00000323981	20.09	2.04047e-02	2.04047e-02	77.4193548387097|76.6666666666667	98.2394366197183|96.031746031746	11_93730713_93730353_R_ENST00000323981_1
8:143614405-143614671	TSTA3	8:143614698-143614363	IR	2	2	-	ENST00000525274	20.08	2.40493e-02	2.40493e-02	76.9230769230769|80.7692307692308	97.8494623655914|100	8_143614698_143614363_R_ENST00000525274_1
11:250784-252983	PSMD13	11:251341-251545	IR	2	2	-	ENST00000527982	20.08	3.57791e-01	3.57791e-01	15.7894736842105|0	41.6666666666667|14.2857142857143	11_251341_251545_R_ENST00000527982_1
17:81511519-81511578	ACTG1	17:81512143-81511187	IR	2	2	-	ENST00000570382	20.07	2.15732e-01	2.15732e-01	48.7341772151899|35.1239669421488	53.3870967741935|70.6185567010309	17_81512143_81511187_R_ENST00000570382_1
20:62667745-62668541	SLCO4A1	20:62667911-62668476	IR	2	2	NMD	ENST00000497209	20.06	1.70337e-01	1.70337e-01	68.4210526315789|69.2307692307692	94.4444444444444|83.3333333333333	20_62667911_62668476_R_ENST00000497209_1
1:75787497-75790517	RABGGTB	1:75790275-75790445	IR	2	2	-	ENST00000496055	20.06	7.43689e-02	7.43689e-02	1.33333333333333|3.85964912280702	19.31330472103|26	1_75790275_75790445_R_ENST00000496055_1
11:502214-502249	RNH1	11:503571-500483	IR	2	2	-	ENST00000526295	20.06	1.07260e-01	1.07260e-01	27.2727272727273|30	44.4444444444444|52.9411764705882	11_503571_500483_R_ENST00000526295_1
1:28577500-28578545	TRNAU1AP	1:28579588-28578540	IR	2	2	-	ENST00000373830	20.05	7.58805e-02	7.58805e-02	77.5510204081633|82.3529411764706	100|100	1_28579588_28578540_R_ENST00000373830_1
19:36114191-36114251	POLR2I	19:36114413-36114014	IR (overlapping region)	2	2	-	ENST00000589069	20.05	4.43970e-02	4.43970e-02	11.7647058823529|7.14285714285714	30.4347826086957|28.5714285714286	19_36114413_36114014_R_ENST00000589069_1
7:44115821-44115893	POLD2	7:44116273-44115765	IR	2	2	-	ENST00000436400	20.04	3.50722e-01	3.50722e-01	26.9230769230769|7.14285714285714	24.1379310344828|50	7_44116273_44115765_R_ENST00000436400_1
17:44321477-44321558	SLC25A39	17:44321525-44320621	IR	2	2	-	ENST00000585636	20.04	4.05648e-01	4.05648e-01	33.3333333333333|64.5161290322581	62.9310344827586|75	17_44321525_44320621_R_ENST00000585636_1
9:34613551-34613871	DCTN3	9:34614102-34613550	IR	2	2	-	ENST00000259632	20.02	2.22561e-01	2.22561e-01	21.4285714285714|23.5294117647059	50|35	9_34614102_34613550_R_ENST00000259632_1
22:30338840-30339034	SF3A1	22:30340382-30338788	IR	2	2	-	ENST00000485618	20.02	8.56593e-02	8.56593e-02	0|0	17.3076923076923|22.7272727272727	22_30340382_30338788_R_ENST00000485618_1
1:203795714-203803016	ZBED6	1:203795776-203796450	IR (overlapping region)	2	2	-	ENST00000550078	20.02	1.33977e-01	1.33977e-01	80|68.4210526315789	88.4615384615385|100	1_203795776_203796450_R_ENST00000550078_1
14:19066348-19092915	DUXAP9	14:19068077-19068214	MES	2	2	-	ENST00000547220	20.02	1.91961e-01	1.91961e-01	72.8125|74.3859649122807	100|87.2340425531915	14_19066348_19092915_W_ENST00000547220_1
12:120199457-120199485	RPLP0	12:120201111-120199309	IR	2	2	-	ENST00000551336	20.02	5.69891e-02	5.69891e-02	5.94059405940594|9.42028985507246	24.4186046511628|30.9734513274336	12_120201111_120199309_R_ENST00000551336_1
11:64233894-64234281	DNAJC4	11:64233981-64234072	IR (overlapping region)	2	2	-	ENST00000321460	20.02	6.04501e-01	6.04501e-01	100|43.75	83.7837837837838|100	11_64233981_64234072_R_ENST00000321460_1
8:116644833-116645103	EIF3H	8:116646604-116642129	IR	2	2	-	ENST00000276682	20.01	1.02611e-01	1.02611e-01	3.57142857142857|8.33333333333333	30.7692307692308|21.1538461538462	8_116646604_116642129_R_ENST00000276682_1
8:100918686-100920752	YWHAZ	8:100924051-100916524	IR	2	2	-	ENST00000353245	20.01	1.91578e-01	1.91578e-01	2.17391304347826|18.1818181818182	25|35.3846153846154	8_100924051_100916524_R_ENST00000353245_1
5:180809014-180809076	MGAT1	5:180810441-180809013	IR (overlapping region)	2	2	-	ENST00000506033	20.00	5.00000e-01	5.00000e-01	100|60	100|100	5_180810441_180809013_R_ENST00000506033_1
1:109628083-109628535	AMPD2	1:109628278-109628363	IR	2	2	-	ENST00000529299	20.00	5.00000e-01	5.00000e-01	60|100	100|100	1_109628278_109628363_R_ENST00000529299_1
19:5933474-5933479	RANBP3	19:5933930-5933413	IR	2	2	NMD	ENST00000587263	20.00	1.67950e-01	1.67950e-01	13.3333333333333|0	20|33.3333333333333	19_5933930_5933413_R_ENST00000587263_1
17:42128551-42128800	RAB5C	17:42130591-42128648	IR (overlapping region)	2	2	-	ENST00000546881	20.00	2.49881e-01	2.49881e-01	4|0	13.2352941176471|30.7692307692308	17_42130591_42128648_R_ENST00000546881_1
17:42128551-42128800	RAB5C	17:42130591-42128550	IR (overlapping region)	2	2	-	ENST00000546881	20.00	2.49881e-01	2.49881e-01	4|0	13.2352941176471|30.7692307692308	17_42130591_42128550_R_ENST00000546881_1
16:84181496-84181663	TAF1C	16:84181864-84181591	IR	2	2	-	ENST00000537450	20.00	5.00000e-01	5.00000e-01	100|60	100|100	16_84181864_84181591_R_ENST00000537450_1
12:6974441-6974551	EMG1	12:6974519-6974552	A3SS	2	2	-	Ex.ENST00000261406	20.00	5.00000e-01	5.00000e-01	0|0	0|40	12_6974441_6974551_S_Ex.ENST00000261406_1
11:72008438-72008845	NUMA1	11:72009151-72008437	IR	2	2	-	ENST00000546036	20.00	5.00000e-01	5.00000e-01	100|60	100|100	11_72009151_72008437_R_ENST00000546036_1
12:56714249-56714687	NACA	12:56716207-56714601	IR (overlapping region)	2	2	-	ENST00000551520	19.97	2.22921e-01	2.22921e-01	1.53846153846154|2.63157894736842	14.7058823529412|29.4117647058824	12_56716207_56714601_R_ENST00000551520_1
12:130872836-130873839	RAN	12:130872913-130873002	IR	2	2	-	ENST00000537745	19.97	5.93736e-01	5.93736e-01	66.6666666666667|12.5	65.9493670886076|53.1565656565657	12_130872913_130873002_R_ENST00000537745_1
20:35734876-35735081	RBM39	20:35739018-35734518	IR	2	2	-	ENST00000397370	19.96	4.35188e-02	4.35188e-02	7.14285714285714|1.81818181818182	23.0769230769231|25.8064516129032	20_35739018_35734518_R_ENST00000397370_1
19:34366852-34377734	GPI	19:34377503-34377586	MXS	2	2	-	ENST00000591204	19.96	4.04777e-01	4.04777e-01	65.8914728682171|35.195530726257	75.4166666666667|65.5913978494624	19_34366852_34377734_W_ENST00000591204_1
16:784974-786377	RPUSD1	16:787180-786193	IR	2	2	-	ENST00000007264	19.96	6.51145e-02	6.51145e-02	79.2452830188679|71.4285714285714	91.6666666666667|98.9247311827957	16_787180_786193_R_ENST00000007264_1
4:56448824-56451871	PAICS	4:56450619-56450702	SES	2	2	-	ENST00000264221	19.95	4.26655e-01	4.26655e-01	67.3913043478261|34.2465753424658	62.8205128205128|78.7234042553192	4_56448824_56451871_W_ENST00000264221_1
1:160262401-160262778	AL139011.1	1:160262529-160261284	IR (overlapping region)	2	2	-	ENST00000442130	19.95	1.76532e-01	1.76532e-01	75|73.3333333333333	88.2352941176471|100	1_160262529_160261284_R_ENST00000442130_1
17:75778072-75779772	H3F3B	17:75779604-75779046	IR	2	2	-	ENST00000586518	19.95	3.85748e-01	3.85748e-01	16.0714285714286|11.1111111111111	47.6190476190476|19.4690265486726	17_75779604_75779046_R_ENST00000586518_1
6:30740255-30740310	FLOT1	6:30740795-30740157	IR	2	2	-	ENST00000416018	19.94	3.79130e-01	3.79130e-01	7.14285714285714|0	9.52380952380952|37.5	6_30740795_30740157_R_ENST00000416018_1
5:177515772-177515821	DDX41	5:177515822-177515304	IR	2	2	NMD	ENST00000510171	19.94	3.84892e-01	3.84892e-01	63.6363636363636|91.6666666666667	100|95.1807228915663	5_177515822_177515304_R_ENST00000510171_1
17:75847100-75847609	WBP2	17:75849740-75846907	IR	2	2	-	ENST00000416574	19.94	8.23665e-02	8.23665e-02	8.69565217391304|0	28.5714285714286|20	17_75849740_75846907_R_ENST00000416574_1
3:129171252-129171771	CNBP	3:129183900-129171654	IR	2	2	-	ENST00000507573	19.93	2.79554e-01	2.79554e-01	0|2.04081632653061	30.4347826086957|11.4754098360656	3_129183900_129171654_R_ENST00000507573_1
1:39561687-39561787	PABPC4	1:39562189-39561551	IR	2	2	-	ENST00000421687	19.93	4.49960e-02	4.49960e-02	8.33333333333333|14.2857142857143	33.0188679245283|29.4642857142857	1_39562189_39561551_R_ENST00000421687_1
1:20648505-20649231	PINK1	1:20648633-20648994	IR (overlapping region)	2	2	-	ENST00000492302	19.93	2.22487e-01	2.22487e-01	57.1428571428571|48.4848484848485	64|81.4814814814815	1_20648633_20648994_R_ENST00000492302_1
19:40235894-40236104	AKT2	19:40236386-40235889	IR	2	2	-	ENST00000391845	19.93	8.17676e-02	8.17676e-02	12.5|17.6470588235294	35|35	19_40236386_40235889_R_ENST00000391845_1
17:47827074-47827204	MRPL10	17:47828671-47827039	IR	2	2	NMD	ENST00000423147	19.93	3.94278e-01	3.94278e-01	7.69230769230769|0	9.09090909090909|38.4615384615385	17_47828671_47827039_R_ENST00000423147_1
11:119017361-119018053	RPS25	11:119018054-119015840	IR	2	2	-	ENST00000524864	19.93	1.64456e-01	1.64456e-01	17.6470588235294|10.077519379845	40.7608695652174|26.8181818181818	11_119018054_119015840_R_ENST00000524864_1
17:75130228-75130642	NT5C	17:75130868-75130570	IR	2	2	-	ENST00000245552	19.91	2.54958e-01	2.54958e-01	77.2727272727273|58.3333333333333	79.5454545454545|95.8904109589041	17_75130868_75130570_R_ENST00000245552_1
4:39457805-39458309	RPL9	4:39458916-39457923	IR (overlapping region)	2	2	-	ENST00000642337	19.90	1.75516e-02	1.75516e-02	0.477326968973747|0.297619047619048	20.9048361934477|19.6610169491525	4_39458916_39457923_R_ENST00000642337_1
11:61309809-61309960	DDB1	11:61309961-61308982	IR	2	2	-	ENST00000543658	19.90	3.67882e-02	3.67882e-02	0|0	21.0526315789474|18.75	11_61309961_61308982_R_ENST00000543658_1
5:140682761-140683219	HARS	5:140690945-140677654	IR	2	2	-	ENST00000502888	19.89	4.23327e-01	4.23327e-01	0|6.25	38.8888888888889|7.14285714285714	5_140690945_140677654_R_ENST00000502888_1
X:154353296-154353457	FLNA	X:154353458-154353000	IR	2	2	-	ENST00000438732	19.88	2.44486e-01	2.44486e-01	18.1818181818182|30	34.375|53.5714285714286	X_154353458_154353000_R_ENST00000438732_1
19:36114289-36114394	TBCB	19:36114861-36114338	IR (overlapping region)	2	2	-	ENST00000593075	19.88	3.09083e-01	3.09083e-01	44.4444444444444|43.4782608695652	53.3333333333333|74.3589743589744	19_36114861_36114338_R_ENST00000593075_1
1:154172067-154172104	TPM3	1:154172979-154170399	IR	2	2	-	ENST00000368527	19.87	1.13707e-01	1.13707e-01	2.45398773006135|2.36686390532544	25.8687258687259|18.6915887850467	1_154172979_154170399_R_ENST00000368527_1
17:81701324-81703300	AC139530.1	17:81701718-81702830	IR (overlapping region)	2	2	-	ENST00000575312	19.87	1.01804e-01	1.01804e-01	83.3333333333333|76.9230769230769	100|100	17_81701718_81702830_R_ENST00000575312_1
X:154013043-154013433	IRAK1	X:154013344-154012528	IR	2	2	-	ENST00000443220	19.86	4.36232e-02	4.36232e-02	39.0625|43.1034482758621	64|57.8947368421053	X_154013344_154012528_R_ENST00000443220_1
1:144897236-144897340	SRGAP2B	1:144897341-144893407	IR (overlapping region)	2	2	NMD	ENST00000621582	19.86	7.86307e-02	7.86307e-02	0|0	17.3913043478261|22.3214285714286	1_144897341_144893407_R_ENST00000621582_1
16:75554923-75555925	TMEM231	16:75556287-75555803	IR	2	2	-	ENST00000615437	19.86	7.05841e-02	7.05841e-02	38.0952380952381|46.1538461538462	59.4594594594595|64.5161290322581	16_75556287_75555803_R_ENST00000615437_1
8:100706651-100706805	PABPC1	8:100706975-100706650	IR	2	2	-	ENST00000517403	19.85	2.58384e-01	2.58384e-01	25.8064516129032|43.3333333333333	55.7692307692308|53.0612244897959	8_100706975_100706650_R_ENST00000517403_1
5:1322834-1322911	CLPTM1L	5:1322916-1321634	IR	2	2	-	ENST00000503151	19.85	1.53155e-01	1.53155e-01	2.85714285714286|0	15.7894736842105|26.7605633802817	5_1322916_1321634_R_ENST00000503151_1
5:1322834-1322911	CLPTM1L	5:1322912-1321634	IR	2	2	-	ENST00000503151	19.85	1.53155e-01	1.53155e-01	2.85714285714286|0	15.7894736842105|26.7605633802817	5_1322912_1321634_R_ENST00000503151_1
3:48693448-48694240	IP6K2	3:48695419-48693983	IR	2	2	-	ENST00000340879	19.84	1.46832e-01	1.46832e-01	58.8235294117647|62.8571428571429	86.3636363636364|75	3_48695419_48693983_R_ENST00000340879_1
17:7392846-7392952	PLSCR3	17:7393365-7392845	IR (overlapping region)	2	2	-	ENST00000571802	19.84	3.75070e-01	3.75070e-01	66.6666666666667|46.1538461538462	90|62.5	17_7393365_7392845_R_ENST00000571802_1
14:77462243-77468082	AHSA1	14:77462642-77462759	MES	2	2	-	ENST00000216479	19.84	2.92203e-01	2.92203e-01	20.5882352941176|11.5384615384615	25|46.8085106382979	14_77462243_77468082_W_ENST00000216479_1
19:10557558-10557682	KRI1	19:10557896-10557557	IR	2	2	-	ENST00000536714	19.83	2.26835e-01	2.26835e-01	81.25|65.5172413793103	91.4285714285714|95	19_10557896_10557557_R_ENST00000536714_1
11:499400-499999	RNH1	11:500000-499030	IR	2	2	-	ENST00000524780	19.83	4.26909e-01	4.26909e-01	40|72.7272727272727	85.7142857142857|66.6666666666667	11_500000_499030_R_ENST00000524780_1
1:28578749-28578822	SNORD99	1:28579588-28578545	IR	2	2	-	ENST00000408612	19.82	6.96171e-02	6.96171e-02	78|82.3529411764706	100|100	1_28579588_28578545_R_ENST00000408612_1
1:1318679-1319524	INTS11	1:1323288-1315403	IR	2	2	-	ENST00000429572	19.82	2.33375e-01	2.33375e-01	18.1818181818182|21.0526315789474	47.3684210526316|31.5068493150685	1_1323288_1315403_R_ENST00000429572_1
19:49558433-49558978	NOSIP	19:49558979-49558061	IR	2	2	-	ENST00000601107	19.82	1.54051e-01	1.54051e-01	2.22222222222222|7.69230769230769	31.0344827586207|18.5185185185185	19_49558979_49558061_R_ENST00000601107_1
19:13109645-13109684	TRMT1	19:13109733-13109380	IR	2	2	-	ENST00000587487	19.82	3.04633e-01	3.04633e-01	58.3333333333333|70.5882352941177	95.8333333333333|72.7272727272727	19_13109733_13109380_R_ENST00000587487_1
19:12670711-12670766	WDR83	19:12673085-12669353	IR (overlapping region)	2	2	-	ENST00000550939	19.82	2.20561e-01	2.20561e-01	55|57.8947368421053	68.75|83.7837837837838	19_12673085_12669353_R_ENST00000550939_1
19:11449429-11450645	PRKCSH	19:11449429-11449440	A5SS	2	2	-	Ex.TSS.ENST00000587327	19.82	5.00000e-01	5.00000e-01	0|0	39.6341463414634|0	19_11449429_11450645_S_Ex.TSS.ENST00000587327_1
12:120199457-120199485	RPLP0	12:120200892-120199309	IR	2	2	-	ENST00000551336	19.82	8.24645e-02	8.24645e-02	4.04040404040404|13.1944444444444	25|31.8777292576419	12_120200892_120199309_R_ENST00000551336_1
11:57414681-57414731	SLC43A3	11:57415107-57414614	IR (overlapping region)	2	2	-	ENST00000530005	19.82	2.68003e-01	2.68003e-01	3.2258064516129|2.5	13.7931034482759|31.5789473684211	11_57415107_57414614_R_ENST00000530005_1
11:123060593-123060798	HSPA8	11:123061330-123060697	IR	2	2	-	ENST00000524590	19.82	5.09759e-02	5.09759e-02	24.484181568088|20.2631578947368	41.588785046729|42.798353909465	11_123061330_123060697_R_ENST00000524590_1
11:123060593-123060798	HSPA8	11:123061330-123060606	IR	2	2	-	ENST00000524590	19.82	5.09759e-02	5.09759e-02	24.484181568088|20.2631578947368	41.588785046729|42.798353909465	11_123061330_123060606_R_ENST00000524590_1
3:52525060-52525103	NT5DC2	3:52526291-52524962	IR	2	2	-	ENST00000478091	19.81	1.16351e-01	1.16351e-01	5.55555555555556|13.6363636363636	30.2325581395349|28.5714285714286	3_52526291_52524962_R_ENST00000478091_1
12:110731816-110731901	PPP1CC	12:110732984-110730528	IR	2	2	-	ENST00000551690	19.81	7.72551e-02	7.72551e-02	0|0	22.2222222222222|17.3913043478261	12_110732984_110730528_R_ENST00000551690_1
3:149657244-149657309	WWTR1	3:149658026-149656875	IR (overlapping region)	2	2	-	ENST00000460517	19.80	1.35773e-02	1.35773e-02	8.82352941176471|8.45070422535211	27.7777777777778|29.1044776119403	3_149658026_149656875_R_ENST00000460517_1
11:62855012-62855083	SNORD27	11:62855237-62854887	IR	2	2	-	ENST00000363981	19.80	7.45210e-02	7.45210e-02	73.6842105263158|80.7692307692308	98.5714285714286|95.4887218045113	11_62855237_62854887_R_ENST00000363981_1
5:140673906-140674328	HARS	5:140674826-140673931	IR	2	2	-	ENST00000307633	19.78	9.91168e-02	9.91168e-02	27.7777777777778|18.75	48|38.0952380952381	5_140674826_140673931_R_ENST00000307633_1
5:140673906-140674328	HARS	5:140674826-140673919	IR	2	2	-	ENST00000307633	19.78	9.91168e-02	9.91168e-02	27.7777777777778|18.75	48|38.0952380952381	5_140674826_140673919_R_ENST00000307633_1
5:140673906-140674328	HARS	5:140674826-140673914	IR	2	2	-	ENST00000307633	19.78	9.91168e-02	9.91168e-02	27.7777777777778|18.75	48|38.0952380952381	5_140674826_140673914_R_ENST00000307633_1
