Event Region,Gene Symbol,Target Exon,Event Type,N,T,Exon Type,Reference Transcript,ΔPSI (%),T-test p-value,FDR (BH),N Values,T Values,Database ID,Grouped Event Type
20:35734876-35735081,RBM39,20:35736568-35731945,IR,2,2,-,ENST00000397370,64.98,0.00719864,0.00719864,12.5|11.1111111111111,75|78.5714285714286,20_35736568_35731945_R_ENST00000397370_1,IR
19:6414457-6415301,KHSRP,19:6415458-6415140,IR,2,2,-,ENST00000594496,64.68,0.000509936,0.000509936,16.2162162162162|17.8571428571429,80.7142857142857|82.7160493827161,19_6415458_6415140_R_ENST00000594496_1,IR
17:81914052-81914167,SIRT7,17:81914703-81913773,IR,2,2,-,ENST00000571233,64.52,0.00740635,0.00740635,27.5862068965517|35.4838709677419,100|92.1052631578947,17_81914703_81913773_R_ENST00000571233_1,IR
7:45104906-45105042,SNORA5C,7:45105765-45103332,IR,2,2,-,ENST00000364902,63.86,0.00444474,0.00444474,34.375|29.2682926829268,98.75|92.6174496644295,7_45105765_45103332_R_ENST00000364902_1,IR
19:38836388-38836780,HNRNPL,19:38837480-38836397,IR (overlapping region),2,2,-,ENST00000221419,63.34,0.00219567,0.00219567,7.69230769230769|4.34782608695652,68.2634730538922|70.4477611940299,19_38837480_38836397_R_ENST00000221419_1,IR
19:12679657-12679719,DHPS,19:12679923-12679656,IR (overlapping region),2,2,NMD,ENST00000593423,63.22,0.00296947,0.00296947,13.3333333333333|8.33333333333333,76.3636363636364|71.7391304347826,19_12679923_12679656_R_ENST00000593423_1,IR
19:38836388-38836780,HNRNPL,19:38837480-38836394,IR (overlapping region),2,2,-,ENST00000221419,63.2,0.00198057,0.00198057,7.69230769230769|4.34782608695652,68.0722891566265|70.3592814371258,19_38837480_38836394_R_ENST00000221419_1,IR
3:98801383-98801649,DCBLD2,3:98801972-98800578,IR (overlapping region),2,2,-,ENST00000494614,63.13,0.00915966,0.00915966,12.1212121212121|3.7037037037037,66.6666666666667|75.4098360655738,3_98801972_98800578_R_ENST00000494614_1,IR
3:98801383-98801649,DCBLD2,3:98801456-98801548,IR (overlapping region),2,2,-,ENST00000494614,62.99,0.0025806,0.0025806,12.1212121212121|13.3333333333333,74.5098039215686|76.9230769230769,3_98801456_98801548_R_ENST00000494614_1,IR
17:28715439-28715507,RAB34,17:28715719-28715455,IR,2,2,-,ENST00000481501,62.72,0.00908499,0.00908499,11.1111111111111|14.8148148148148,78.9473684210526|72.4137931034483,17_28715719_28715455_R_ENST00000481501_1,IR
7:45916996-45917439,IGFBP3,7:45920841-45917212,IR,2,2,-,ENST00000460477,62.52,0.0028025,0.0028025,6.06060606060606|10,69.2307692307692|71.875,7_45920841_45917212_R_ENST00000460477_1,IR
12:6965354-6965714,PHB2,12:6965917-6965326,IR,2,2,-,ENST00000399433,62.49,0.00671393,0.00671393,14.2857142857143|6.89655172413793,76.0956175298805|70.0757575757576,12_6965917_6965326_R_ENST00000399433_1,IR
11:65892220-65893296,FOSL1,11:65894117-65892644,IR,2,2,-,ENST00000312562,62.49,0.00829978,0.00829978,34.375|31.5789473684211,98.1845688350983|92.7404718693285,11_65894117_65892644_R_ENST00000312562_1,IR
16:2583412-2584064,PDPK1,16:2583586-2583830,IR,2,2,-,ENST00000491073,62.47,0.000131871,0.000131871,10.3448275862069|10.5263157894737,73.0769230769231|72.7272727272727,16_2583586_2583830_R_ENST00000491073_1,IR
12:6965354-6965714,PHB2,12:6965917-6965351,IR,2,2,-,ENST00000399433,62.44,0.00665357,0.00665357,14.2857142857143|6.89655172413793,76.0956175298805|69.9619771863118,12_6965917_6965351_R_ENST00000399433_1,IR
19:6414457-6415301,KHSRP,19:6415449-6415140,IR,2,2,-,ENST00000594496,62.42,0.00348807,0.00348807,20.8333333333333|25.531914893617,88.28125|82.9268292682927,19_6415449_6415140_R_ENST00000594496_1,IR
1:154968502-154968614,SHC1,1:154968595-154968203,IR,2,2,-,ENST00000366442,62.13,0.00710285,0.00710285,8.33333333333333|3.125,64.2857142857143|71.4285714285714,1_154968595_154968203_R_ENST00000366442_1,IR
19:48615331-48615447,RPL18,19:48615947-48615392,IR,2,2,-,ENST00000084795,61.69,0.00333934,0.00333934,16.3934426229508|17.3333333333333,78.6458333333333|78.4518828451883,19_48615947_48615392_R_ENST00000084795_1,IR
11:66068148-66068674,SF3B2,11:66068334-66068673,IR (overlapping region),2,2,-,ENST00000534765,61.24,0.0029375,0.0029375,6.66666666666667|5.45454545454545,68.5393258426966|66.0714285714286,11_66068334_66068673_R_ENST00000534765_1,IR
1:154968502-154968614,SHC1,1:154968615-154968203,IR,2,2,-,ENST00000366442,60.98,0.00578436,0.00578436,8.33333333333333|3.125,63.4146341463415|70,1_154968615_154968203_R_ENST00000366442_1,IR
7:44568216-44568223,DDX56,7:44569006-44568117,IR,2,2,NMD,ENST00000415758,60.84,0.00159047,0.00159047,2.77777777777778|0,61.2903225806452|63.1578947368421,7_44569006_44568117_R_ENST00000415758_1,IR
7:44568216-44568223,DDX56,7:44568993-44568117,IR,2,2,NMD,ENST00000415758,60.84,0.00159047,0.00159047,2.77777777777778|0,61.2903225806452|63.1578947368421,7_44568993_44568117_R_ENST00000415758_1,IR
11:10802060-10802209,EIF4G2,11:10802436-10801660,IR,2,2,NMD,ENST00000531647,60.49,0.0066235,0.0066235,8.69565217391304|4.54545454545455,64|70.2127659574468,11_10802436_10801660_R_ENST00000531647_1,IR
4:82356554-82356683,HNRNPD,4:82356896-82356553,IR,2,2,-,ENST00000509263,60.43,0.00713669,0.00713669,0|0,59.7560975609756|61.1111111111111,4_82356896_82356553_R_ENST00000509263_1,IR
22:39312884-39312984,RPL3,22:39313730-39312883,IR,2,2,-,ENST00000216146,60.22,0.000234483,0.000234483,6.87022900763359|7.61904761904762,67.2340425531915|67.6923076923077,22_39313730_39312883_R_ENST00000216146_1,IR
3:98801383-98801649,DCBLD2,3:98801650-98800578,IR (overlapping region),2,2,-,ENST00000494614,59.96,0.000713522,0.000713522,9.375|10.3448275862069,69.0476190476191|70.5882352941177,3_98801650_98800578_R_ENST00000494614_1,IR
19:12730640-12731068,TRIR,19:12734667-12730639,IR,2,2,-,ENST00000242784,59.95,0.00602208,0.00602208,23.0769230769231|16.2790697674419,82.7067669172932|76.5432098765432,19_12734667_12730639_R_ENST00000242784_1,IR
19:16520094-16521350,C19orf44,19:16520266-16519620,IR (overlapping region),2,2,-,ENST00000221671,59.54,0.00260293,0.00260293,35.9375|38.0952380952381,98.2456140350877|94.8717948717949,19_16520266_16519620_R_ENST00000221671_1,IR
6:34417454-34417547,RPS10,6:34417898-34417453,IR (overlapping region),2,2,-,ENST00000326199,59.52,0.00907324,0.00907324,9.67741935483871|13.0434782608696,67.8571428571429|73.9130434782609,6_34417898_34417453_R_ENST00000326199_1,IR
19:38836388-38836780,HNRNPL,19:38837480-38836387,IR (overlapping region),2,2,-,ENST00000221419,59.52,0.00241263,0.00241263,7.69230769230769|10.2040816326531,66.6666666666667|70.2702702702703,19_38837480_38836387_R_ENST00000221419_1,IR
17:81846510-81846629,P4HB,17:81846672-81845870,IR,2,2,-,ENST00000472244,59.52,0.0037249,0.0037249,4.34782608695652|3.38983050847458,64.5161290322581|62.2641509433962,17_81846672_81845870_R_ENST00000472244_1,IR
19:3978086-3978172,EEF2,19:3979460-3978085,IR,2,2,-,ENST00000596417,59.48,0.000663331,0.000663331,4.34782608695652|6.55737704918033,65.9655831739962|63.9080459770115,19_3979460_3978085_R_ENST00000596417_1,IR
4:24527475-24528041,DHX15,4:24532951-24527713,IR,2,2,-,ENST00000336812,59.46,0.000772841,0.000772841,28.5714285714286|26.3157894736842,85.7142857142857|88.0952380952381,4_24532951_24527713_R_ENST00000336812_1,IR
12:6556871-6557642,NOP2,12:6560570-6557553,IR (overlapping region),2,2,-,ENST00000322166,59.24,0.00717022,0.00717022,31.25|26.3157894736842,91.4285714285714|84.6153846153846,12_6560570_6557553_R_ENST00000322166_1,IR
5:181239038-181239582,RACK1,5:181239583-181239149,IR,2,2,-,ENST00000502548,59.23,0.00140639,0.00140639,5.21327014218009|2.48565965583174,64.0528634361233|62.1081081081081,5_181239583_181239149_R_ENST00000502548_1,IR
22:29298733-29299851,EWSR1,22:29299332-29299598,IR,2,2,-,ENST00000610553,59.13,0.00502017,0.00502017,30|26.6666666666667,90|84.9206349206349,22_29299332_29299598_R_ENST00000610553_1,IR
13:45338185-45338776,TPT1,13:45340259-45338659,IR (overlapping region),2,2,-,ENST00000309246,58.98,0.00132669,0.00132669,6.08108108108108|4.76190476190476,64.0866873065015|64.7208121827411,13_45340259_45338659_R_ENST00000309246_1,IR
17:59697306-59697978,PTRH2,17:59707599-59697305,IR (overlapping region),2,2,-,ENST00000393038,58.97,0.00942944,0.00942944,12.5|10.7142857142857,72.7272727272727|68.4210526315789,17_59707599_59697305_R_ENST00000393038_1,IR
5:181239038-181239582,RACK1,5:181239583-181239133,IR,2,2,-,ENST00000502548,58.92,0.00102995,0.00102995,5.21327014218009|2.48565965583174,64.0528634361233|61.4835164835165,5_181239583_181239133_R_ENST00000502548_1,IR
4:82356554-82356683,HNRNPD,4:82356896-82356536,IR,2,2,-,ENST00000509263,58.79,0.000398136,0.000398136,0|0,58.75|58.8235294117647,4_82356896_82356536_R_ENST00000509263_1,IR
12:12823203-12824677,DDX47,12:12823320-12823869,IR (overlapping region),2,2,-,ENST00000542123,58.53,0.00657199,0.00657199,27.2727272727273|33.3333333333333,92.3076923076923|85.3658536585366,12_12823320_12823869_R_ENST00000542123_1,IR
11:47418769-47418945,PSMC3,11:47419198-47418801,IR,2,2,-,ENST00000298852,58.52,0.00254202,0.00254202,16.6666666666667|15.3846153846154,75.7575757575758|73.3333333333333,11_47419198_47418801_R_ENST00000298852_1,IR
13:45340026-45340785,TPT1,13:45340185-45339496,IR (overlapping region),2,2,-,ENST00000442760,58.38,0.00994249,0.00994249,11.2|6.04026845637584,65.7894736842105|68.2151589242054,13_45340185_45339496_R_ENST00000442760_1,IR
17:28716237-28716994,RAB34,17:28716374-28715640,IR,2,2,-,ENST00000483554,57.98,0.00544273,0.00544273,21.7391304347826|17.8571428571429,75|80.5555555555556,17_28716374_28715640_R_ENST00000483554_1,IR
1:228108114-228108318,MRPL55,1:228108475-228107976,IR,2,2,-,ENST00000473066,57.86,0.00967694,0.00967694,36.3636363636364|30,86.9565217391304|95.1219512195122,1_228108475_228107976_R_ENST00000473066_1,IR
12:6966424-6966500,PHB2,12:6967249-6966423,IR,2,2,-,ENST00000545555,57.23,0.00997575,0.00997575,8.79120879120879|15.6862745098039,73.6526946107784|65.2941176470588,12_6967249_6966423_R_ENST00000545555_1,IR
12:6966424-6966500,PHB2,12:6967249-6966422,IR,2,2,-,ENST00000545555,57.23,0.00997575,0.00997575,8.79120879120879|15.6862745098039,73.6526946107784|65.2941176470588,12_6967249_6966422_R_ENST00000545555_1,IR
17:7243839-7244245,CTDNEP1,17:7244636-7243838,IR,2,2,-,ENST00000318988,56.95,0.00122009,0.00122009,14.2857142857143|12.7659574468085,71.6049382716049|69.3548387096774,17_7244636_7243838_R_ENST00000318988_1,IR
17:8205265-8205390,AURKB,17:8206640-8205215,IR,2,2,-,ENST00000577833,56.85,0.00667322,0.00667322,37.5|33.3333333333333,89.247311827957|95.2879581151832,17_8206640_8205215_R_ENST00000577833_1,IR
8:144829043-144829604,ZNF7,8:144829091-144829522,IR,2,2,-,ENST00000532382,56.77,0.00825765,0.00825765,44|36.5853658536585,100|94.1176470588235,8_144829091_144829522_R_ENST00000532382_1,IR
19:1432043-1435684,DAZAP1,19:1432691-1434736,IR,2,2,-,ENST00000589874,56.56,0.00689766,0.00689766,13.7931034482759|18.75,71.4285714285714|74.2424242424242,19_1432691_1434736_R_ENST00000589874_1,IR
11:64770297-64770408,SF1,11:64770640-64769963,IR,2,2,NMD,ENST00000413951,56.56,0.00881532,0.00881532,23.5294117647059|15.7894736842105,73.0337078651685|79.4117647058823,11_64770640_64769963_R_ENST00000413951_1,IR
17:8205265-8205390,AURKB,17:8206640-8205317,IR,2,2,-,ENST00000577833,56.45,0.0057934,0.0057934,38.4615384615385|33.3333333333333,89.247311827957|95.4545454545455,17_8206640_8205317_R_ENST00000577833_1,IR
17:7246254-7246370,CTDNEP1,17:7246371-7246025,IR,2,2,NMD,ENST00000570380,56.36,0.00280626,0.00280626,9.09090909090909|13.0434782608696,65.9574468085106|68.8888888888889,17_7246371_7246025_R_ENST00000570380_1,IR
1:1704099-1704146,CDK11A,1:1704345-1703867,IR (overlapping region),2,2,-,ENST00000464748,56.3,0.00813916,0.00813916,8.47457627118644|15.625,72|64.7058823529412,1_1704345_1703867_R_ENST00000464748_1,IR
22:37972300-37974198,SOX10,22:37978136-37974043,IR (overlapping region),2,2,-,ENST00000360880,56.27,0.00818811,0.00818811,33.3333333333333|40.625,96.8503937007874|89.6551724137931,22_37978136_37974043_R_ENST00000360880_1,IR
1:150623281-150625808,ENSA,1:150626527-150625554,IR,2,2,-,ENST00000271690,55.71,0.00362825,0.00362825,4.44444444444444|0,60.377358490566|55.4945054945055,1_150626527_150625554_R_ENST00000271690_1,IR
17:7243839-7244245,CTDNEP1,17:7244636-7244231,IR,2,2,-,ENST00000318988,55.62,0.00958504,0.00958504,14.2857142857143|6.81818181818182,63.4920634920635|68.8524590163934,17_7244636_7244231_R_ENST00000318988_1,IR
2:197487974-197488036,HSPD1,2:197488492-197487857,IR,2,2,-,ENST00000491249,55.45,0.00347014,0.00347014,9.49367088607595|13.6363636363636,64.6464646464647|69.3877551020408,2_197488492_197487857_R_ENST00000491249_1,IR
1:1704099-1704146,CDK11A,1:1704345-1703823,IR (overlapping region),2,2,-,ENST00000464748,55.44,0.005581,0.005581,6.89655172413793|12.9032258064516,68.1818181818182|62.5,1_1704345_1703823_R_ENST00000464748_1,IR
22:37977923-37978135,SOX10,22:37983869-37977866,IR (overlapping region),2,2,-,ENST00000427770,55.35,0.00907235,0.00907235,41.5094339622642|43.2432432432432,97.8260869565217|97.6303317535545,22_37983869_37977866_R_ENST00000427770_1,IR
19:48615332-48619175,RPL18,19:48617424-48616725,IR,2,2,-,ENST00000547892,55.29,0.00922346,0.00922346,17.9487179487179|21.25,71.9794344473008|77.7992277992278,19_48617424_48616725_R_ENST00000547892_1,IR
5:138557342-138557496,HSPA9,5:138557497-138556451,IR,2,2,-,ENST00000507097,55.24,0.00865977,0.00865977,17.0731707317073|9.83606557377049,71.4285714285714|65.9574468085106,5_138557497_138556451_R_ENST00000507097_1,IR
12:6556871-6557642,NOP2,12:6560327-6556885,IR (overlapping region),2,2,-,ENST00000322166,55.23,0.00376694,0.00376694,33.3333333333333|33.3333333333333,88.8888888888889|88.2352941176471,12_6560327_6556885_R_ENST00000322166_1,IR
6:31637234-31637771,PRRC2A,6:31637325-31637445,IR,2,2,-,ENST00000462617,55.15,0.00478263,0.00478263,12.8440366972477|17.3333333333333,67.5|72.972972972973,6_31637325_31637445_R_ENST00000462617_1,IR
8:144829043-144829604,ZNF7,8:144829091-144829477,IR,2,2,-,ENST00000532382,55.11,0.00712007,0.00712007,44|39.5348837209302,100|93.75,8_144829091_144829477_R_ENST00000532382_1,IR
17:81915256-81915512,SIRT7,17:81915513-81914293,IR,2,2,-,ENST00000570367,54.42,0.00674837,0.00674837,45|46.1538461538462,100|100,17_81915513_81914293_R_ENST00000570367_1,IR
1:155612182-155612478,MSTO1,1:155612317-155612417,IR,2,2,-,ENST00000460199,54.24,0.00725781,0.00725781,0|6.66666666666667,54.8780487804878|60.2739726027397,1_155612317_155612417_R_ENST00000460199_1,IR
19:58548740-58548910,TRIM28,19:58548777-58548861,IR,2,2,-,ENST00000601150,54.16,0.00816776,0.00816776,9.25925925925926|11.3924050632911,62.2950819672131|66.6666666666667,19_58548777_58548861_R_ENST00000601150_1,IR
19:3978086-3978172,EEF2,19:3979437-3977818,IR,2,2,-,ENST00000596417,53.99,0.00340803,0.00340803,5.61056105610561|8.8,62.1276595744681|60.253164556962,19_3979437_3977818_R_ENST00000596417_1,IR
5:181236937-181237042,RACK1,5:181239178-181236933,IR,2,2,-,ENST00000376817,53.8,0.00315654,0.00315654,4.34782608695652|8.65051903114187,58.5326953748006|62.0689655172414,5_181239178_181236933_R_ENST00000376817_1,IR
11:10804364-10804418,EIF4G2,11:10805016-10804371,IR,2,2,-,ENST00000525972,53.65,0.00742486,0.00742486,3.92156862745098|4.25531914893617,56.8965517241379|58.5714285714286,11_10805016_10804371_R_ENST00000525972_1,IR
16:2253846-2254063,RNPS1,16:2258757-2253898,IR,2,2,-,ENST00000301730,53.58,0.00204486,0.00204486,26.9230769230769|30.4347826086957,83.8709677419355|80.6451612903226,16_2258757_2253898_R_ENST00000301730_1,IR
11:10804364-10804418,EIF4G2,11:10805016-10804380,IR,2,2,-,ENST00000525972,53.08,0.00181178,0.00181178,3.92156862745098|4.25531914893617,57.6271186440678|56.7164179104478,11_10805016_10804380_R_ENST00000525972_1,IR
19:4714246-4714337,DPP9,19:4717889-4714203,IR,2,2,-,ENST00000593973,53.02,0.00571322,0.00571322,8.57142857142857|6.25,60.8695652173913|60,19_4717889_4714203_R_ENST00000593973_1,IR
11:10804364-10804418,EIF4G2,11:10805016-10804363,IR,2,2,-,ENST00000525972,52.97,0.00867257,0.00867257,3.92156862745098|4.25531914893617,56.140350877193|57.9710144927536,11_10805016_10804363_R_ENST00000525972_1,IR
12:56645027-56645101,SNORD59A,12:56645956-56644780,IR,2,2,-,ENST00000384304,52.96,0.00567427,0.00567427,18.6046511627907|21.0526315789474,73.2673267326733|72.3076923076923,12_56645956_56644780_R_ENST00000384304_1,IR
5:181239038-181239582,RACK1,5:181239583-181238098,IR,2,2,-,ENST00000502548,52.8,0.00514973,0.00514973,2.67639902676399|3.04182509505703,56.3636363636364|54.9485861182519,5_181239583_181238098_R_ENST00000502548_1,IR
11:10804364-10804418,EIF4G2,11:10805016-10804339,IR,2,2,-,ENST00000525972,52.66,0.00404631,0.00404631,3.92156862745098|4.25531914893617,56.140350877193|57.3529411764706,11_10805016_10804339_R_ENST00000525972_1,IR
17:5432777-5433164,C1QBP,17:5433416-5433018,IR,2,2,-,ENST00000225698,52.49,0.00110299,0.00110299,8.79120879120879|11.25,63.75|61.2745098039216,17_5433416_5433018_R_ENST00000225698_1,IR
12:56645027-56645101,SNORD59A,12:56645968-56644780,IR,2,2,-,ENST00000384304,52.27,0.00147542,0.00147542,18.6046511627907|16.6666666666667,69.3181818181818|70.4918032786885,12_56645968_56644780_R_ENST00000384304_1,IR
1:155659446-155660913,YY1AP1,1:155661424-155659445,IR,2,2,-,ENST00000295566,52.17,0.00817079,0.00817079,16.0714285714286|9.30232558139535,61.5384615384615|68.1818181818182,1_155661424_155659445_R_ENST00000295566_1,IR
1:155659446-155660913,YY1AP1,1:155661424-155659442,IR,2,2,-,ENST00000295566,52.17,0.00817079,0.00817079,16.0714285714286|9.30232558139535,61.5384615384615|68.1818181818182,1_155661424_155659442_R_ENST00000295566_1,IR
12:2868231-2868754,FOXM1,12:2874215-2868562,IR,2,2,-,ENST00000545049,52.01,0.00173385,0.00173385,5.40540540540541|7.14285714285714,58.75|57.8125,12_2874215_2868562_R_ENST00000545049_1,IR
6:34417454-34418424,RPS10,6:34418425-34417797,IR (overlapping region),2,2,-,ENST00000644700,51.91,0.00929528,0.00929528,8.82352941176471|16,60.7843137254902|67.8571428571429,6_34418425_34417797_R_ENST00000644700_1,IR
2:74464417-74464722,MOGS,2:74465394-74464495,IR,2,2,-,ENST00000486036,51.68,6.64126e-05,6.64126e-05,11.1111111111111|11.5384615384615,62.8571428571429|63.1578947368421,2_74465394_74464495_R_ENST00000486036_1,IR
2:74464417-74464722,MOGS,2:74465386-74464495,IR,2,2,-,ENST00000486036,51.68,6.64126e-05,6.64126e-05,11.1111111111111|11.5384615384615,62.8571428571429|63.1578947368421,2_74465386_74464495_R_ENST00000486036_1,IR
2:74464417-74464722,MOGS,2:74465383-74464495,IR,2,2,-,ENST00000486036,51.68,6.64126e-05,6.64126e-05,11.1111111111111|11.5384615384615,62.8571428571429|63.1578947368421,2_74465383_74464495_R_ENST00000486036_1,IR
17:76557778-76559043,SNHG16,17:76557858-76558373,IR,2,2,-,ENST00000448136,51.65,0.00124668,0.00124668,44.4444444444444|45,96.943231441048|95.8041958041958,17_76557858_76558373_R_ENST00000448136_1,IR
16:370773-372283,TMEM8A,16:371290-369930,IR,2,2,-,ENST00000431232,51.63,0.00544895,0.00544895,5.26315789473684|0,52.2727272727273|56.25,16_371290_369930_R_ENST00000431232_1,IR
17:81915256-81915512,SIRT7,17:81915513-81914603,IR,2,2,-,ENST00000570367,51.48,0.00974388,0.00974388,33.3333333333333|28,78.5714285714286|85.7142857142857,17_81915513_81914603_R_ENST00000570367_1,IR
19:48615332-48619175,RPL18,19:48617416-48616725,IR,2,2,-,ENST00000547892,51.44,0.00628783,0.00628783,25.3012048192771|21.7948717948718,72.3958333333333|77.5828460038986,19_48617416_48616725_R_ENST00000547892_1,IR
12:6666477-6668115,ZNF384,12:6669190-6666737,IR (overlapping region),2,2,-,ENST00000319770,51.28,0.00124766,0.00124766,30.7692307692308|33.3333333333333,84.6153846153846|82.051282051282,12_6669190_6666737_R_ENST00000319770_1,IR
12:6666477-6668115,ZNF384,12:6669190-6666729,IR (overlapping region),2,2,-,ENST00000319770,51.28,0.00124766,0.00124766,30.7692307692308|33.3333333333333,84.6153846153846|82.051282051282,12_6669190_6666729_R_ENST00000319770_1,IR
2:74464417-74464722,MOGS,2:74465411-74464495,IR,2,2,-,ENST00000486036,51.14,0.00430229,0.00430229,11.1111111111111|11.5384615384615,61.7647058823529|63.1578947368421,2_74465411_74464495_R_ENST00000486036_1,IR
13:45340026-45340785,TPT1,13:45340786-45339993,IR (overlapping region),2,2,-,ENST00000442760,51.13,0.00836648,0.00836648,11.7647058823529|13.6363636363636,61.8390804597701|65.8291457286432,13_45340786_45339993_R_ENST00000442760_1,IR
11:62835240-62835532,WDR74,11:62835533-62834426,IR,2,2,-,ENST00000538150,51.04,0.00901081,0.00901081,50|43.75,100|95.8333333333333,11_62835533_62834426_R_ENST00000538150_1,IR
12:6491886-6492467,MRPL51,12:6493047-6492151,IR,2,2,-,ENST00000229238,51.03,0.00429592,0.00429592,25.9259259259259|21.0526315789474,76.7241379310345|72.3076923076923,12_6493047_6492151_R_ENST00000229238_1,IR
11:62835240-62835532,WDR74,11:62835533-62834386,IR,2,2,-,ENST00000538150,50.85,0.0080434,0.0080434,50|43.75,100|95.4545454545455,11_62835533_62834386_R_ENST00000538150_1,IR
17:5432777-5433164,C1QBP,17:5433416-5433142,IR,2,2,-,ENST00000225698,50.71,0.00761015,0.00761015,16.1616161616162|21.1111111111111,70.8053691275168|67.8861788617886,17_5433416_5433142_R_ENST00000225698_1,IR
1:244854190-244856625,HNRNPU,1:244856857-244856282,IR,2,2,-,ENST00000468690,50.6,0.00720611,0.00720611,23.8095238095238|30,75|80,1_244856857_244856282_R_ENST00000468690_1,IR
17:28714284-28714710,RAB34,17:28715508-28714298,IR,2,2,-,ENST00000301043,50.4,0.00357978,0.00357978,33.3333333333333|30.3030303030303,83.0985915492958|81.3333333333333,17_28715508_28714298_R_ENST00000301043_1,IR
3:51961212-51961304,AC115284.1,3:51967435-51961159,IR (overlapping region),2,2,-,ENST00000488257,50.37,0.00698067,0.00698067,17.5|18.6046511627907,68.4210526315789|68.4210526315789,3_51967435_51961159_R_ENST00000488257_1,IR
1:1704099-1704146,CDK11A,1:1704345-1704038,IR (overlapping region),2,2,-,ENST00000464748,49.75,0.00689147,0.00689147,6.89655172413793|12.9032258064516,62.1621621621622|57.1428571428571,1_1704345_1704038_R_ENST00000464748_1,IR
19:38840303-38840559,HNRNPL,19:38840377-38838893,IR,2,2,-,ENST00000598985,49.71,0.000501181,0.000501181,9.25925925925926|9.75609756097561,58.7878787878788|59.6491228070175,19_38840377_38838893_R_ENST00000598985_1,IR
2:74464417-74464722,MOGS,2:74464988-74464495,IR,2,2,-,ENST00000486036,49.56,0.00750624,0.00750624,11.1111111111111|11.5384615384615,61.7647058823529|60,2_74464988_74464495_R_ENST00000486036_1,IR
11:10807074-10807381,EIF4G2,11:10808709-10807254,IR,2,2,-,ENST00000534246,49.48,0.00989577,0.00989577,2.17391304347826|9.30232558139535,58.0645161290323|52.3809523809524,11_10808709_10807254_R_ENST00000534246_1,IR
15:82536750-82536881,RPS17,15:82538043-82536755,IR (overlapping region),2,2,-,ENST00000330244,49.16,0.000598314,0.000598314,7.22543352601156|6.63900414937759,56.5862708719852|55.591054313099,15_82538043_82536755_R_ENST00000330244_1,IR
7:44569752-44570128,DDX56,7:44570878-44569808,IR,2,2,-,ENST00000473924,48.93,0.00855721,0.00855721,0|4.76190476190476,52.6315789473684|50,7_44570878_44569808_R_ENST00000473924_1,IR
22:39317396-39317629,RPL3,22:39317630-39316705,IR,2,2,-,ENST00000460589,48.65,0.00880164,0.00880164,20|15.2173913043478,63.0573248407643|69.4501018329939,22_39317630_39316705_R_ENST00000460589_1,IR
11:62664886-62664973,LBHD1,11:62665218-62664848,IR,2,2,-,ENST00000415855,48.45,0.000503609,0.000503609,39.1304347826087|40.5405405405405,89.0625|87.5,11_62665218_62664848_R_ENST00000415855_1,IR
12:120198556-120199000,RPLP0,12:120199206-120198894,IR,2,2,-,ENST00000546564,48.38,0.0048805,0.0048805,14.2259414225941|13.1067961165049,60.8124253285544|63.2751937984496,12_120199206_120198894_R_ENST00000546564_1,IR
5:181239038-181239582,RACK1,5:181239178-181238169,IR,2,2,-,ENST00000502548,48.23,0.00273011,0.00273011,7.19257540603248|5.73012939001848,55.939524838013|53.4528552456839,5_181239178_181238169_R_ENST00000502548_1,IR
11:10804364-10804418,EIF4G2,11:10805016-10804296,IR,2,2,-,ENST00000525972,48.1,0.000182297,0.000182297,3.92156862745098|4.25531914893617,51.9230769230769|52.4590163934426,11_10805016_10804296_R_ENST00000525972_1,IR
1:1318679-1319524,INTS11,1:1320530-1319346,IR,2,2,-,ENST00000429572,47.83,0.00893435,0.00893435,20.5882352941176|14.2857142857143,68.5393258426966|62,1_1320530_1319346_R_ENST00000429572_1,IR
1:1318679-1319524,INTS11,1:1320530-1319335,IR,2,2,-,ENST00000429572,47.83,0.00893435,0.00893435,20.5882352941176|14.2857142857143,68.5393258426966|62,1_1320530_1319335_R_ENST00000429572_1,IR
5:176384208-176384283,NOP16,5:176385328-176384207,IR (overlapping region),2,2,NMD,ENST00000502663,47.74,0.00612309,0.00612309,46.8085106382979|51.8518518518518,95.2380952380952|98.9010989010989,5_176385328_176384207_R_ENST00000502663_1,IR
19:16653680-16654125,SMIM7,19:16660001-16654034,IR (overlapping region),2,2,-,ENST00000461364,47.67,0.00812662,0.00812662,0|0,47.0588235294118|48.2758620689655,19_16660001_16654034_R_ENST00000461364_1,IR
19:48615332-48619175,RPL18,19:48617878-48616725,IR,2,2,-,ENST00000547892,47.53,0.00447213,0.00447213,25.3012048192771|20.7792207792208,72.3958333333333|68.75,19_48617878_48616725_R_ENST00000547892_1,IR
5:138557342-138557496,HSPA9,5:138557497-138556773,IR,2,2,-,ENST00000507097,47.23,0.00885236,0.00885236,42.8571428571429|36.3636363636364,83.8235294117647|89.8550724637681,5_138557497_138556773_R_ENST00000507097_1,IR
1:1318679-1319524,INTS11,1:1320530-1319402,IR,2,2,-,ENST00000429572,46.9,0.00838968,0.00838968,20.5882352941176|14.2857142857143,67.0588235294118|61.6161616161616,1_1320530_1319402_R_ENST00000429572_1,IR
1:202943764-202943945,ADIPOR1,1:202943864-202942024,IR,2,2,-,ENST00000417068,46.39,0.00628626,0.00628626,0|5.26315789473684,46.4285714285714|51.6129032258064,1_202943864_202942024_R_ENST00000417068_1,IR
